page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,タイトル選定の年,別名,動物,名前の謂れ,国,国内位置,幅,座標・経度,座標・緯度,所在地,植物,構成する地形,水深,種類,読み,選定されたタイトル,長さ,面積,高さ
1057112,日田盆地,41678,8932,False,0,,,,,,,,,,,,,,,,,,,,
1057580,アフリカ大湖沼,21401,5877,False,0,,,,,,,,,,,,,,,,,,,,
1064855,リビア砂漠,50504,10180,False,0,,,,,,,,,,,,,,,,,,,,
1065964,由布川峡谷,24604,7090,False,0,,,,,,,,,,,,,,,,,,,,
1066470,オルホン渓谷,44451,12035,False,1,,,,,,,,,,,,,,,,,,,,
1067056,落石岬,25361,7659,False,0,,,,,,,,,,,,,,,,,,,,
1069390,比企丘陵,25601,6959,False,0,,,,,,,,,,,,,,,,,,,,
1071757,ドレスデン・エルベ渓谷,70239,19102,False,1,,,,,,,,,,,,,,,,,,,,
1080426,星置の滝,26431,6838,False,1,,,,,,,,,,,,,,,,,,,,
1081743,阿弥陀ケ滝,50012,10291,False,1,,,,,,,,,,,,,,,,,,,,
1081913,平湯大滝,48344,10218,False,1,,,,,,,,,,,,,,,,,,,,
1081984,根尾の滝,45131,9525,False,1,15,0,0,0,0,0,0,2,0,0,6,0,0,0,3,1,1,0,0,2
1082076,宇津江四十八滝,39610,11354,False,1,,,,,,,,,,,,,,,,,,,,
1082280,竜吟の滝,32258,9377,False,1,,,,,,,,,,,,,,,,,,,,
1083858,大浜海岸,28745,7630,False,1,,,,,,,,,,,,,,,,,,,,
1084966,カスピ海沿岸低地,28304,7767,False,0,16,0,1,0,0,2,0,0,0,0,1,1,5,0,3,1,0,0,1,1
1087848,白糸の滝 (静岡県),70435,15314,False,1,,,,,,,,,,,,,,,,,,,,
1090519,サールィチ岬,28261,8078,False,0,,,,,,,,,,,,,,,,,,,,
1090723,あぶくま洞,58665,18351,False,0,,,,,,,,,,,,,,,,,,,,
1091394,クラ地峡,32343,9986,False,0,,,,,,,,,,,,,,,,,,,,
1094459,パールアンドハーミーズ環礁,50635,10610,False,0,,,,,,,,,,,,,,,,,,,,
1097955,鰍沢河岸,71719,25091,False,0,,,,,,,,,,,,,,,,,,,,
1098793,伊吹の滝,25708,6641,False,1,,,,,,,,,,,,,,,,,,,,
1098873,ガードナー尖礁,46299,9024,False,0,,,,,,,,,,,,,,,,,,,,
1099312,バルデス半島,54344,14511,False,1,,,,,,,,,,,,,,,,,,,,
1102021,源斎岩,20526,5938,False,0,,,,,,,,,,,,,,,,,,,,
1104090,エドワード7世半島,36463,9581,False,0,,,,,,,,,,,,,,,,,,,,
1109565,長崎鼻 (大分県),26080,7434,False,0,,,,,,,,,,,,,,,,,,,,
1116625,夷谷,40234,10156,False,0,,,,,,,,,,,,,,,,,,,,
1118384,サカテカス銀山,21214,5789,False,0,,,,,,,,,,,,,,,,,,,,
1119711,飛騨大鍾乳洞,36117,8973,False,0,,,,,,,,,,,,,,,,,,,,
1122514,段丘,24153,6775,False,0,,,,,,,,,,,,,,,,,,,,
1125433,岐阜県の名水50選,44279,10272,False,0,,,,,,,,,,,,,,,,,,,,
1126858,和歌浦,80798,27031,False,2,70,4,12,0,1,1,0,0,6,6,6,2,23,0,0,1,7,0,1,0
1127276,白水滝,31435,8315,False,1,,,,,,,,,,,,,,,,,,,,
1130446,岡崎海岸 (徳島県),26212,6870,False,1,9,0,1,0,0,0,0,0,0,0,4,0,0,0,2,1,0,1,0,0
1133668,広島県民の森,32417,9212,False,1,,,,,,,,,,,,,,,,,,,,
1141942,八丁沖,24019,6816,False,0,,,,,,,,,,,,,,,,,,,,
1143762,琴ヶ浜,28621,7693,False,0,,,,,,,,,,,,,,,,,,,,
1148921,恒春半島,24838,6466,False,1,,,,,,,,,,,,,,,,,,,,
1148933,イースタープレート,53619,9298,False,0,7,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0
1150511,熊本平野,51486,9829,False,0,,,,,,,,,,,,,,,,,,,,
1157038,岩井堂洞窟,32277,10724,False,0,,,,,,,,,,,,,,,,,,,,
1157736,綾の照葉樹林,30273,8289,False,0,,,,,,,,,,,,,,,,,,,,
1158107,ホワイトサンズ国定記念物,70940,27214,False,1,,,,,,,,,,,,,,,,,,,,
1161228,小松海岸,26151,6971,False,1,,,,,,,,,,,,,,,,,,,,
1162961,山巓毛,26515,7259,False,0,,,,,,,,,,,,,,,,,,,,
1163495,恋路海岸,28936,8294,False,0,,,,,,,,,,,,,,,,,,,,
1164968,グニパヘリル,43022,8617,False,0,,,,,,,,,,,,,,,,,,,,
1165206,トゥラロサ盆地,35033,12127,False,0,,,,,,,,,,,,,,,,,,,,
1165571,賀名生,39155,11886,False,0,10,0,4,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
1167322,勝利油田,27516,7780,False,0,,,,,,,,,,,,,,,,,,,,
1169324,静之窟,21423,6379,False,0,12,0,5,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1
1170813,北見神威岬,34940,9858,False,0,,,,,,,,,,,,,,,,,,,,
1172205,千屋断層,25845,7111,False,0,,,,,,,,,,,,,,,,,,,,
1172215,丹那断層,31547,8550,False,0,,,,,,,,,,,,,,,,,,,,
1172232,郷村断層,26564,6994,False,0,,,,,,,,,,,,,,,,,,,,
1172251,船佐・山内逆断層帯,31215,7702,False,0,,,,,,,,,,,,,,,,,,,,
1172255,水縄断層,28931,8438,False,0,,,,,,,,,,,,,,,,,,,,
1173800,ジャドフタ層,22171,5574,False,0,,,,,,,,,,,,,,,,,,,,
1174788,藤河内渓谷,24374,7172,False,0,,,,,,,,,,,,,,,,,,,,
1174789,犬江釜峡,28051,7727,False,0,,,,,,,,,,,,,,,,,,,,
1174791,白馬渓,27547,7957,False,0,,,,,,,,,,,,,,,,,,,,
1174792,岳切渓谷,23061,6479,False,0,,,,,,,,,,,,,,,,,,,,
1176123,宮崎平野,38399,8206,False,0,11,0,0,0,0,0,0,0,0,0,2,0,6,0,1,1,0,1,0,0
1177115,クルシュー砂州,64229,17398,False,1,,,,,,,,,,,,,,,,,,,,
1178382,滞迫峡,24055,7276,False,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,2,1,1,2,0,0
1178383,川上渓谷,25184,7263,False,0,,,,,,,,,,,,,,,,,,,,
1178390,神原渓谷,22933,6699,False,0,,,,,,,,,,,,,,,,,,,,
1178533,豊の国名水15選,28171,9385,False,0,,,,,,,,,,,,,,,,,,,,
1178546,白糸の滝 (長野県),34512,9914,False,1,,,,,,,,,,,,,,,,,,,,
1179782,フーコン渓谷,31208,9685,False,0,,,,,,,,,,,,,,,,,,,,
1180802,人吉盆地,44085,9743,False,0,,,,,,,,,,,,,,,,,,,,
1181404,ペルー・チリ海溝,55997,9768,False,0,,,,,,,,,,,,,,,,,,,,
1181604,アリューシャン海溝,56760,10085,False,0,,,,,,,,,,,,,,,,,,,,
1185441,日本の地質百選,66425,13281,False,0,,,,,,,,,,,,,,,,,,,,
1185537,笠野原台地,36422,13354,False,0,,,,,,,,,,,,,,,,,,,,
1188548,洪積層,26159,7232,False,0,,,,,,,,,,,,,,,,,,,,
1189119,やすらぎ堤,37720,11915,False,0,,,,,,,,,,,,,,,,,,,,
1191339,ショショーニ盆地,22701,5952,False,0,,,,,,,,,,,,,,,,,,,,
1198853,日向礁,29509,8816,False,0,,,,,,,,,,,,,,,,,,,,
1199849,北アナトリア断層,37287,11872,False,0,,,,,,,,,,,,,,,,,,,,
1199999,広島平野,40620,8542,False,0,,,,,,,,,,,,,,,,,,,,
1200467,高山盆地,47701,10991,False,0,,,,,,,,,,,,,,,,,,,,
1200881,スマトラ断層,43128,12140,False,0,,,,,,,,,,,,,,,,,,,,
1201210,都城盆地,43966,9480,False,0,,,,,,,,,,,,,,,,,,,,
1207000,アシリベツの滝,45739,9553,False,1,,,,,,,,,,,,,,,,,,,,
1212333,青斑核,58698,17700,False,1,,,,,,,,,,,,,,,,,,,,
1214015,遼河油田,19046,5249,False,0,,,,,,,,,,,,,,,,,,,,
1215476,木曽岬干拓地,46808,19881,False,0,,,,,,,,,,,,,,,,,,,,
1218659,鍋田干拓地,44032,15985,False,0,,,,,,,,,,,,,,,,,,,,
1222835,ふれあいの森 (小牧市),30371,8487,False,0,,,,,,,,,,,,,,,,,,,,
1224962,那智原始林,39004,9294,False,0,,,,,,,,,,,,,,,,,,,,
1225892,霧降の滝,45448,9407,False,1,,,,,,,,,,,,,,,,,,,,
1225932,阿寺断層,29878,9800,False,0,,,,,,,,,,,,,,,,,,,,
1227429,御来光の滝,43243,8938,False,1,,,,,,,,,,,,,,,,,,,,
1228177,千里の浜,26025,7201,False,0,,,,,,,,,,,,,,,,,,,,
1229209,平原の滝,28016,7687,False,1,,,,,,,,,,,,,,,,,,,,
1229870,銚子ケ滝,41521,8268,False,1,,,,,,,,,,,,,,,,,,,,
1230366,明鏡洞,24873,6659,False,0,,,,,,,,,,,,,,,,,,,,
1234979,肝属平野,41811,8973,False,0,14,0,0,0,0,0,0,1,0,0,6,0,4,0,1,1,0,1,0,0
1237600,瓜割の滝,51857,10276,False,1,,,,,,,,,,,,,,,,,,,,
1238463,裏見滝,30511,8291,False,1,,,,,,,,,,,,,,,,,,,,
1238702,ひき岩群,35431,12405,False,0,,,,,,,,,,,,,,,,,,,,
1239968,カーソン国有林,29101,8036,False,1,,,,,,,,,,,,,,,,,,,,
1246934,常神半島,44162,9679,False,0,,,,,,,,,,,,,,,,,,,,
1251002,阿寺の七滝,45802,9247,False,1,,,,,,,,,,,,,,,,,,,,
1251125,マリユドゥの滝,47021,9703,False,1,,,,,,,,,,,,,,,,,,,,
1251127,カンピレーの滝,32722,8892,False,1,,,,,,,,,,,,,,,,,,,,
1251498,シュコツィアン洞窟群,50436,11391,False,1,,,,,,,,,,,,,,,,,,,,
1252643,コミの原生林,41341,10303,False,1,,,,,,,,,,,,,,,,,,,,
1254749,苗名滝,47276,10206,False,1,22,0,4,0,2,1,0,0,1,1,4,0,3,0,3,1,1,0,0,1
1254909,法体の滝,47526,9464,False,1,,,,,,,,,,,,,,,,,,,,
1255167,八多五滝,30557,7812,False,1,,,,,,,,,,,,,,,,,,,,
1255787,アーン湖,25603,8303,False,0,,,,,,,,,,,,,,,,,,,,
1262095,不二洞,37230,8965,False,0,13,0,0,0,0,0,0,0,1,1,3,0,0,0,4,1,2,1,0,0
1265091,マタパン岬,28251,7679,False,0,,,,,,,,,,,,,,,,,,,,
1265297,バランカ・デル・コブレ,24229,6762,False,0,11,0,4,0,0,1,0,0,0,0,2,0,2,0,2,0,0,0,0,0
1265660,東松山台地,23857,6548,False,0,,,,,,,,,,,,,,,,,,,,
1265685,高坂台地,26994,7685,False,0,,,,,,,,,,,,,,,,,,,,
1266055,賀老の滝,45040,9157,False,1,,,,,,,,,,,,,,,,,,,,
1268858,仏像構造線,50210,10940,False,0,,,,,,,,,,,,,,,,,,,,
1269811,ビニャーレス渓谷,44940,10626,False,1,,,,,,,,,,,,,,,,,,,,
1271179,クレ環礁,124640,32419,False,1,,,,,,,,,,,,,,,,,,,,
1275248,慈恩の滝,28526,7692,False,1,,,,,,,,,,,,,,,,,,,,
1276966,御池山クレーター,32301,10364,False,0,,,,,,,,,,,,,,,,,,,,
1277225,アファール盆地,36740,10065,False,0,,,,,,,,,,,,,,,,,,,,
1280766,トルネ谷,32822,9472,False,0,,,,,,,,,,,,,,,,,,,,
1281422,ジュラシック・コースト,61371,16822,False,1,,,,,,,,,,,,,,,,,,,,
1282092,カナダ滝,28348,8362,False,1,,,,,,,,,,,,,,,,,,,,
1282702,アメリカ滝,26268,7456,False,1,,,,,,,,,,,,,,,,,,,,
1282803,ブライダルベール滝 (ナイアガラの滝),28446,7283,False,1,,,,,,,,,,,,,,,,,,,,
1288888,ラス・マリスマス,22027,6497,False,0,14,0,2,0,1,2,0,0,0,0,3,1,1,0,4,0,0,0,0,0
1291613,テワンテペク地峡,29066,8019,False,0,,,,,,,,,,,,,,,,,,,,
1292485,北薩火山群,28632,9117,False,0,,,,,,,,,,,,,,,,,,,,
1293081,日豊海岸,24894,7110,False,0,,,,,,,,,,,,,,,,,,,,
1300187,コンピエーニュの森,25038,7536,False,0,,,,,,,,,,,,,,,,,,,,
1304234,出水平野,37099,8051,False,0,,,,,,,,,,,,,,,,,,,,
1304935,月出の中央構造線,45444,13457,False,0,,,,,,,,,,,,,,,,,,,,
1306018,龍門の滝 (栃木県),24120,6657,False,0,,,,,,,,,,,,,,,,,,,,
1307161,由布院盆地,43993,9828,False,0,,,,,,,,,,,,,,,,,,,,
1307162,安心院盆地,41822,9013,False,0,,,,,,,,,,,,,,,,,,,,
1309932,ダウトフル・サウンド,36500,12791,False,0,,,,,,,,,,,,,,,,,,,,
1309982,球泉洞,47113,12287,False,0,11,0,0,0,0,0,0,0,2,2,3,0,0,0,2,1,0,1,0,0
1310686,大潟干潟,31249,7473,False,0,,,,,,,,,,,,,,,,,,,,
1312270,久井・矢野の岩海,29980,7777,False,1,,,,,,,,,,,,,,,,,,,,
1312988,佐和田の浜,31188,8547,False,0,,,,,,,,,,,,,,,,,,,,
1312990,帯岩,31345,9377,False,0,,,,,,,,,,,,,,,,,,,,
1313437,暗門滝,38195,10258,False,1,,,,,,,,,,,,,,,,,,,,
1314137,福貴野の滝,24703,7284,False,1,24,0,4,0,0,0,0,1,1,1,3,0,4,0,4,1,3,0,0,2
1314138,三日月の滝,34933,8964,False,2,,,,,,,,,,,,,,,,,,,,
1314139,清水瀑園,20304,5931,False,0,,,,,,,,,,,,,,,,,,,,
1315127,観音の滝 (大分県),23327,6606,False,0,,,,,,,,,,,,,,,,,,,,
1316192,玖珠盆地,44119,9744,False,0,,,,,,,,,,,,,,,,,,,,
1317169,奈多海岸 (大分県),24884,7740,False,0,,,,,,,,,,,,,,,,,,,,
1317920,ダスキー・サウンド,31693,10041,False,0,,,,,,,,,,,,,,,,,,,,
1318590,南薩火山群,37259,10316,False,0,,,,,,,,,,,,,,,,,,,,
1319013,日本の水浴場55選,39458,9078,False,0,,,,,,,,,,,,,,,,,,,,
1319368,日本の水浴場88選,42483,10051,False,0,,,,,,,,,,,,,,,,,,,,
1320289,長目半島,40684,9169,False,0,,,,,,,,,,,,,,,,,,,,
1320290,四浦半島,42095,9360,False,0,,,,,,,,,,,,,,,,,,,,
1320291,鶴見半島,41281,9274,False,0,,,,,,,,,,,,,,,,,,,,
1321463,和間海岸,30149,7163,False,0,,,,,,,,,,,,,,,,,,,,
1321465,住吉浜,24031,6762,False,0,,,,,,,,,,,,,,,,,,,,
1321682,アマゾン熱帯雨林,56463,17149,False,0,,,,,,,,,,,,,,,,,,,,
1322495,間越海岸,23011,7152,False,0,,,,,,,,,,,,,,,,,,,,
1324684,沼隈半島,37501,9533,False,0,,,,,,,,,,,,,,,,,,,,
1327828,菊池渓谷,70636,13466,False,0,,,,,,,,,,,,,,,,,,,,
1328019,相模平野,43241,9233,False,0,,,,,,,,,,,,,,,,,,,,
1331221,黒津崎海岸,29403,8492,False,0,,,,,,,,,,,,,,,,,,,,
1331227,暁嵐の滝,24674,7216,False,0,,,,,,,,,,,,,,,,,,,,
1333648,糸ヶ浜,21439,6157,False,0,,,,,,,,,,,,,,,,,,,,
1334203,ドア半島,70393,12650,False,0,,,,,,,,,,,,,,,,,,,,
1335571,渓仙峡,25665,7031,False,0,,,,,,,,,,,,,,,,,,,,
1336960,ナラボー平原,48619,10274,False,0,,,,,,,,,,,,,,,,,,,,
1345918,渋川海岸,30318,7937,False,0,,,,,,,,,,,,,,,,,,,,
1347237,湯瀬渓谷,23483,6619,False,0,,,,,,,,,,,,,,,,,,,,
1352501,プエルトリコ海溝,54656,9656,False,0,,,,,,,,,,,,,,,,,,,,
1352725,盤州干潟,40415,9855,False,0,,,,,,,,,,,,,,,,,,,,
1354538,鯉ヶ窪湿原,51784,11441,False,0,,,,,,,,,,,,,,,,,,,,
1359502,ミヌシンスク盆地,25857,7164,False,0,,,,,,,,,,,,,,,,,,,,
1359747,茶釜の滝,42916,8697,False,1,,,,,,,,,,,,,,,,,,,,
1359757,七滝,46680,9584,False,1,,,,,,,,,,,,,,,,,,,,
1364092,アイアンブリッジ峡谷,61521,14099,False,1,,,,,,,,,,,,,,,,,,,,
1369265,耶馬渓猿飛の甌穴群,27374,7841,False,0,,,,,,,,,,,,,,,,,,,,
1379390,チャレンジャー海淵,73388,15488,False,0,,,,,,,,,,,,,,,,,,,,
1382710,立山カルデラ,41090,14302,False,0,,,,,,,,,,,,,,,,,,,,
1389799,ネフド砂漠,45034,8696,False,0,,,,,,,,,,,,,,,,,,,,
1389885,松山湿原,39117,10372,False,0,,,,,,,,,,,,,,,,,,,,
1391122,シリア砂漠,48575,10733,False,0,,,,,,,,,,,,,,,,,,,,
1392045,南極プレート,56430,10888,False,0,,,,,,,,,,,,,,,,,,,,
1392807,鳴子火山群,47414,9534,False,1,,,,,,,,,,,,,,,,,,,,
1393483,バル・デ・ボイ,77077,22282,False,2,,,,,,,,,,,,,,,,,,,,
1395077,庄川扇状地,28805,10608,False,0,,,,,,,,,,,,,,,,,,,,
1396013,手取川流域の珪化木産地,35217,10470,False,0,,,,,,,,,,,,,,,,,,,,
1396043,エアー半島,28399,7763,False,0,,,,,,,,,,,,,,,,,,,,
1403854,トランゴ・タワーズ,34435,8604,False,1,,,,,,,,,,,,,,,,,,,,
1404613,バレン,37579,12633,False,0,,,,,,,,,,,,,,,,,,,,
1404957,サタワン環礁,33868,10232,False,1,,,,,,,,,,,,,,,,,,,,
1404962,ウォレアイ環礁,72397,21046,False,0,,,,,,,,,,,,,,,,,,,,
1404966,ウォッジェ環礁,41475,10174,False,1,23,0,4,0,0,4,0,0,3,3,1,0,3,0,3,1,0,0,1,0
1409230,ラーセン棚氷,40509,12606,False,0,,,,,,,,,,,,,,,,,,,,
1412375,立待岬,34510,9393,False,0,,,,,,,,,,,,,,,,,,,,
1419618,ネルトリンガー・リース,54624,15743,False,0,,,,,,,,,,,,,,,,,,,,
1420402,カーリ・クレーター,27515,7877,False,0,,,,,,,,,,,,,,,,,,,,
1422865,三叉神経中脳路核,28639,7315,False,1,,,,,,,,,,,,,,,,,,,,
1429032,垣花樋川,46338,10171,False,0,,,,,,,,,,,,,,,,,,,,
1431249,タナミ砂漠,45380,8914,False,0,,,,,,,,,,,,,,,,,,,,
1432710,駒止湿原,29843,7567,False,0,,,,,,,,,,,,,,,,,,,,
1433799,松原塩田,27213,9249,False,0,,,,,,,,,,,,,,,,,,,,
1434922,桂水,19445,5799,False,0,,,,,,,,,,,,,,,,,,,,
1442295,バンクス半島,28175,8048,False,0,,,,,,,,,,,,,,,,,,,,
1444287,肥薩火山群,27346,8323,False,0,,,,,,,,,,,,,,,,,,,,
1444422,太平洋南極海嶺,20404,5520,False,0,,,,,,,,,,,,,,,,,,,,
1448326,陣馬の滝,47068,8941,False,1,,,,,,,,,,,,,,,,,,,,
1451673,姶良平野,38577,8332,False,0,,,,,,,,,,,,,,,,,,,,
1452136,立川断層,31921,10352,False,0,,,,,,,,,,,,,,,,,,,,
1453065,ノア (イングランド),27858,7989,False,0,,,,,,,,,,,,,,,,,,,,
1453436,成都平原,30928,8218,False,0,,,,,,,,,,,,,,,,,,,,
1453836,四川盆地,47484,17167,False,0,75,0,3,0,2,1,1,0,3,3,5,1,38,0,12,2,1,0,1,2
1454151,本荘平野,39447,8151,False,0,,,,,,,,,,,,,,,,,,,,
1455184,青龍窟,38726,9220,False,0,12,2,0,0,0,0,0,0,2,2,2,0,0,0,1,1,1,1,0,0
1456124,三峡,78570,16765,False,0,,,,,,,,,,,,,,,,,,,,
1456168,瞿塘峡,34955,11683,False,1,22,0,3,0,0,1,0,1,3,3,4,0,1,0,1,3,1,1,0,0
1456183,西陵峡,28719,8594,False,1,,,,,,,,,,,,,,,,,,,,
1461211,ラス・メドゥラス,92477,23347,False,1,58,5,7,0,0,8,0,1,4,4,3,4,6,0,5,0,9,1,1,0
1461534,沖の白石,30370,8057,False,1,,,,,,,,,,,,,,,,,,,,
1462533,ヴァル・ドルチャ,61375,14024,False,2,,,,,,,,,,,,,,,,,,,,
1462570,真木渓谷,29224,8212,False,0,,,,,,,,,,,,,,,,,,,,
1463526,平成の名水百選,51475,12220,False,0,,,,,,,,,,,,,,,,,,,,
1463937,松島丘陵,50369,13084,False,2,,,,,,,,,,,,,,,,,,,,
1465024,弓ヶ浜半島,48445,11878,False,0,,,,,,,,,,,,,,,,,,,,
1465644,万野風穴,23103,6296,False,0,,,,,,,,,,,,,,,,,,,,
1466139,河内渓谷 (別府市),27077,7884,False,1,,,,,,,,,,,,,,,,,,,,
1466364,人穴,32915,9764,False,0,,,,,,,,,,,,,,,,,,,,
1466491,ルスモ滝,28824,7312,False,1,,,,,,,,,,,,,,,,,,,,
1466532,ヴィルンガ山地,33880,7839,False,1,,,,,,,,,,,,,,,,,,,,
1470054,四万十層群,54756,12912,False,0,,,,,,,,,,,,,,,,,,,,
1470065,牛浦沼,28816,8110,False,1,,,,,,,,,,,,,,,,,,,,
1470360,下末吉台地,21470,6121,False,0,9,0,0,0,1,0,0,0,0,0,2,0,3,0,1,1,0,0,0,1
1472715,篠山層群,31169,9274,False,0,,,,,,,,,,,,,,,,,,,,
1476966,湯滝,38487,9240,False,1,,,,,,,,,,,,,,,,,,,,
1476973,戦場ヶ原,84427,26353,False,0,,,,,,,,,,,,,,,,,,,,
1476976,華厳滝,69792,16071,False,1,,,,,,,,,,,,,,,,,,,,
1477346,小林盆地,41873,9014,False,0,,,,,,,,,,,,,,,,,,,,
1481103,ソレント半島,35939,9872,False,0,,,,,,,,,,,,,,,,,,,,
1481825,中央ロシア高地,31881,8709,False,0,,,,,,,,,,,,,,,,,,,,
1483026,リフタスフェルト,72235,16216,False,1,,,,,,,,,,,,,,,,,,,,
1483970,ウプサラ氷河,20891,5769,False,0,,,,,,,,,,,,,,,,,,,,
1484001,北パタゴニア氷原,23492,6803,False,0,,,,,,,,,,,,,,,,,,,,
1484748,中山七里,35051,10307,False,0,,,,,,,,,,,,,,,,,,,,
1492893,神崎鼻,37460,9655,False,0,,,,,,,,,,,,,,,,,,,,
1494463,ニューカレドニア・バリア・リーフ,55225,13767,False,1,,,,,,,,,,,,,,,,,,,,
1494617,サン・ヴィセンテ岬,35996,11300,False,0,,,,,,,,,,,,,,,,,,,,
1497558,ムラヴィヨフ＝アムールスキー半島,23764,6771,False,0,,,,,,,,,,,,,,,,,,,,
1498931,アブシェロン半島,21153,5971,False,0,,,,,,,,,,,,,,,,,,,,
1503052,メキシコ盆地,25034,7345,False,0,,,,,,,,,,,,,,,,,,,,
1505932,ビッグホーン盆地,27301,7836,False,0,56,0,1,0,0,1,0,0,0,0,46,1,1,0,4,0,0,2,0,0
1510582,ロス棚氷,41889,9893,False,0,,,,,,,,,,,,,,,,,,,,
1511165,高戸海岸,28857,8000,False,0,,,,,,,,,,,,,,,,,,,,
1511705,毘沙ノ鼻,32083,9245,False,0,,,,,,,,,,,,,,,,,,,,
1512671,行徳湿地,27280,10030,False,0,,,,,,,,,,,,,,,,,,,,
1512946,明治海山,38108,8029,False,1,,,,,,,,,,,,,,,,,,,,
1512952,イザナギプレート,58989,10756,False,0,,,,,,,,,,,,,,,,,,,,
1516090,ディングル半島,31424,9400,False,0,,,,,,,,,,,,,,,,,,,,
1516889,マクマードドライバレー,24131,6645,False,0,,,,,,,,,,,,,,,,,,,,
1519150,シェリダン岬,24871,7065,False,0,,,,,,,,,,,,,,,,,,,,
1520463,大増鍾乳洞,36186,8585,False,0,,,,,,,,,,,,,,,,,,,,
1521179,ケープ半島,25389,6882,False,0,,,,,,,,,,,,,,,,,,,,
1523329,洞川湧水群,48847,10874,False,0,,,,,,,,,,,,,,,,,,,,
1524800,クムタグ砂漠,91795,14057,False,0,,,,,,,,,,,,,,,,,,,,
1524834,バダインジャラン砂漠,48647,9695,False,0,,,,,,,,,,,,,,,,,,,,
1525723,トングリ砂漠,47967,9853,False,0,,,,,,,,,,,,,,,,,,,,
1526015,弁天島 (鶴岡市),24523,6491,False,0,,,,,,,,,,,,,,,,,,,,
1526023,殿川内渓谷,24342,6546,False,0,,,,,,,,,,,,,,,,,,,,
1526045,紅葉川渓谷 (徳島県),24999,6637,False,0,,,,,,,,,,,,,,,,,,,,
1526055,歩危峡,24708,6649,False,0,,,,,,,,,,,,,,,,,,,,
1526091,一宇峡,26992,7200,False,0,14,0,0,0,0,0,0,0,1,1,2,2,2,0,2,1,2,1,0,0
1526100,立川渓谷,24655,6542,False,0,,,,,,,,,,,,,,,,,,,,
1526107,剣峡,24466,6490,False,0,,,,,,,,,,,,,,,,,,,,
1527784,島武意海岸,27654,7620,False,0,,,,,,,,,,,,,,,,,,,,
1529562,乙女の滝 (札幌市),27624,6994,False,1,,,,,,,,,,,,,,,,,,,,
1534476,午尾の滝,25764,7017,False,1,,,,,,,,,,,,,,,,,,,,
1536540,室岩洞,30978,8262,False,0,,,,,,,,,,,,,,,,,,,,
1537265,空木平カール,32200,8909,False,0,,,,,,,,,,,,,,,,,,,,
1537353,川久保水源の森,24773,6706,False,0,,,,,,,,,,,,,,,,,,,,
1544523,ゴーザフォス,28230,7914,False,0,,,,,,,,,,,,,,,,,,,,
1545969,マカオ半島,25712,6832,False,2,,,,,,,,,,,,,,,,,,,,
1547100,カムチャツカの火山群,69191,17951,False,1,,,,,,,,,,,,,,,,,,,,
1557381,プレッシャー・リッジ,78485,12467,False,0,,,,,,,,,,,,,,,,,,,,
1562050,シワ・オアシス,50129,12509,False,0,,,,,,,,,,,,,,,,,,,,
1573607,多田銀山,33900,9556,False,0,,,,,,,,,,,,,,,,,,,,
1573697,徳天瀑布,27882,7012,False,1,,,,,,,,,,,,,,,,,,,,
1575949,北ヨーロッパ平野,27993,8132,False,0,,,,,,,,,,,,,,,,,,,,
1576000,東ヨーロッパ平原,29625,8410,False,0,,,,,,,,,,,,,,,,,,,,
1576837,龍双ケ滝,46205,9630,False,1,,,,,,,,,,,,,,,,,,,,
1577561,高玉金山,28791,8213,False,0,,,,,,,,,,,,,,,,,,,,
1579867,パイパー油田,31142,7529,False,1,,,,,,,,,,,,,,,,,,,,
1588577,香住海岸,38584,9716,False,0,,,,,,,,,,,,,,,,,,,,
1588846,白崎,23532,6351,False,0,,,,,,,,,,,,,,,,,,,,
1590794,南アメリカプレート,60047,11344,False,0,,,,,,,,,,,,,,,,,,,,
1590948,アラビアプレート,57952,10647,False,0,,,,,,,,,,,,,,,,,,,,
1590981,鎧の袖,30371,8380,False,0,,,,,,,,,,,,,,,,,,,,
1591537,三階の滝,43717,8801,False,1,,,,,,,,,,,,,,,,,,,,
1591769,アフリカプレート,60970,11434,False,0,,,,,,,,,,,,,,,,,,,,
1591938,ロス・インヘニオス渓谷,46203,13644,False,1,,,,,,,,,,,,,,,,,,,,
1593531,秋ヶ瀬取水堰,43873,11743,False,1,,,,,,,,,,,,,,,,,,,,
1594688,はさかり岩,27928,7629,False,0,,,,,,,,,,,,,,,,,,,,
1594701,淀の洞門,26798,7270,False,0,,,,,,,,,,,,,,,,,,,,
1594705,旭洞門,26052,7101,False,0,10,0,0,0,1,0,0,1,0,0,3,0,0,0,2,1,0,0,0,2
1594707,下荒洞門,27777,7391,False,0,,,,,,,,,,,,,,,,,,,,
1595295,和白干潟,54177,14082,False,0,30,1,0,9,0,0,0,0,1,1,2,9,0,0,3,1,1,1,1,0
1595326,ココスプレート,56058,10586,False,0,,,,,,,,,,,,,,,,,,,,
1595515,日本洞門,34978,7979,False,0,12,1,1,0,0,0,0,1,0,0,3,0,0,0,3,1,1,1,0,0
1595656,阿蘇北向谷原始林,29658,8123,False,0,,,,,,,,,,,,,,,,,,,,
