page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,下部組織,予算データの年,人数,人数データの年,代表者,代表者の地位職業,初代代表者,別名,国名,年間予算,後継組織,成立年,成立時の構成組織,所在地,所属組織,業務内容,法令,種類,解散年,読み
2159615,警視庁予備隊,39126,13349,False,0,,,,,,,,,,,,,,,,,,,,,
2165392,但馬県民局,37326,9768,False,0,,,,,,,,,,,,,,,,,,,,,
2166456,中華人民共和国国防委員会,71713,15054,False,0,,,,,,,,,,,,,,,,,,,,,
2168557,国史編纂委員会,31490,8644,False,1,,,,,,,,,,,,,,,,,,,,,
2169154,人民議会 (東ドイツ),74453,19162,False,1,,,,,,,,,,,,,,,,,,,,,
2170765,警視庁サイバー犯罪対策課,86055,19805,False,0,,,,,,,,,,,,,,,,,,,,,
2171363,東寧府,41804,9772,False,0,,,,,,,,,,,,,,,,,,,,,
2171368,安東都護府,101415,14484,False,0,,,,,,,,,,,,,,,,,,,,,
2176247,情報流通行政局,100777,21258,False,0,,,,,,,,,,,,,,,,,,,,,
2176739,内閣サイバーセキュリティセンター,98619,19794,False,0,,,,,,,,,,,,,,,,,,,,,
2177596,内閣官房情報通信技術総合戦略室,67043,13406,False,0,,,,,,,,,,,,,,,,,,,,,
2179206,帝国音楽院,48499,12929,False,0,,,,,,,,,,,,,,,,,,,,,
2181757,酒類取締局,24899,7619,False,0,,,,,,,,,,,,,,,,,,,,,
2183958,鶏林州都督府,40594,9095,False,0,,,,,,,,,,,,,,,,,,,,,
2191979,カンボジア特別法廷,227731,74706,False,1,,,,,,,,,,,,,,,,,,,,,
2192829,中央警務隊,77771,15444,False,1,,,,,,,,,,,,,,,,,,,,,
2193635,紗那支庁,22018,6328,False,0,,,,,,,,,,,,,,,,,,,,,
2195044,北海道東北地方知事会,25640,6535,False,0,,,,,,,,,,,,,,,,,,,,,
2195180,征東等処行中書省,89329,11882,False,0,,,,,,,,,,,,,,,,,,,,,
2199662,カンプチア王国民族連合政府,94747,27371,False,1,,,,,,,,,,,,,,,,,,,,,
2201377,国際観光局,32822,11567,False,0,,,,,,,,,,,,,,,,,,,,,
2201378,資源局,33020,9641,False,0,,,,,,,,,,,,,,,,,,,,,
2203252,第一次臨時行政調査会,25351,6882,False,0,,,,,,,,,,,,,,,,,,,,,
2204908,スロバキア内務省航空局,27675,7637,False,1,,,,,,,,,,,,,,,,,,,,,
2219977,スコットランド議会,264862,76888,False,1,123,6,0,4,0,2,30,0,9,42,0,0,4,0,10,0,3,8,3,1,1
2223646,神奈川県政策局,26133,7707,False,0,,,,,,,,,,,,,,,,,,,,,
2227738,蒲郡市警察,54058,9714,False,0,,,,,,,,,,,,,,,,,,,,,
2227746,鳴海町警察,54535,9635,False,0,,,,,,,,,,,,,,,,,,,,,
2227755,安城市警察,53573,9484,False,0,10,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,1,1,1
2227763,碧南市警察,54955,9543,False,0,,,,,,,,,,,,,,,,,,,,,
2227823,神奈川県保健福祉局,29727,8115,False,0,,,,,,,,,,,,,,,,,,,,,
2227828,神奈川県県土整備局,26776,7766,False,0,,,,,,,,,,,,,,,,,,,,,
2231156,大分海上保安部,26528,8275,False,0,,,,,,,,,,,,,,,,,,,,,
2232449,四国地方整備局,43124,11281,False,1,,,,,,,,,,,,,,,,,,,,,
2232498,長崎海上保安部,24377,7963,False,0,,,,,,,,,,,,,,,,,,,,,
2235493,福岡海上保安部,24727,7839,False,0,,,,,,,,,,,,,,,,,,,,,
2249582,公務員庁,83372,16050,False,0,,,,,,,,,,,,,,,,,,,,,
2250658,憲法制定議会議員委員会,126407,18706,False,0,,,,,,,,,,,,,,,,,,,,,
2253898,全軍局,37140,10714,False,1,,,,,,,,,,,,,,,,,,,,,
2253949,連邦国防省,62533,14149,False,1,,,,,,,,,,,,,,,,,,,,,
2254133,戦力変革局 (アメリカ),30531,9194,False,1,,,,,,,,,,,,,,,,,,,,,
2261793,枢密院 (タイ),63146,18287,False,0,,,,,,,,,,,,,,,,,,,,,
2265735,オリンピック支援集団,30606,9926,False,0,,,,,,,,,,,,,,,,,,,,,
2265777,福井県議会,46902,10921,False,1,,,,,,,,,,,,,,,,,,,,,
2266531,栃木県議会,93719,22167,False,1,,,,,,,,,,,,,,,,,,,,,
2267628,秋田県議会,54221,11378,False,1,,,,,,,,,,,,,,,,,,,,,
2269667,台湾総督府専売局,66382,13082,False,0,,,,,,,,,,,,,,,,,,,,,
2271128,大蔵省専売局,78421,18205,False,0,,,,,,,,,,,,,,,,,,,,,
2271819,台湾総督府交通局,35798,8544,False,0,,,,,,,,,,,,,,,,,,,,,
2272358,台湾総督府民政部,38164,9321,False,0,,,,,,,,,,,,,,,,,,,,,
2273576,ベトナム共産党大会,38524,8536,False,1,,,,,,,,,,,,,,,,,,,,,
2273673,群馬県議会,54958,11857,False,1,,,,,,,,,,,,,,,,,,,,,
2275832,外交保安局,21420,6358,False,0,,,,,,,,,,,,,,,,,,,,,
2275857,社会資本整備審議会,45943,10784,False,0,,,,,,,,,,,,,,,,,,,,,
2276082,奈良県議会,44810,8869,False,1,,,,,,,,,,,,,,,,,,,,,
2276132,鳥取県議会,57218,15457,False,1,,,,,,,,,,,,,,,,,,,,,
2277655,ロンドン交通局,56650,16938,False,1,,,,,,,,,,,,,,,,,,,,,
2280206,復興局 (内務省),25720,7160,False,0,,,,,,,,,,,,,,,,,,,,,
2282250,台湾総督府財務局,36954,9945,False,0,,,,,,,,,,,,,,,,,,,,,
2282316,アイルランド議会 (1297-1800),32062,8170,False,1,,,,,,,,,,,,,,,,,,,,,
2282324,台湾総督府殖産局,41529,12299,False,0,,,,,,,,,,,,,,,,,,,,,
2282447,台湾総督府食糧局,32527,8338,False,0,,,,,,,,,,,,,,,,,,,,,
2282763,台湾総督府内務局,42594,12405,False,0,,,,,,,,,,,,,,,,,,,,,
2283004,台湾総督府文教局,39716,10704,False,0,,,,,,,,,,,,,,,,,,,,,
2283084,台湾総督府通信局,39654,10748,False,0,,,,,,,,,,,,,,,,,,,,,
2283478,台湾総督府法務部,38902,10372,False,0,,,,,,,,,,,,,,,,,,,,,
2283778,台湾総督府土木局,42898,12929,False,0,,,,,,,,,,,,,,,,,,,,,
2285775,国務院国有資産監督管理委員会,35467,7889,False,0,,,,,,,,,,,,,,,,,,,,,
2287389,台湾総督府総督官房,37754,11507,False,0,,,,,,,,,,,,,,,,,,,,,
2287914,台湾総督府法院,48965,14586,False,0,,,,,,,,,,,,,,,,,,,,,
2288069,ノルウェー宇宙センター,50629,8944,False,0,,,,,,,,,,,,,,,,,,,,,
2288884,台湾総督府軍務局,42126,12360,False,0,,,,,,,,,,,,,,,,,,,,,
2293159,タイ投資委員会,42607,11731,False,0,,,,,,,,,,,,,,,,,,,,,
2293668,アルジェリア宇宙庁,48852,8750,False,0,,,,,,,,,,,,,,,,,,,,,
2299582,名古屋市会,82313,16166,False,1,39,15,0,2,0,3,6,0,3,1,0,0,2,0,3,0,0,1,2,0,1
2301544,京畿南部地方警察庁,40044,9797,False,0,,,,,,,,,,,,,,,,,,,,,
2305687,ブルネイ通貨金融庁,67026,13652,False,1,,,,,,,,,,,,,,,,,,,,,
2306113,安北大都護府,29876,7030,False,0,,,,,,,,,,,,,,,,,,,,,
2306189,軽歩兵教導指導局,34113,11845,False,0,,,,,,,,,,,,,,,,,,,,,
2306377,燕然都護府,28503,7066,False,0,,,,,,,,,,,,,,,,,,,,,
2307407,国家ブランド委員会,61230,17041,False,1,,,,,,,,,,,,,,,,,,,,,
2307785,函館市企業局上下水道部,43744,12976,False,0,,,,,,,,,,,,,,,,,,,,,
2308956,対日抗争期強制動員被害調査及び国外強制動員犠牲者等支援委員会,52566,16007,False,1,,,,,,,,,,,,,,,,,,,,,
2310940,王立オーストラリア造幣局,37617,7604,False,0,,,,,,,,,,,,,,,,,,,,,
2312866,移民・市民権省,37717,8780,False,1,,,,,,,,,,,,,,,,,,,,,
2316340,ハンガリー宇宙局,50741,9261,False,0,,,,,,,,,,,,,,,,,,,,,
2317755,イラン宇宙機関,78090,16764,False,0,,,,,,,,,,,,,,,,,,,,,
2317771,ルーマニア宇宙局,50508,9495,False,0,,,,,,,,,,,,,,,,,,,,,
2317833,オランダ航空宇宙計画局,52167,9352,False,0,,,,,,,,,,,,,,,,,,,,,
2320447,オランダ宇宙局,52157,9435,False,0,,,,,,,,,,,,,,,,,,,,,
2320839,原子力規制委員会,22045,6066,True,0,,,,,,,,,,,,,,,,,,,,,
2321723,森林警備隊 (イタリア),28230,8333,False,1,,,,,,,,,,,,,,,,,,,,,
2325369,アメリカ海洋大気庁士官部隊,50332,15160,False,1,67,0,0,2,0,2,3,0,34,2,0,0,1,0,1,8,4,0,9,0,1
2327297,コロンビア宇宙委員会,50300,9026,False,0,,,,,,,,,,,,,,,,,,,,,
2332270,ウクライナ国立宇宙機関,74665,14471,False,1,,,,,,,,,,,,,,,,,,,,,
2332937,堺市議会,74948,12789,False,1,,,,,,,,,,,,,,,,,,,,,
2345040,連邦司法消費者保護省,55168,11485,False,1,,,,,,,,,,,,,,,,,,,,,
2345125,連邦裁判所 (ドイツ),30589,8500,False,0,,,,,,,,,,,,,,,,,,,,,
2346619,保健省 (ポーランド),34627,8121,False,1,,,,,,,,,,,,,,,,,,,,,
2346744,内務・行政省 (ポーランド),37352,9961,False,1,,,,,,,,,,,,,,,,,,,,,
2346917,外務省 (ポーランド),37850,10095,False,1,,,,,,,,,,,,,,,,,,,,,
2347397,財務省 (ポーランド),36137,9328,False,1,,,,,,,,,,,,,,,,,,,,,
2347772,原子力損害賠償紛争審査会,40294,12120,False,0,,,,,,,,,,,,,,,,,,,,,
2348511,家族・労働・社会政策省 (ポーランド),37002,9235,False,1,70,38,0,0,0,1,2,0,3,2,0,0,1,1,1,0,17,0,3,0,1
2350755,西安鉄路局,28500,6743,False,1,,,,,,,,,,,,,,,,,,,,,
2351022,済南鉄路局,34713,8323,False,1,,,,,,,,,,,,,,,,,,,,,
2355574,オーストラリア高等裁判所,38963,10781,False,1,,,,,,,,,,,,,,,,,,,,,
2357201,連邦最高裁判所 (ブラジル),40843,11812,False,1,,,,,,,,,,,,,,,,,,,,,
2358646,サウジアラビア総合情報庁,43069,11670,False,0,,,,,,,,,,,,,,,,,,,,,
2358991,国家国防動員委員会,50843,10258,False,0,,,,,,,,,,,,,,,,,,,,,
2360671,国家国防科技工業局,63224,12096,False,0,,,,,,,,,,,,,,,,,,,,,
2366256,特別任務民警支隊,32103,8527,False,0,,,,,,,,,,,,,,,,,,,,,
2367558,チェコスロバキア亡命政府,75957,24858,False,1,,,,,,,,,,,,,,,,,,,,,
2367579,鎮西府,19540,5496,False,0,,,,,,,,,,,,,,,,,,,,,
2368588,守衛 (帝国議会),34913,12446,False,0,,,,,,,,,,,,,,,,,,,,,
2370415,東京電力福島原子力発電所における事故調査・検証委員会,74893,19467,False,0,,,,,,,,,,,,,,,,,,,,,
2374449,スポーツ・青少年局,55014,13120,False,0,,,,,,,,,,,,,,,,,,,,,
2374507,航空庁,44519,9680,False,0,,,,,,,,,,,,,,,,,,,,,
2374509,航空保安庁,44541,9666,False,0,,,,,,,,,,,,,,,,,,,,,
2379963,東日本大震災復興対策本部,62369,13639,False,0,,,,,,,,,,,,,,,,,,,,,
2380354,アメリカ合衆国退役軍人省,85476,20277,False,1,,,,,,,,,,,,,,,,,,,,,
2384608,東京電力に関する経営・財務調査委員会,25923,7125,False,0,,,,,,,,,,,,,,,,,,,,,
2392245,国史院,22958,7135,False,0,,,,,,,,,,,,,,,,,,,,,
2394311,千代田区教育委員会,29252,8011,False,1,19,4,0,1,0,1,2,0,0,0,0,0,0,0,4,1,3,0,2,0,1
2396579,ハワイ州教育省,26911,7949,False,0,,,,,,,,,,,,,,,,,,,,,
2406932,原子力規制委員会 (日本),142039,39052,False,1,,,,,,,,,,,,,,,,,,,,,
2409133,警視隊,55127,10357,False,0,,,,,,,,,,,,,,,,,,,,,
2409488,総合資源エネルギー調査会,53709,12477,False,0,,,,,,,,,,,,,,,,,,,,,
2411452,国防情報参謀部,35845,9724,False,0,,,,,,,,,,,,,,,,,,,,,
2413338,英国国境局,33996,8431,False,1,,,,,,,,,,,,,,,,,,,,,
2414568,情報調査局 (イギリス),35878,10060,False,0,22,0,0,0,0,2,2,2,3,4,0,0,1,0,0,3,1,0,2,2,0
2418101,原子力損害賠償紛争解決センター,29252,8764,False,0,,,,,,,,,,,,,,,,,,,,,
2419477,米国研究公正局,22702,7061,False,0,,,,,,,,,,,,,,,,,,,,,
2420332,シンガポール金融管理局,73665,12299,False,2,,,,,,,,,,,,,,,,,,,,,
2420474,国会 (ポーランド),63826,16117,False,1,,,,,,,,,,,,,,,,,,,,,
2420958,アメリカ合衆国保健福祉省,78809,15470,False,1,,,,,,,,,,,,,,,,,,,,,
2427663,漢城府,37599,9696,False,1,,,,,,,,,,,,,,,,,,,,,
2430851,アルゼンチン宇宙活動委員会,62023,12060,False,1,,,,,,,,,,,,,,,,,,,,,
2431925,メキシコ宇宙機関,53633,9746,False,0,,,,,,,,,,,,,,,,,,,,,
2432427,ドイツ人民警察,76129,24472,False,0,,,,,,,,,,,,,,,,,,,,,
2440983,栄養と人間欲求における合衆国上院特別委員会,34976,8265,False,0,,,,,,,,,,,,,,,,,,,,,
2443990,中央障害者施策推進協議会,38495,9479,False,0,,,,,,,,,,,,,,,,,,,,,
2443995,障害者政策委員会,24903,7247,False,0,,,,,,,,,,,,,,,,,,,,,
2451691,イスラエル自然・公園局,24811,6271,False,0,,,,,,,,,,,,,,,,,,,,,
2454494,パキスタン宇宙高層大気研究委員会,114211,35902,False,0,,,,,,,,,,,,,,,,,,,,,
2456085,州際航空委員会,66399,14878,False,1,,,,,,,,,,,,,,,,,,,,,
2457561,カスティーリャ＝ラ・マンチャ自治州議会,35881,10177,False,1,,,,,,,,,,,,,,,,,,,,,
2457662,国家戦略会議,50511,14552,False,0,25,2,0,1,1,4,7,3,0,1,0,0,1,0,0,1,2,0,1,0,1
2459209,ガリシア自治州議会,58347,16158,False,1,,,,,,,,,,,,,,,,,,,,,
2459455,ジョゴルク・ケネシ,112555,16862,False,1,,,,,,,,,,,,,,,,,,,,,
2462633,連邦航空機事故調査局,44709,9627,False,1,,,,,,,,,,,,,,,,,,,,,
2472059,帝国憲法改正小委員会,27925,7312,False,0,,,,,,,,,,,,,,,,,,,,,
2473675,ベトナム共産党中央軍事委員会,51591,15222,False,0,,,,,,,,,,,,,,,,,,,,,
2478405,復興庁,98454,21189,False,1,,,,,,,,,,,,,,,,,,,,,
2478478,在タイ日本国大使館,48663,15234,False,1,,,,,,,,,,,,,,,,,,,,,
2481493,警察庁警備局国際テロリズム対策課,74372,21726,False,0,,,,,,,,,,,,,,,,,,,,,
2483390,東京電力福島原子力発電所事故調査委員会,73900,22127,False,0,,,,,,,,,,,,,,,,,,,,,
2485626,国家院 (ロシア),78308,13516,False,1,,,,,,,,,,,,,,,,,,,,,
2487793,南部中央局,59731,18805,False,0,,,,,,,,,,,,,,,,,,,,,
2492379,東日本大震災復興特別委員会,49210,13339,False,0,,,,,,,,,,,,,,,,,,,,,
2495416,社会局,26544,7766,False,0,,,,,,,,,,,,,,,,,,,,,
2496697,東京電力福島原子力発電所事故に係る両議院の議院運営委員会の合同協議会,132340,19952,False,0,,,,,,,,,,,,,,,,,,,,,
2499447,丹波県民局,35351,8985,False,0,,,,,,,,,,,,,,,,,,,,,
2499455,淡路県民局,36102,9550,False,0,,,,,,,,,,,,,,,,,,,,,
2499473,阪神北県民局,37664,9946,False,0,,,,,,,,,,,,,,,,,,,,,
2501439,東播磨県民局,37078,9559,False,0,,,,,,,,,,,,,,,,,,,,,
2501448,北播磨県民局,35975,9309,False,0,,,,,,,,,,,,,,,,,,,,,
2501465,西播磨県民局,41601,10321,False,0,,,,,,,,,,,,,,,,,,,,,
2509270,アメリカ合衆国下院司法委員会,79668,15387,False,0,,,,,,,,,,,,,,,,,,,,,
2509787,内閣府 (イギリス),94190,15615,False,1,,,,,,,,,,,,,,,,,,,,,
2510838,ビジネス・イノベーション・技能省,93201,13986,False,1,,,,,,,,,,,,,,,,,,,,,
2510862,コミュニティ・地方自治省,88111,13529,False,1,,,,,,,,,,,,,,,,,,,,,
2510948,デジタル・文化・メディア・スポーツ省,92893,14070,False,1,,,,,,,,,,,,,,,,,,,,,
2511112,運輸省 (イギリス),102364,14590,False,1,,,,,,,,,,,,,,,,,,,,,
2512542,ロシア水文気象環境監視局,43083,9362,False,1,,,,,,,,,,,,,,,,,,,,,
2513356,金融危機対応会議,85650,17212,False,1,,,,,,,,,,,,,,,,,,,,,
2516356,釜山地方警察庁,40272,9642,False,1,,,,,,,,,,,,,,,,,,,,,
2518662,イスラエル中央統計局,28756,8720,False,1,,,,,,,,,,,,,,,,,,,,,
2519935,復興推進委員会,30272,8191,False,0,,,,,,,,,,,,,,,,,,,,,
2524719,埼玉県特別機動援助隊,76120,15826,False,0,,,,,,,,,,,,,,,,,,,,,
2526784,重大不正捜査局,52044,18270,False,1,,,,,,,,,,,,,,,,,,,,,
2532714,技術院,23108,6431,False,0,,,,,,,,,,,,,,,,,,,,,
2533951,国防省 (イスラエル),67616,15290,False,1,,,,,,,,,,,,,,,,,,,,,
2537587,国家情報庁 (インドネシア),27208,7763,False,0,29,0,0,0,0,1,2,1,5,3,0,0,1,2,0,9,0,1,3,0,1
2538974,国家安全調査局,26601,7840,False,0,,,,,,,,,,,,,,,,,,,,,
2539095,情報省 (イラン),41844,10700,False,0,,,,,,,,,,,,,,,,,,,,,
2540614,またと見出しがたい議会,29459,8294,False,0,,,,,,,,,,,,,,,,,,,,,
2541000,カビルド,42087,16230,False,0,,,,,,,,,,,,,,,,,,,,,
2543917,内務省 (イタリア),40975,8625,False,1,,,,,,,,,,,,,,,,,,,,,
2550402,イギリス政府,109206,17003,False,0,,,,,,,,,,,,,,,,,,,,,
2552595,文京区議会,66545,11017,False,1,,,,,,,,,,,,,,,,,,,,,
2554950,衆議院調査局,22904,6676,False,0,,,,,,,,,,,,,,,,,,,,,
2558361,最高中央評議会,41666,15379,False,0,,,,,,,,,,,,,,,,,,,,,
2559798,宗秩寮,25222,7218,False,0,,,,,,,,,,,,,,,,,,,,,
2560819,ロンドン議会,49879,10904,False,1,,,,,,,,,,,,,,,,,,,,,
2560886,グレーター・ロンドン・オーソリティー,57028,14385,False,1,,,,,,,,,,,,,,,,,,,,,
2561052,大船渡市警察,56153,9820,False,0,,,,,,,,,,,,,,,,,,,,,
2561478,相模原町警察,56328,9678,False,0,14,0,0,0,0,0,0,0,1,0,0,2,1,1,2,0,0,2,2,2,1
2561483,一関市警察,56161,9745,False,0,,,,,,,,,,,,,,,,,,,,,
2561546,ファシズム大評議会,46231,12633,False,1,,,,,,,,,,,,,,,,,,,,,
2568287,国有財産省 (ポーランド),36199,8496,False,1,,,,,,,,,,,,,,,,,,,,,
2569848,中央電力庁,83341,12776,False,1,,,,,,,,,,,,,,,,,,,,,
2569857,動力省,96307,15328,False,1,,,,,,,,,,,,,,,,,,,,,
2569869,エネルギー省 (イギリス),94532,14929,False,1,,,,,,,,,,,,,,,,,,,,,
2571560,宣教司牧評議会,22536,6330,False,0,,,,,,,,,,,,,,,,,,,,,
2572315,社会保障と税の一体改革に関する特別委員会,28690,7054,False,0,,,,,,,,,,,,,,,,,,,,,
2576401,中華人民共和国人力資源社会保障部,36821,7960,False,0,,,,,,,,,,,,,,,,,,,,,
2577000,エネルギー・気候変動省,54895,11351,False,1,,,,,,,,,,,,,,,,,,,,,
2578211,中華人民共和国国家観光局,35534,7878,False,0,,,,,,,,,,,,,,,,,,,,,
2578731,大田地方警察庁,38357,8630,False,1,,,,,,,,,,,,,,,,,,,,,
2578790,ロンドン消防隊,44895,11288,False,1,,,,,,,,,,,,,,,,,,,,,
2579073,スペイン国立統計局,26801,8274,False,1,15,0,0,0,0,0,0,0,6,3,0,0,1,0,2,0,2,0,1,0,0
2580682,国家統計局 (イギリス),44290,11566,False,1,,,,,,,,,,,,,,,,,,,,,
2580754,国務・陸軍・海軍調整委員会,30076,9690,False,0,,,,,,,,,,,,,,,,,,,,,
2584069,国家非常事態委員会,32994,9671,False,1,,,,,,,,,,,,,,,,,,,,,
2584845,エリトリア郵政公社,26144,7192,False,0,,,,,,,,,,,,,,,,,,,,,
2585090,保健省 (イギリス),70782,11521,False,1,,,,,,,,,,,,,,,,,,,,,
2588023,警察災害派遣隊,41979,10649,False,0,,,,,,,,,,,,,,,,,,,,,
2588904,汚職撲滅委員会,27797,7160,False,0,,,,,,,,,,,,,,,,,,,,,
2595156,ライヒ裁判所,28643,8133,False,0,,,,,,,,,,,,,,,,,,,,,
2595469,経済産業局,45987,9259,False,0,,,,,,,,,,,,,,,,,,,,,
2597614,原子力安全局,46219,10637,False,1,,,,,,,,,,,,,,,,,,,,,
2597662,内務省 (イギリス),45429,10120,False,1,,,,,,,,,,,,,,,,,,,,,
2597673,教育省 (イギリス),85583,13126,False,1,,,,,,,,,,,,,,,,,,,,,
2599050,重大組織犯罪局,42006,11020,False,0,,,,,,,,,,,,,,,,,,,,,
2602439,原子力防災会議,40876,9995,False,1,,,,,,,,,,,,,,,,,,,,,
2603013,率分堂,23938,7392,False,0,,,,,,,,,,,,,,,,,,,,,
2603133,合同情報委員会,48656,14872,False,1,,,,,,,,,,,,,,,,,,,,,
2606063,江原地方警察庁,33617,7401,False,0,,,,,,,,,,,,,,,,,,,,,
2608377,国家改革・地方分権・公務員省,82632,20767,False,1,,,,,,,,,,,,,,,,,,,,,
2609692,国会 (フランス),57980,11197,False,1,,,,,,,,,,,,,,,,,,,,,
2609978,帝国文化院,73569,12790,False,0,,,,,,,,,,,,,,,,,,,,,
2610060,宇宙政策委員会,41852,15195,False,0,,,,,,,,,,,,,,,,,,,,,
2612895,滋賀県教育委員会,42542,8949,False,1,,,,,,,,,,,,,,,,,,,,,
2619405,装備総局,49690,19348,False,1,,,,,,,,,,,,,,,,,,,,,
2625079,国防省 (オーストラリア),66269,14713,False,1,,,,,,,,,,,,,,,,,,,,,
2625397,ロシア連邦国防省ロケット・砲兵総局,57590,19191,False,0,,,,,,,,,,,,,,,,,,,,,
2625627,インドの国会,47437,9036,False,1,,,,,,,,,,,,,,,,,,,,,
2625691,環境天然資源省,35334,8894,False,0,,,,,,,,,,,,,,,,,,,,,
2630123,カナダ国境サービス庁,26784,7662,False,0,,,,,,,,,,,,,,,,,,,,,
2632018,李王職,29761,8641,False,0,,,,,,,,,,,,,,,,,,,,,
2633875,枢密院 (カナダ),30780,7266,False,0,,,,,,,,,,,,,,,,,,,,,
2634172,カナダ沿岸警備隊,28654,8444,False,0,,,,,,,,,,,,,,,,,,,,,
2636905,国防省 (フィリピン),41952,8922,False,1,,,,,,,,,,,,,,,,,,,,,
2637856,国民議会 (モーリシャス),95014,13496,False,1,,,,,,,,,,,,,,,,,,,,,
2643492,競争・消費・詐欺防止総局,27562,7389,False,0,,,,,,,,,,,,,,,,,,,,,
2653813,国際協力局,32839,7721,False,0,,,,,,,,,,,,,,,,,,,,,
2655674,独立行政法人評価委員会,75310,18120,False,0,,,,,,,,,,,,,,,,,,,,,
2665474,慶南地方警察庁,34920,8000,False,0,,,,,,,,,,,,,,,,,,,,,
2666005,蔚山地方警察庁,32612,7609,False,0,,,,,,,,,,,,,,,,,,,,,
2671592,大学設置・学校法人審議会,53115,12015,False,0,,,,,,,,,,,,,,,,,,,,,
2673427,国内治安総局,29349,8024,False,0,,,,,,,,,,,,,,,,,,,,,
2674175,初等中等教育局,51775,13158,False,0,,,,,,,,,,,,,,,,,,,,,
2674959,枢密院事務局 (カナダ),24003,7809,False,0,,,,,,,,,,,,,,,,,,,,,
2676313,駐日韓国大使館 韓国文化院,40410,12967,False,1,,,,,,,,,,,,,,,,,,,,,
2677606,衆議院議員選挙区画定審議会,55570,14053,False,0,,,,,,,,,,,,,,,,,,,,,
2678223,承政院,56684,9443,False,1,23,0,0,0,0,0,0,0,5,1,0,1,2,1,0,0,8,0,2,1,2
2679257,ロジャース委員会報告,149602,31959,False,0,,,,,,,,,,,,,,,,,,,,,
2680697,義禁府,58979,10055,False,1,,,,,,,,,,,,,,,,,,,,,
2683595,中央統計局 (オランダ),30977,8752,False,0,,,,,,,,,,,,,,,,,,,,,
2684346,教育省 (スリランカ),53349,9267,False,1,,,,,,,,,,,,,,,,,,,,,
2685748,国防・都市開発省 (スリランカ),60247,11145,False,1,,,,,,,,,,,,,,,,,,,,,
2689290,ジブラルタル自治政府,28079,8004,False,0,,,,,,,,,,,,,,,,,,,,,
2689720,翰林図画院,41127,14549,False,0,,,,,,,,,,,,,,,,,,,,,
2697838,ジブラルタル議会,97919,15819,False,1,,,,,,,,,,,,,,,,,,,,,
2698642,連邦国家資産管理局,65335,13081,False,1,50,0,0,0,0,2,4,1,11,2,0,0,4,18,1,2,1,1,2,0,1
2700959,科学技術・イノベーション推進特別委員会,36893,11347,False,0,,,,,,,,,,,,,,,,,,,,,
2704875,阪神・淡路復興対策本部,109045,28371,False,1,,,,,,,,,,,,,,,,,,,,,
2706945,ベトナム海上警察,53449,12115,False,0,,,,,,,,,,,,,,,,,,,,,
2706956,ポリカールポフ設計局,43792,9090,False,1,,,,,,,,,,,,,,,,,,,,,
2712650,全州議会,67499,12802,False,1,,,,,,,,,,,,,,,,,,,,,
2712842,スリランカ沿岸警備隊,22888,6298,False,0,,,,,,,,,,,,,,,,,,,,,
2714574,儀賓府,54982,8987,False,1,,,,,,,,,,,,,,,,,,,,,
2715598,尚衣院,56376,9261,False,1,,,,,,,,,,,,,,,,,,,,,
2715834,司憲府,57919,10826,False,1,,,,,,,,,,,,,,,,,,,,,
2716364,五衛,59874,9627,False,1,,,,,,,,,,,,,,,,,,,,,
2717616,人民警察機動隊,82773,33759,False,0,,,,,,,,,,,,,,,,,,,,,
2718250,中枢院 (李氏朝鮮),57088,9569,False,1,,,,,,,,,,,,,,,,,,,,,
2718823,吏曹,54534,9246,False,1,,,,,,,,,,,,,,,,,,,,,
2719907,福島復興再生総局,60930,10505,False,0,13,3,0,0,0,0,1,0,0,0,0,0,1,0,4,0,2,0,1,0,1
2719946,兵曹 (李氏朝鮮),55325,9275,False,1,,,,,,,,,,,,,,,,,,,,,
2719975,礼曹,54254,9021,False,1,,,,,,,,,,,,,,,,,,,,,
2721367,原子力問題調査特別委員会,33853,10194,False,0,,,,,,,,,,,,,,,,,,,,,
2725056,アメリカ合衆国教育省,71301,13964,False,1,,,,,,,,,,,,,,,,,,,,,
2725062,アメリカ合衆国労働省,57351,12163,False,1,22,0,1,1,1,1,2,0,4,3,1,0,2,1,1,0,1,0,2,0,1
2729632,日本経済再生本部,32461,9224,False,0,,,,,,,,,,,,,,,,,,,,,
2731444,穀倉院,33947,10338,False,0,,,,,,,,,,,,,,,,,,,,,
2731500,祖国平和統一委員会,34507,8446,False,1,,,,,,,,,,,,,,,,,,,,,
2738168,在アメリカ合衆国日本国大使館,49810,13611,False,0,,,,,,,,,,,,,,,,,,,,,
2739833,戸曹,60472,9321,False,1,,,,,,,,,,,,,,,,,,,,,
2740019,工曹,55138,8530,False,1,,,,,,,,,,,,,,,,,,,,,
2740031,刑曹,55932,8616,False,1,,,,,,,,,,,,,,,,,,,,,
2740549,典獄署,55872,8882,False,1,,,,,,,,,,,,,,,,,,,,,
2740608,掌隷院,53067,8178,False,1,,,,,,,,,,,,,,,,,,,,,
2741040,ウズベキスタン共和国最高裁判所,51595,9821,False,1,,,,,,,,,,,,,,,,,,,,,
2741077,司ど寺,58587,9967,False,1,,,,,,,,,,,,,,,,,,,,,
2741140,軍資監,66039,11145,False,1,,,,,,,,,,,,,,,,,,,,,
