page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,pH,付近の河川,別名,名前の謂れ,国名,属する温泉郷,座標・経度,座標・緯度,所在地,最寄路線,最寄駅,構成する温泉,泉温,泉質,液性,湧出量,源泉名,観光地,記念碑,読み,開湯年
1568598,支笏湖いとう温泉,52561,12099,False,1,,,,,,,,,,,,,,,,,,,,,,
1569357,湯崗子温泉,24654,7223,False,0,,,,,,,,,,,,,,,,,,,,,,
1579679,熊岳城温泉,23189,6626,False,0,,,,,,,,,,,,,,,,,,,,,,
1634696,松島温泉 (宮城県),78704,19042,False,1,,,,,,,,,,,,,,,,,,,,,,
1638505,濁川温泉 (長野県),28214,7821,False,0,,,,,,,,,,,,,,,,,,,,,,
1645435,比良招福温泉,31254,10453,False,1,,,,,,,,,,,,,,,,,,,,,,
1654747,鞆の浦温泉,42027,8416,False,1,,,,,,,,,,,,,,,,,,,,,,
1655381,ほったらかし温泉,52261,11717,False,1,,,,,,,,,,,,,,,,,,,,,,
1661579,吉奈温泉,45490,9392,False,1,,,,,,,,,,,,,,,,,,,,,,
1682340,塩沢温泉,45500,9337,False,1,,,,,,,,,,,,,,,,,,,,,,
1695879,江の島温泉,28696,7123,False,1,,,,,,,,,,,,,,,,,,,,,,
1698799,鳩ヶ湯,37717,10065,False,1,,,,,,,,,,,,,,,,,,,,,,
1700648,赤崎温泉,49354,10045,False,1,,,,,,,,,,,,,,,,,,,,,,
1702843,湯川温泉 (石川県),30335,7776,False,1,,,,,,,,,,,,,,,,,,,,,,
1713339,山中渓温泉,30129,8277,False,1,19,0,0,0,0,0,0,0,0,2,3,3,0,1,7,0,0,0,0,0,1,2
1728295,花はす温泉,28580,6988,False,1,,,,,,,,,,,,,,,,,,,,,,
1728424,今庄365温泉,29666,7249,False,1,,,,,,,,,,,,,,,,,,,,,,
1732613,秦野温泉,43871,8771,False,1,,,,,,,,,,,,,,,,,,,,,,
1763249,峰温泉,33826,9849,False,1,,,,,,,,,,,,,,,,,,,,,,
1783648,秩父別温泉,44912,8706,False,1,,,,,,,,,,,,,,,,,,,,,,
1786785,弓ヶ浜温泉 (静岡県),27022,6835,False,1,,,,,,,,,,,,,,,,,,,,,,
1791507,八万温泉,46166,9215,False,1,,,,,,,,,,,,,,,,,,,,,,
1801455,谷関温泉,59106,10311,False,1,,,,,,,,,,,,,,,,,,,,,,
1801456,廬山温泉,79355,14838,False,1,,,,,,,,,,,,,,,,,,,,,,
1803528,神山温泉,44953,9320,False,1,,,,,,,,,,,,,,,,,,,,,,
1808203,大沢山温泉,51115,11668,False,1,,,,,,,,,,,,,,,,,,,,,,
1808880,高天原温泉,60122,14592,False,1,,,,,,,,,,,,,,,,,,,,,,
1809976,古寺鉱泉,45109,9361,False,1,,,,,,,,,,,,,,,,,,,,,,
1810296,阿曽原温泉,59844,14816,False,1,40,0,0,1,0,0,0,2,2,7,2,2,0,2,2,0,0,0,19,0,1,0
1810306,仙人温泉,46419,9298,False,1,11,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,0
1811003,猪の倉温泉,47289,9416,False,1,19,2,0,0,0,0,0,2,2,2,1,1,0,2,4,2,0,0,0,0,1,0
1811100,三条の湯,47065,9456,False,1,,,,,,,,,,,,,,,,,,,,,,
1811277,五浦温泉,42707,8536,False,1,,,,,,,,,,,,,,,,,,,,,,
1811690,数馬温泉,49595,11189,False,1,,,,,,,,,,,,,,,,,,,,,,
1812066,峩々温泉,47081,9207,False,1,18,1,0,0,0,0,0,2,2,2,2,3,0,2,2,0,1,0,0,0,1,0
1812088,かもしか温泉 (宮城県),44670,9030,False,1,,,,,,,,,,,,,,,,,,,,,,
1812159,滝ノ上温泉,45594,10203,False,1,,,,,,,,,,,,,,,,,,,,,,
1812172,五浦元湯温泉,43587,8670,False,1,,,,,,,,,,,,,,,,,,,,,,
1812257,天栄温泉,45115,8930,False,1,,,,,,,,,,,,,,,,,,,,,,
1812318,檜枝岐温泉,42388,8499,False,1,,,,,,,,,,,,,,,,,,,,,,
1812627,岩間温泉 (石川県),50459,10200,False,1,14,0,0,0,0,0,0,2,2,3,1,1,1,0,2,0,0,0,1,0,1,0
1812651,新岩間温泉,49474,10445,False,1,,,,,,,,,,,,,,,,,,,,,,
1813027,奥蓼科温泉郷,45472,9351,False,0,,,,,,,,,,,,,,,,,,,,,,
1813391,松代温泉,99373,21672,False,3,,,,,,,,,,,,,,,,,,,,,,
1813656,澄川温泉,48039,10265,False,1,,,,,,,,,,,,,,,,,,,,,,
1814643,湯の平温泉 (新潟県),44642,9214,False,1,,,,,,,,,,,,,,,,,,,,,,
1816841,平潟港温泉,45126,9094,False,1,,,,,,,,,,,,,,,,,,,,,,
1818055,浜平鉱泉,41985,8611,False,1,,,,,,,,,,,,,,,,,,,,,,
1827812,奥香肌峡温泉,46114,9001,False,1,,,,,,,,,,,,,,,,,,,,,,
1828247,中の湯,43361,9146,False,1,,,,,,,,,,,,,,,,,,,,,,
1861387,塩浸温泉,55318,13568,False,1,20,0,1,2,0,0,1,2,2,3,0,1,0,1,3,0,0,0,0,0,2,2
1892961,あわくら温泉,30466,8145,False,0,,,,,,,,,,,,,,,,,,,,,,
1900836,東郷温泉ゆったり館,44836,8904,False,1,10,1,0,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,1,2
1959029,三福温泉,47028,9767,False,1,,,,,,,,,,,,,,,,,,,,,,
1959775,礼文島温泉,49806,10333,False,1,,,,,,,,,,,,,,,,,,,,,,
1967830,土湯温泉,56439,14981,False,1,,,,,,,,,,,,,,,,,,,,,,
1968695,養老牛温泉,45938,10706,False,1,,,,,,,,,,,,,,,,,,,,,,
1969393,尾張温泉,45805,15963,False,1,,,,,,,,,,,,,,,,,,,,,,
1973173,天童温泉,50444,10403,False,1,,,,,,,,,,,,,,,,,,,,,,
1975480,宮野温泉,26724,7401,False,0,,,,,,,,,,,,,,,,,,,,,,
1987978,柵口温泉,43517,8657,False,1,16,0,0,0,0,0,0,0,0,3,2,2,0,1,1,0,0,0,6,0,1,0
2015755,四重渓温泉,58272,10009,False,1,,,,,,,,,,,,,,,,,,,,,,
2033093,天橋立温泉,45089,10225,False,0,,,,,,,,,,,,,,,,,,,,,,
2037739,白山杉の子温泉,26163,6842,False,1,,,,,,,,,,,,,,,,,,,,,,
2038971,阿部倉温泉,42894,8794,False,1,,,,,,,,,,,,,,,,,,,,,,
2064495,東温泉,43637,8805,False,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0
2068617,烏来温泉,63335,11232,False,0,,,,,,,,,,,,,,,,,,,,,,
2081700,相間川温泉,50317,10531,False,1,,,,,,,,,,,,,,,,,,,,,,
2097790,鳩之沢温泉,64154,10963,False,1,,,,,,,,,,,,,,,,,,,,,,
2098350,芽登温泉,45026,9334,False,1,,,,,,,,,,,,,,,,,,,,,,
2098606,奥美利河温泉,49663,10834,False,1,,,,,,,,,,,,,,,,,,,,,,
2105094,女夫渕温泉,47376,9670,False,1,,,,,,,,,,,,,,,,,,,,,,
2125369,鹿部温泉,47047,9374,False,1,,,,,,,,,,,,,,,,,,,,,,
2128361,赤湯温泉 (新潟県),51192,10870,False,1,,,,,,,,,,,,,,,,,,,,,,
2128733,湯の澤温泉,44289,8853,False,1,,,,,,,,,,,,,,,,,,,,,,
2128886,近江温泉,44866,9164,False,1,,,,,,,,,,,,,,,,,,,,,,
2136638,ねぶた温泉,47902,9365,False,1,,,,,,,,,,,,,,,,,,,,,,
2138408,神威脇温泉,45704,9361,False,1,19,2,0,0,0,0,0,0,0,2,0,0,0,2,8,2,2,0,0,0,1,0
2139160,鷹の湯温泉,47541,9670,False,1,,,,,,,,,,,,,,,,,,,,,,
2148164,香住温泉,48232,9765,False,1,,,,,,,,,,,,,,,,,,,,,,
2151880,美利河温泉,46593,9415,False,1,14,1,0,0,0,0,0,0,0,2,1,1,0,1,4,1,1,0,1,0,1,0
2164938,朝日温泉 (北海道),48575,10551,False,1,,,,,,,,,,,,,,,,,,,,,,
2165390,栗野岳温泉,48910,9775,False,1,,,,,,,,,,,,,,,,,,,,,,
2171330,拍子水温泉,46053,9829,False,1,,,,,,,,,,,,,,,,,,,,,,
2171648,千原温泉,44279,9100,False,1,,,,,,,,,,,,,,,,,,,,,,
2178675,岩下温泉,47484,9978,False,1,30,1,2,1,0,0,0,2,2,3,2,2,0,3,2,2,0,0,6,0,1,1
2182135,入来温泉,47500,10485,False,1,,,,,,,,,,,,,,,,,,,,,,
2187155,佐野天然温泉,47863,9917,False,1,,,,,,,,,,,,,,,,,,,,,,
2189806,杉野沢温泉,43283,8774,False,1,,,,,,,,,,,,,,,,,,,,,,
2191369,塩河原温泉,44215,8778,False,1,,,,,,,,,,,,,,,,,,,,,,
2192928,白沢高原温泉,44824,8878,False,1,,,,,,,,,,,,,,,,,,,,,,
2197648,積翠寺温泉,56388,11617,False,2,,,,,,,,,,,,,,,,,,,,,,
2213007,栄之尾温泉,49423,10660,False,1,24,0,0,0,0,0,1,2,2,4,1,1,0,0,2,2,0,0,5,0,2,2
2259170,千春楽温泉,42374,8589,False,1,,,,,,,,,,,,,,,,,,,,,,
2263583,花みずき温泉,48560,9588,False,1,,,,,,,,,,,,,,,,,,,,,,
2266346,生谷温泉,51427,10450,False,1,,,,,,,,,,,,,,,,,,,,,,
2266379,坂本温泉 (鹿児島県),41726,8238,False,1,,,,,,,,,,,,,,,,,,,,,,
2266392,地鉈温泉,45111,9409,False,1,,,,,,,,,,,,,,,,,,,,,,
2267543,月野瀬温泉,43996,8539,False,1,,,,,,,,,,,,,,,,,,,,,,
2268014,鷹巣温泉,51563,10846,False,1,,,,,,,,,,,,,,,,,,,,,,
2268114,銭がめ温泉,46930,9627,False,1,,,,,,,,,,,,,,,,,,,,,,
2275928,葭ヶ浦温泉,27799,6861,False,1,,,,,,,,,,,,,,,,,,,,,,
2276711,古牧温泉,55097,12543,False,1,,,,,,,,,,,,,,,,,,,,,,
2282747,大沼温泉,54203,10843,False,1,,,,,,,,,,,,,,,,,,,,,,
2284409,伏尾温泉,31248,8533,False,1,,,,,,,,,,,,,,,,,,,,,,
2286417,八塩温泉,49765,10679,False,1,,,,,,,,,,,,,,,,,,,,,,
2289422,わいた温泉郷,22004,5559,False,0,,,,,,,,,,,,,,,,,,,,,,
2357765,越後長野温泉,47885,9640,False,1,,,,,,,,,,,,,,,,,,,,,,
2358385,大滝温泉 (埼玉県),45807,9179,False,1,,,,,,,,,,,,,,,,,,,,,,
2363703,加賀温泉郷,44151,9765,False,0,,,,,,,,,,,,,,,,,,,,,,
2367620,青井岳温泉,47942,9930,False,1,,,,,,,,,,,,,,,,,,,,,,
2368304,清武温泉,46606,9414,False,1,,,,,,,,,,,,,,,,,,,,,,
2369052,日向サンパーク温泉,48576,9836,False,1,,,,,,,,,,,,,,,,,,,,,,
2370412,潮来水原温泉,42509,8256,False,1,,,,,,,,,,,,,,,,,,,,,,
2376209,六呂師温泉,32663,8655,False,1,,,,,,,,,,,,,,,,,,,,,,
2384421,木花温泉,55682,11441,False,1,,,,,,,,,,,,,,,,,,,,,,
2396725,青島温泉,49853,10195,False,1,23,0,0,0,0,0,0,0,0,4,2,4,0,2,2,0,0,0,8,0,1,0
2398226,北郷温泉,49521,10376,False,1,,,,,,,,,,,,,,,,,,,,,,
2404911,串間温泉,53411,11858,False,1,,,,,,,,,,,,,,,,,,,,,,
2404956,宮崎リゾート温泉,49331,10389,False,1,,,,,,,,,,,,,,,,,,,,,,
2409594,セーチェーニ温泉,34508,9210,False,0,19,0,0,1,1,1,0,2,2,1,1,1,0,2,4,0,0,0,1,0,0,2
2423892,祝子川温泉,48797,9730,False,1,,,,,,,,,,,,,,,,,,,,,,
2423919,高千穂温泉,46452,9470,False,1,,,,,,,,,,,,,,,,,,,,,,
2424037,横向温泉,33216,8531,False,1,,,,,,,,,,,,,,,,,,,,,,
2424315,天岩戸温泉,45991,9330,False,1,15,0,0,0,0,0,0,0,0,2,0,0,0,0,4,4,0,0,4,0,1,0
2446089,蕨温泉,43952,9220,False,0,13,0,0,0,0,0,2,0,0,1,1,1,0,1,1,0,0,0,5,0,1,0
2448831,七味温泉,48592,9787,False,1,29,0,0,0,0,0,1,0,0,3,4,2,0,2,5,0,0,0,9,0,1,2
2448882,奥山田温泉,26990,7294,False,0,,,,,,,,,,,,,,,,,,,,,,
2448893,子安温泉,47725,9462,False,1,,,,,,,,,,,,,,,,,,,,,,
2448899,松川渓谷温泉,30754,7626,False,1,,,,,,,,,,,,,,,,,,,,,,
2451773,小天温泉,47848,10650,False,1,,,,,,,,,,,,,,,,,,,,,,
2460750,白田温泉,42115,9437,False,0,,,,,,,,,,,,,,,,,,,,,,
2460791,片瀬温泉,41808,9499,False,0,9,0,1,1,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,1,0
2460799,笹戸温泉,26137,7420,False,0,17,0,2,1,0,0,1,0,0,3,1,1,0,0,2,1,0,0,2,0,1,2
2460806,小渡温泉,32494,8027,False,1,18,0,2,0,0,0,1,0,0,3,1,1,2,2,4,0,0,0,1,0,1,0
2460829,蒲郡温泉,29126,7873,False,0,,,,,,,,,,,,,,,,,,,,,,
2465110,尾瀬戸倉温泉,47301,10226,False,1,,,,,,,,,,,,,,,,,,,,,,
2467432,今井浜温泉,49672,9915,False,1,,,,,,,,,,,,,,,,,,,,,,
2467447,角間温泉 (上田市),44060,9299,False,0,,,,,,,,,,,,,,,,,,,,,,
2467455,平田内温泉,48734,10359,False,1,,,,,,,,,,,,,,,,,,,,,,
2467487,角間温泉 (山ノ内町),42084,8761,False,0,,,,,,,,,,,,,,,,,,,,,,
2470055,弁天島温泉,43172,8829,False,0,12,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,3,0,1,2
2471320,オホーツクオムイ温泉,47003,9512,False,1,,,,,,,,,,,,,,,,,,,,,,
2471630,瀬戸瀬温泉,47258,10108,False,1,,,,,,,,,,,,,,,,,,,,,,
2471796,塩別温泉,45426,9204,False,1,,,,,,,,,,,,,,,,,,,,,,
2473534,三香温泉,45569,9163,False,1,,,,,,,,,,,,,,,,,,,,,,
2474187,幌加温泉,44835,9572,False,1,,,,,,,,,,,,,,,,,,,,,,
2476986,政和温泉,47080,9996,False,1,,,,,,,,,,,,,,,,,,,,,,
2477585,オソウシ温泉,47071,9505,False,1,,,,,,,,,,,,,,,,,,,,,,
2477746,荒川峡温泉郷,41652,9644,False,0,,,,,,,,,,,,,,,,,,,,,,
2477766,太良温泉,40496,8612,False,0,,,,,,,,,,,,,,,,,,,,,,
2482002,川又温泉,46127,9532,False,1,,,,,,,,,,,,,,,,,,,,,,
2484696,黄金温泉 (北海道),44387,9071,False,1,,,,,,,,,,,,,,,,,,,,,,
2484813,神恵内温泉,47117,9751,False,1,25,2,0,0,0,0,0,1,0,2,1,1,0,2,8,3,2,0,0,0,1,2
2488501,弁景温泉,66179,19082,False,1,34,0,5,0,0,0,0,0,0,4,2,5,0,2,7,1,2,0,4,0,1,1
2489384,大船温泉,45371,9685,False,1,,,,,,,,,,,,,,,,,,,,,,
2490941,留真温泉,46342,9584,False,1,27,2,1,0,0,0,0,0,0,2,0,0,0,2,8,3,2,0,2,0,1,4
2491097,晩成温泉,47586,9632,False,1,,,,,,,,,,,,,,,,,,,,,,
2492028,八雲温泉 (北海道),49171,10602,False,1,,,,,,,,,,,,,,,,,,,,,,
2492094,桜野温泉,48000,10326,False,1,31,2,1,2,0,0,0,3,3,3,1,1,0,2,8,2,0,0,0,0,1,2
2493128,木城温泉,47744,10448,False,1,,,,,,,,,,,,,,,,,,,,,,
2493879,桑畑温泉,44620,9186,False,1,,,,,,,,,,,,,,,,,,,,,,
2497602,さいと温泉,48553,9941,False,1,,,,,,,,,,,,,,,,,,,,,,
2498648,むつ矢立温泉,46774,9516,False,1,,,,,,,,,,,,,,,,,,,,,,
2567124,小豆島温泉,56309,12728,False,2,,,,,,,,,,,,,,,,,,,,,,
2587633,矢巾温泉,22413,5939,False,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0
2601585,百穴温泉,43367,8741,False,1,,,,,,,,,,,,,,,,,,,,,,
2603428,浜益温泉,44740,8903,False,1,,,,,,,,,,,,,,,,,,,,,,
2607833,薄別温泉,44195,9001,False,1,,,,,,,,,,,,,,,,,,,,,,
2631735,高鍋温泉,31405,8426,False,1,,,,,,,,,,,,,,,,,,,,,,
2639712,塩壺温泉,54406,10934,False,1,,,,,,,,,,,,,,,,,,,,,,
2641397,千ヶ滝温泉,53242,10867,False,1,,,,,,,,,,,,,,,,,,,,,,
2668979,長野温泉,73336,21414,False,1,,,,,,,,,,,,,,,,,,,,,,
2685494,横谷温泉,27737,7416,False,1,15,0,2,0,0,0,1,0,0,3,2,2,0,1,2,0,1,0,0,0,1,0
2692308,猿倉温泉 (由利本荘市),29368,7279,False,1,,,,,,,,,,,,,,,,,,,,,,
2825043,富士河口湖温泉郷,30808,8138,False,1,,,,,,,,,,,,,,,,,,,,,,
2826368,春日居温泉,50684,10374,False,1,,,,,,,,,,,,,,,,,,,,,,
2826374,石和温泉郷,58612,13765,False,1,21,0,0,1,0,0,0,0,0,1,2,3,11,0,0,0,0,0,0,0,1,2
2826422,日の出温泉 (山梨県),48286,9653,False,1,,,,,,,,,,,,,,,,,,,,,,
2829452,甲府温泉,50600,10932,False,1,,,,,,,,,,,,,,,,,,,,,,
2858136,神鍋温泉,48258,10118,False,1,,,,,,,,,,,,,,,,,,,,,,
2859989,蛇の湯温泉,47054,9325,False,1,18,1,0,0,0,0,0,2,2,2,1,1,0,0,4,3,0,0,1,0,1,0
2960709,ボキラス温泉,69029,19162,False,1,,,,,,,,,,,,,,,,,,,,,,
2968804,底倉温泉,46861,14248,False,1,,,,,,,,,,,,,,,,,,,,,,
2971936,稲子湯温泉,47362,11100,False,1,,,,,,,,,,,,,,,,,,,,,,
3025516,奥水間温泉,42102,9879,False,1,,,,,,,,,,,,,,,,,,,,,,
3057162,アイアイ温泉,41220,10126,False,1,,,,,,,,,,,,,,,,,,,,,,
3063338,多度温泉,52064,10621,False,1,21,1,0,1,0,0,0,2,2,3,0,1,0,1,6,1,1,0,0,0,1,1
3209103,八幡温泉郷,67073,16589,False,1,,,,,,,,,,,,,,,,,,,,,,
3276480,京王高尾山温泉,71107,14008,False,1,37,2,0,0,0,0,0,2,2,2,3,2,0,2,9,3,1,0,5,1,1,2
3307038,おじろん,33533,8557,False,1,,,,,,,,,,,,,,,,,,,,,,
3345201,庄川温泉郷,47619,9686,False,1,,,,,,,,,,,,,,,,,,,,,,
3393713,雪沢温泉,46274,9810,False,1,,,,,,,,,,,,,,,,,,,,,,
3398105,月夜野温泉,72613,13815,False,3,,,,,,,,,,,,,,,,,,,,,,
3489475,法泉寺温泉,49581,9662,False,1,,,,,,,,,,,,,,,,,,,,,,
3495484,春陽温泉,65198,11269,False,0,,,,,,,,,,,,,,,,,,,,,,
3515709,板取川温泉バーデェハウス,35052,8839,False,1,,,,,,,,,,,,,,,,,,,,,,
3523077,大安寺温泉,45443,9987,False,1,,,,,,,,,,,,,,,,,,,,,,
3536415,十津川温泉郷,19901,5520,False,0,,,,,,,,,,,,,,,,,,,,,,
3556085,海津温泉,45192,13046,False,1,,,,,,,,,,,,,,,,,,,,,,
3556587,竹田温泉群,35140,9812,False,1,18,0,0,0,0,0,2,0,0,4,0,0,11,0,0,0,0,0,0,0,1,0
3559647,久住高原温泉郷,31488,8315,False,1,33,0,0,0,0,0,1,0,0,3,0,0,7,2,13,0,2,1,2,0,1,1
3589084,碧山温泉,63616,11530,False,0,,,,,,,,,,,,,,,,,,,,,,
3591524,紅葉温泉 (台東県),60801,10745,False,0,,,,,,,,,,,,,,,,,,,,,,
3592466,東埔温泉,68826,12562,False,0,,,,,,,,,,,,,,,,,,,,,,
3596589,爺亨温泉,62036,10808,False,0,,,,,,,,,,,,,,,,,,,,,,
3598557,安通温泉,69261,12213,False,1,25,1,2,1,1,1,0,3,3,2,0,0,0,1,5,1,0,0,0,0,3,1
3601670,泰安温泉,66297,11776,False,0,,,,,,,,,,,,,,,,,,,,,,
3606355,陽明山温泉,56245,9776,False,0,,,,,,,,,,,,,,,,,,,,,,
3650355,湯の沢温泉 (北秋田市),56568,14740,False,1,,,,,,,,,,,,,,,,,,,,,,
