page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,ダム,別名,動物,名前の謂れ,国,国内位置,平均流量,所在地,橋・トンネル,水源,水源の標高,流入・合流先,流入元,流域面積,観光地,読み,長さ
992920,熊野川 (富山県),32127,8778,False,1,,,,,,,,,,,,,,,,,,
993886,湯川 (北佐久郡),30224,7805,False,1,22,2,3,0,0,0,0,0,6,1,2,0,5,2,0,0,1,0
994221,逢妻川,33463,7979,False,1,,,,,,,,,,,,,,,,,,
994412,弓沢川,24077,6211,False,1,,,,,,,,,,,,,,,,,,
994919,瀬戸川 (静岡県),30687,7784,False,1,,,,,,,,,,,,,,,,,,
996434,クラ川,34080,8044,False,1,,,,,,,,,,,,,,,,,,
996443,ニーヴ川,24680,6416,False,1,,,,,,,,,,,,,,,,,,
997086,大倉川 (静岡県),26125,6847,False,1,,,,,,,,,,,,,,,,,,
997095,川上川 (高山市),27898,7109,False,1,,,,,,,,,,,,,,,,,,
997138,五斗目木川,25354,6953,False,0,,,,,,,,,,,,,,,,,,
997603,千里川,46921,12143,False,1,,,,,,,,,,,,,,,,,,
997912,川上川 (中津川市),29846,7605,False,1,,,,,,,,,,,,,,,,,,
998247,可児川,31327,7718,False,1,,,,,,,,,,,,,,,,,,
998322,白川 (岐阜県),31512,7896,False,1,,,,,,,,,,,,,,,,,,
999316,玉川 (小国町),30202,7486,False,1,,,,,,,,,,,,,,,,,,
1000662,栃山川,28854,8625,False,1,,,,,,,,,,,,,,,,,,
1000889,稲瀬川,22510,6617,False,0,26,0,1,0,0,0,0,0,8,2,2,0,1,10,0,0,1,1
1002295,上村川 (矢作川水系),38831,11184,False,1,,,,,,,,,,,,,,,,,,
1004711,白岩川,28389,7103,False,1,,,,,,,,,,,,,,,,,,
1004716,上市川,33530,8995,False,1,,,,,,,,,,,,,,,,,,
1005252,荒田川 (岐阜県),36133,9580,False,1,,,,,,,,,,,,,,,,,,
1007554,ナルヴァ川,31804,7696,False,1,,,,,,,,,,,,,,,,,,
1007792,立場川,31316,9271,False,1,,,,,,,,,,,,,,,,,,
1012745,犀川 (岐阜県),34817,8600,False,1,,,,,,,,,,,,,,,,,,
1013309,倉敷川,38186,10415,False,1,,,,,,,,,,,,,,,,,,
1013389,高屏渓,45801,7913,False,2,,,,,,,,,,,,,,,,,,
1015281,越知川,32722,9738,False,0,,,,,,,,,,,,,,,,,,
1017621,白山川,47491,10024,False,1,,,,,,,,,,,,,,,,,,
1020732,小野川 (茨城県),37539,9579,False,1,,,,,,,,,,,,,,,,,,
1022274,稲子川,24350,6597,False,0,21,0,0,0,0,0,0,0,6,1,2,0,2,2,0,7,1,0
1028675,デラウェア川,55766,19998,False,1,,,,,,,,,,,,,,,,,,
1028745,海蔵川,28662,7343,False,1,,,,,,,,,,,,,,,,,,
1031678,鴨部川,31009,8275,False,1,,,,,,,,,,,,,,,,,,
1035613,奈半利川,24127,6715,False,0,,,,,,,,,,,,,,,,,,
1035805,伊尾木川,27178,7106,False,1,,,,,,,,,,,,,,,,,,
1041092,海部川,34397,9243,False,1,,,,,,,,,,,,,,,,,,
1042284,穴吹川,31095,7573,False,1,,,,,,,,,,,,,,,,,,
1043048,城北川,23168,7110,False,0,,,,,,,,,,,,,,,,,,
1043752,大八賀川,28109,7152,False,1,,,,,,,,,,,,,,,,,,
1043757,小八賀川,25433,6702,False,0,,,,,,,,,,,,,,,,,,
1046553,乙津川,29764,7915,False,1,,,,,,,,,,,,,,,,,,
1047373,ヴェルニッツ川,22991,6648,False,0,,,,,,,,,,,,,,,,,,
1047400,フレンキシェ・レーツァト川,25140,6862,False,0,,,,,,,,,,,,,,,,,,
1048304,東川 (埼玉県),34024,9043,False,1,,,,,,,,,,,,,,,,,,
1048644,ナイアガラ川,38550,12013,False,1,,,,,,,,,,,,,,,,,,
1053022,御勅使川,47342,16464,False,2,,,,,,,,,,,,,,,,,,
1054480,バール川,30457,8335,False,1,,,,,,,,,,,,,,,,,,
1055536,桂川 (大分県),30484,7722,False,1,,,,,,,,,,,,,,,,,,
1058263,コーキュートス,32816,10568,False,0,,,,,,,,,,,,,,,,,,
1058534,黄浦江,35044,9813,False,1,,,,,,,,,,,,,,,,,,
1059148,大漢渓,48637,8463,False,2,,,,,,,,,,,,,,,,,,
1059379,曽文渓,51137,9591,False,2,,,,,,,,,,,,,,,,,,
1060359,大甲渓,48826,9083,False,2,,,,,,,,,,,,,,,,,,
1060445,六ツ家川,26933,6729,False,1,,,,,,,,,,,,,,,,,,
1064108,玄倉川,30933,7849,False,1,,,,,,,,,,,,,,,,,,
1065960,駅館川,29617,7584,False,1,,,,,,,,,,,,,,,,,,
1069553,松川 (福島県),35451,9411,False,1,,,,,,,,,,,,,,,,,,
1070867,残堀川,38310,10615,False,1,,,,,,,,,,,,,,,,,,
1071580,卑南渓,48710,8877,False,2,,,,,,,,,,,,,,,,,,
1073528,坪井川 (熊本県),76285,15587,False,1,,,,,,,,,,,,,,,,,,
1075910,空堀川,35403,9002,False,1,,,,,,,,,,,,,,,,,,
1076761,侍従川,31463,8599,False,1,,,,,,,,,,,,,,,,,,
1077042,秀姑巒渓,59382,11563,False,2,,,,,,,,,,,,,,,,,,
1078349,蘭陽渓,49309,9031,False,2,,,,,,,,,,,,,,,,,,
1078922,北川 (東京都),29136,6876,False,1,,,,,,,,,,,,,,,,,,
1078934,前川 (東京都),24625,6233,False,0,,,,,,,,,,,,,,,,,,
1078947,八掌渓,49643,8924,False,2,,,,,,,,,,,,,,,,,,
1078982,大安渓,49747,8778,False,2,,,,,,,,,,,,,,,,,,
1079148,立霧渓,50530,9599,False,2,,,,,,,,,,,,,,,,,,
1079478,岸渡川,28366,7346,False,1,,,,,,,,,,,,,,,,,,
1080535,小川 (富山県),27397,6719,False,1,,,,,,,,,,,,,,,,,,
1081856,烏山川,25992,6866,False,0,,,,,,,,,,,,,,,,,,
1083238,氷川,36565,8949,False,1,,,,,,,,,,,,,,,,,,
1084962,宮川内谷川,42720,11129,False,1,,,,,,,,,,,,,,,,,,
1085624,和田川 (庄川水系),29329,7172,False,1,,,,,,,,,,,,,,,,,,
1087024,井芹川,41286,10279,False,1,,,,,,,,,,,,,,,,,,
1087100,吉田川 (宮城県),29983,8383,False,0,,,,,,,,,,,,,,,,,,
1087922,スヘルデ川,28641,7808,False,0,,,,,,,,,,,,,,,,,,
1088614,谷尾崎川,25014,6409,False,0,,,,,,,,,,,,,,,,,,
1088821,笹ヶ瀬川,32966,8913,False,1,,,,,,,,,,,,,,,,,,
1089239,飯尾川,30576,7644,False,1,,,,,,,,,,,,,,,,,,
1089803,勝浦川,32957,8061,False,1,,,,,,,,,,,,,,,,,,
1090465,和田川 (常願寺川水系),32273,7756,False,1,,,,,,,,,,,,,,,,,,
1091609,荒川 (宮城県),39344,9358,False,1,,,,,,,,,,,,,,,,,,
1092556,宮島江湖川,28309,7236,False,1,,,,,,,,,,,,,,,,,,
1092571,榎瀬江湖川,28260,7189,False,1,,,,,,,,,,,,,,,,,,
1092880,加勢川,30756,7428,False,0,35,3,0,0,0,0,0,0,7,10,2,0,3,9,0,0,1,0
1099957,イーザル川,33000,7599,False,1,,,,,,,,,,,,,,,,,,
1101910,スラ川,24652,6510,False,1,,,,,,,,,,,,,,,,,,
1101939,モロガ川,28510,7264,False,1,,,,,,,,,,,,,,,,,,
1101949,コストロマ川,28455,7237,False,1,,,,,,,,,,,,,,,,,,
1101965,サマーラ川,28672,7212,False,1,,,,,,,,,,,,,,,,,,
1108401,祓川 (福岡県),21812,6680,False,0,,,,,,,,,,,,,,,,,,
1110929,浦上川,27355,8147,False,1,,,,,,,,,,,,,,,,,,
1111958,アコンカグア川,29468,7966,False,1,,,,,,,,,,,,,,,,,,
1111967,ビオビオ川,32796,9808,False,1,,,,,,,,,,,,,,,,,,
1111976,マウレ川,29370,8396,False,1,,,,,,,,,,,,,,,,,,
1112608,垳川,29139,8419,False,0,,,,,,,,,,,,,,,,,,
1113622,新方川,35380,9233,False,1,,,,,,,,,,,,,,,,,,
1122548,広渡川,25760,6616,False,1,,,,,,,,,,,,,,,,,,
1123101,新川 (江戸川区),46324,16250,False,0,,,,,,,,,,,,,,,,,,
1124534,愛河,31741,7890,False,1,,,,,,,,,,,,,,,,,,
1125343,島田川,22847,6099,False,1,25,0,0,0,0,0,0,0,11,0,1,0,2,6,2,0,1,2
1125840,財田川,27562,7368,False,1,,,,,,,,,,,,,,,,,,
1128408,根木名川,30578,8717,False,1,,,,,,,,,,,,,,,,,,
1128638,早口川,31790,7823,False,1,,,,,,,,,,,,,,,,,,
1128651,岩瀬川 (秋田県),23100,6256,False,0,,,,,,,,,,,,,,,,,,
1128820,五行川,40908,10753,False,1,,,,,,,,,,,,,,,,,,
1129954,冷田川,28046,6989,False,1,,,,,,,,,,,,,,,,,,
1129998,尾添川,33402,9527,False,1,,,,,,,,,,,,,,,,,,
1130170,大松川 (徳島県),28522,7432,False,1,,,,,,,,,,,,,,,,,,
1130585,音羽川 (愛知県),36120,9611,False,1,,,,,,,,,,,,,,,,,,
1130588,佐奈川,39910,11629,False,1,,,,,,,,,,,,,,,,,,
1131400,ターヤ川,27679,7848,False,0,,,,,,,,,,,,,,,,,,
1131705,モラヴァ川 (中欧),30634,7744,False,1,,,,,,,,,,,,,,,,,,
1132651,タウバー川,47114,15913,False,1,,,,,,,,,,,,,,,,,,
1132685,八多川 (徳島県),29391,7263,False,1,,,,,,,,,,,,,,,,,,
1132862,勝田川,34865,11422,False,1,,,,,,,,,,,,,,,,,,
1134194,鮎喰川,39254,8855,False,1,,,,,,,,,,,,,,,,,,
1137603,釜川,38710,14613,False,1,,,,,,,,,,,,,,,,,,
1138475,新川 (栃木県),36395,11006,False,1,,,,,,,,,,,,,,,,,,
1138711,姿川,36713,9700,False,1,,,,,,,,,,,,,,,,,,
1140716,ガルドン川,25514,7191,False,1,,,,,,,,,,,,,,,,,,
1143726,アイダー川,35334,8757,False,1,,,,,,,,,,,,,,,,,,
1146121,万水川,30284,8669,False,0,,,,,,,,,,,,,,,,,,
1146135,黒沢川,23352,6306,False,0,,,,,,,,,,,,,,,,,,
1146819,葛下川,29815,7332,False,1,,,,,,,,,,,,,,,,,,
1147543,穂高川,24699,6659,False,0,,,,,,,,,,,,,,,,,,
1147818,戸田大川,25621,6943,False,0,,,,,,,,,,,,,,,,,,
1148059,古綾瀬川,29899,7890,False,1,,,,,,,,,,,,,,,,,,
1148123,伝右川,42059,10977,False,1,,,,,,,,,,,,,,,,,,
1150939,葛飾川,29444,9472,False,1,,,,,,,,,,,,,,,,,,
1152036,大谷川 (日光市),36793,9550,False,1,,,,,,,,,,,,,,,,,,
1152236,セレンガ川,34774,8835,False,1,,,,,,,,,,,,,,,,,,
1154074,シッタン川,28247,7119,False,1,,,,,,,,,,,,,,,,,,
1155813,林田川,29141,7227,False,1,,,,,,,,,,,,,,,,,,
1155896,マハカム川,31123,8117,False,1,,,,,,,,,,,,,,,,,,
1157534,巴川 (静岡県),38474,9465,False,1,28,0,0,0,0,0,0,0,7,2,1,0,1,13,1,0,1,2
1159700,兎川,27589,6935,False,1,,,,,,,,,,,,,,,,,,
1159970,河内川 (熊本県),25209,6454,False,0,,,,,,,,,,,,,,,,,,
1163551,打樋川,28182,7120,False,1,,,,,,,,,,,,,,,,,,
1163557,仕出川,27330,6628,False,1,,,,,,,,,,,,,,,,,,
1164327,曳舟川,24540,7518,False,0,,,,,,,,,,,,,,,,,,
1168469,本津川,34646,9083,False,1,38,0,0,0,0,0,0,0,16,4,3,0,7,3,2,0,1,2
1168724,千切山川,27160,6690,False,1,,,,,,,,,,,,,,,,,,
1168785,正法寺川,31976,7928,False,1,,,,,,,,,,,,,,,,,,
1171714,モンデゴ川,26823,7172,False,0,,,,,,,,,,,,,,,,,,
1171778,ミーニョ川,73066,14929,False,1,,,,,,,,,,,,,,,,,,
1173729,オウル川,23744,6259,False,1,,,,,,,,,,,,,,,,,,
1174270,星川,41401,10497,False,1,,,,,,,,,,,,,,,,,,
1174726,芹川 (竹田市),30561,7795,False,1,,,,,,,,,,,,,,,,,,
1174727,芹川,27237,7037,False,1,,,,,,,,,,,,,,,,,,
1174917,荒川 (福島県),35983,9920,False,1,,,,,,,,,,,,,,,,,,
1175426,広見川,26054,7520,False,0,,,,,,,,,,,,,,,,,,
1176055,嫩江,41350,10911,False,1,,,,,,,,,,,,,,,,,,
1176255,アルグン川,34075,8876,False,1,,,,,,,,,,,,,,,,,,
1178385,奥岳川,27970,7306,False,1,,,,,,,,,,,,,,,,,,
1178387,安岐川,27524,7205,False,1,,,,,,,,,,,,,,,,,,
1178946,チンドウィン川,40286,13979,False,1,,,,,,,,,,,,,,,,,,
1179306,平作川,33411,9015,False,1,,,,,,,,,,,,,,,,,,
1179459,七瀬川 (大分県),32193,8439,False,1,,,,,,,,,,,,,,,,,,
1179460,判田川,31760,8282,False,1,,,,,,,,,,,,,,,,,,
1180080,ツイード川,32699,8302,False,1,,,,,,,,,,,,,,,,,,
1182662,八坂川,33718,8789,False,1,,,,,,,,,,,,,,,,,,
1182665,寄藻川,31210,8017,False,1,,,,,,,,,,,,,,,,,,
1182666,竹田川 (大分県),28989,7469,False,1,,,,,,,,,,,,,,,,,,
1182667,臼杵川,28930,7227,False,1,,,,,,,,,,,,,,,,,,
1184972,ゼヤ川,29207,7931,False,1,,,,,,,,,,,,,,,,,,
1185289,ブレヤ川,27515,8570,False,1,,,,,,,,,,,,,,,,,,
1185326,アムグン川,24769,6649,False,1,,,,,,,,,,,,,,,,,,
1185452,石徹白川,41148,10173,False,1,,,,,,,,,,,,,,,,,,
1186311,中津川 (信濃川水系),36436,9506,False,1,,,,,,,,,,,,,,,,,,
1193395,牛朱別川,58389,10620,False,1,,,,,,,,,,,,,,,,,,
1195110,ウメ川,22882,6405,False,0,,,,,,,,,,,,,,,,,,
1200045,渾河,21580,5854,False,0,,,,,,,,,,,,,,,,,,
1203093,砂押川,37373,10334,False,1,,,,,,,,,,,,,,,,,,
1204774,忍川,36546,11109,False,1,,,,,,,,,,,,,,,,,,
1205642,白マイン川,28681,7797,False,1,,,,,,,,,,,,,,,,,,
1205805,赤マイン川,32792,10865,False,1,,,,,,,,,,,,,,,,,,
1206638,刈谷田川,30849,8166,False,1,,,,,,,,,,,,,,,,,,
1206734,キンツィヒ川,32632,8668,False,1,,,,,,,,,,,,,,,,,,
1208772,木屋川,30887,7592,False,1,,,,,,,,,,,,,,,,,,
1217024,ミネソタ川,77636,12286,False,0,,,,,,,,,,,,,,,,,,
1227533,ウスマシンタ川,30215,7770,False,1,,,,,,,,,,,,,,,,,,
1227882,蒲原沢,24771,7327,False,0,,,,,,,,,,,,,,,,,,
1229191,星河内谷川,27008,6649,False,1,,,,,,,,,,,,,,,,,,
1231298,文蔵川,28612,7342,False,0,,,,,,,,,,,,,,,,,,
1234612,コリマ川,35647,9317,False,1,,,,,,,,,,,,,,,,,,
1234702,インディギルカ川,28278,8033,False,1,,,,,,,,,,,,,,,,,,
1234895,ヤナ川,27099,8366,False,1,,,,,,,,,,,,,,,,,,
1236943,ヴィティム川,30545,7879,False,1,,,,,,,,,,,,,,,,,,
1237107,オリョークマ川,29622,7272,False,1,,,,,,,,,,,,,,,,,,
1237172,アルダン川,33332,9324,False,1,,,,,,,,,,,,,,,,,,
1237199,ウチュル川,29067,7329,False,1,,,,,,,,,,,,,,,,,,
1237257,久々利川,33107,8516,False,1,,,,,,,,,,,,,,,,,,
1237489,アムガ川,28592,7139,False,1,18,0,2,0,0,3,0,1,3,0,2,0,5,0,1,0,0,1
1237501,マヤ川,30689,7935,False,1,,,,,,,,,,,,,,,,,,
1237640,ヴィリュイ川,36459,10525,False,1,,,,,,,,,,,,,,,,,,
1238033,オレニョーク川,24665,6848,False,1,,,,,,,,,,,,,,,,,,
1238073,アナバル川,25923,7332,False,1,,,,,,,,,,,,,,,,,,
1238149,ハタンガ川,25162,6909,False,1,,,,,,,,,,,,,,,,,,
1238278,アナディリ川,30832,8291,False,1,,,,,,,,,,,,,,,,,,
1238930,ヴャトカ川,33197,8475,False,1,,,,,,,,,,,,,,,,,,
1239273,クリャージマ川,32831,8756,False,1,,,,,,,,,,,,,,,,,,
1239342,シングー川,30731,7851,False,1,,,,,,,,,,,,,,,,,,
1241776,ティサ川,38636,9232,False,0,,,,,,,,,,,,,,,,,,
1241974,エーリヴァーガル,44566,9129,False,0,,,,,,,,,,,,,,,,,,
1246284,シャットゥルアラブ川,50032,17292,False,1,,,,,,,,,,,,,,,,,,
1246381,クライド川,31801,7887,False,1,21,0,1,0,0,6,1,0,4,2,2,0,2,0,0,0,1,2
1247494,今立川,29483,7482,False,1,,,,,,,,,,,,,,,,,,
1251132,浦内川,33725,8613,False,1,,,,,,,,,,,,,,,,,,
1253994,金谷川 (徳島県),27993,6681,False,1,,,,,,,,,,,,,,,,,,
1254191,伊自良川,36044,8770,False,1,,,,,,,,,,,,,,,,,,
1254782,仲間川,36752,9685,False,1,,,,,,,,,,,,,,,,,,
1254969,那智川,29310,7618,False,1,36,0,0,19,0,0,0,0,4,1,2,1,2,4,1,0,1,1
1255053,巴川 (矢作川水系),34047,8520,False,1,,,,,,,,,,,,,,,,,,
1255784,宮良川,30748,8715,False,1,,,,,,,,,,,,,,,,,,
1255990,名蔵川,28292,8017,False,1,,,,,,,,,,,,,,,,,,
1256050,多布施川,26315,7069,False,0,10,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,1,0
1256753,余笹川,29917,7311,False,1,,,,,,,,,,,,,,,,,,
1258028,恩曽川,27284,6762,False,1,,,,,,,,,,,,,,,,,,
1258054,小鮎川,34400,9542,False,1,,,,,,,,,,,,,,,,,,
1258103,荻野川,27249,6698,False,1,,,,,,,,,,,,,,,,,,
1267927,相引川,37565,11309,False,1,,,,,,,,,,,,,,,,,,
1268115,宇多川,31946,7678,False,1,,,,,,,,,,,,,,,,,,
1268207,長瀬川 (福島県),35163,8424,False,1,,,,,,,,,,,,,,,,,,
1278083,新田川 (福島県),31474,7567,False,1,,,,,,,,,,,,,,,,,,
1281878,トルネ川,32791,8302,False,1,,,,,,,,,,,,,,,,,,
1285532,ジャバリ川,28999,7650,False,1,,,,,,,,,,,,,,,,,,
1287852,サンブル川,21690,6066,False,0,,,,,,,,,,,,,,,,,,
1288318,小鴨川,28205,7051,False,1,,,,,,,,,,,,,,,,,,
1288863,油面川,31492,8330,False,1,,,,,,,,,,,,,,,,,,
1289018,ネグロ川 (ウルグアイ),19991,5367,False,0,7,0,2,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0
1289024,ピルコマジョ川,24882,6639,False,0,,,,,,,,,,,,,,,,,,
1289140,新川川 (宮城県),32960,9381,False,1,,,,,,,,,,,,,,,,,,
1289327,オルホン川,27213,6963,False,1,,,,,,,,,,,,,,,,,,
1290099,要害川,23809,6526,False,1,20,0,0,0,0,2,0,0,2,9,1,0,3,0,0,0,1,2
1290185,クアライ川,30195,7935,False,0,,,,,,,,,,,,,,,,,,
1291293,タスマン氷河,30994,9264,False,0,,,,,,,,,,,,,,,,,,
1295318,ゴードン川,23080,6735,False,0,,,,,,,,,,,,,,,,,,
1297711,デモイン川,25660,6784,False,0,,,,,,,,,,,,,,,,,,
1298870,サバンナ川,24295,6281,False,1,,,,,,,,,,,,,,,,,,
1301326,三隅川 (島根県),25109,6745,False,1,,,,,,,,,,,,,,,,,,
1301405,周布川,25147,6542,False,1,,,,,,,,,,,,,,,,,,
1301465,十間川,25164,6965,False,1,,,,,,,,,,,,,,,,,,
1302353,成木川,33454,8053,False,1,,,,,,,,,,,,,,,,,,
1311708,アヘロオス川,36198,10674,False,1,68,2,13,0,0,3,1,0,29,2,2,1,4,9,0,0,0,2
1311820,廃川,24563,6791,False,0,,,,,,,,,,,,,,,,,,
1316891,グロンマ川,28492,8598,False,1,33,0,6,0,0,5,0,1,9,0,4,1,3,2,1,0,0,1
1320022,鈴川 (神奈川県),34626,7653,False,1,,,,,,,,,,,,,,,,,,
1320038,広瀬川 (群馬県),58178,13717,False,0,78,1,1,0,0,0,0,0,9,42,0,0,10,14,0,0,1,0
1320559,カラヨキ,34839,9727,False,1,,,,,,,,,,,,,,,,,,
1321638,鳥羽川,31434,8058,False,1,,,,,,,,,,,,,,,,,,
1321750,ジャグアラン川,25602,6892,False,0,,,,,,,,,,,,,,,,,,
1326820,フィッシュ川 (ナミビア),27565,6977,False,1,,,,,,,,,,,,,,,,,,
1333256,新発田川,26478,8560,False,0,,,,,,,,,,,,,,,,,,
1335575,阿蘇野川,29858,7712,False,1,,,,,,,,,,,,,,,,,,
1339194,内川 (石川県),28635,6885,False,1,,,,,,,,,,,,,,,,,,
1339825,牧田川,36516,9130,False,1,,,,,,,,,,,,,,,,,,
1339913,姫川 (岐阜県),28036,6706,False,1,,,,,,,,,,,,,,,,,,
1341472,大北川,107305,23614,False,1,,,,,,,,,,,,,,,,,,
1344151,白川 (淀川水系),41681,11197,False,1,,,,,,,,,,,,,,,,,,
1349295,武儀川,30426,7332,False,1,,,,,,,,,,,,,,,,,,
1352602,ニュー川,37659,11247,False,0,,,,,,,,,,,,,,,,,,
1354417,板屋川 (岐阜県),35803,9356,False,1,,,,,,,,,,,,,,,,,,
1356093,メジェルダ川,33427,8318,False,1,,,,,,,,,,,,,,,,,,
1356145,オロンテス川,37155,11710,False,1,,,,,,,,,,,,,,,,,,
1361131,シーレ川,27179,7695,False,1,,,,,,,,,,,,,,,,,,
1361562,テネシー川,29954,7799,False,0,,,,,,,,,,,,,,,,,,
1361739,マデイラ川,32626,9903,False,1,,,,,,,,,,,,,,,,,,
1362024,大榑川,30341,8153,False,1,,,,,,,,,,,,,,,,,,
1363819,大橋川,35179,10169,False,0,,,,,,,,,,,,,,,,,,
1367850,エムス川,33871,8114,False,1,,,,,,,,,,,,,,,,,,
1368547,摺上川,31115,8199,False,1,,,,,,,,,,,,,,,,,,
1369350,藤古川,31575,7657,False,1,,,,,,,,,,,,,,,,,,
1371202,大堀川 (千葉県),44881,11188,False,1,,,,,,,,,,,,,,,,,,
1374525,ジロンド川,22216,6240,False,0,,,,,,,,,,,,,,,,,,
1377646,コック川,25418,6605,False,0,,,,,,,,,,,,,,,,,,
1382425,最上小国川,33910,8296,False,1,,,,,,,,,,,,,,,,,,
1388095,戸田川,28701,7256,False,1,,,,,,,,,,,,,,,,,,
1388288,神田川笹塚支流,39078,14317,False,0,,,,,,,,,,,,,,,,,,
1388968,板取川,55636,14185,False,1,,,,,,,,,,,,,,,,,,
1392168,オノン川,26291,7319,False,0,,,,,,,,,,,,,,,,,,
1392585,高時川,30985,8511,False,1,,,,,,,,,,,,,,,,,,
1393260,ターピー川,26103,6678,False,1,,,,,,,,,,,,,,,,,,
1393964,名塩川,22617,5924,False,0,,,,,,,,,,,,,,,,,,
1394562,シャリ川,36661,9098,False,1,,,,,,,,,,,,,,,,,,
1397551,白沢川 (名古屋市),30156,7960,False,1,,,,,,,,,,,,,,,,,,
1402315,バリフ川,24646,8267,False,0,,,,,,,,,,,,,,,,,,
1402355,ハブール川,30637,10943,False,0,66,0,13,0,0,7,3,0,22,0,4,0,4,13,0,0,0,0
1403369,ヤルムーク川,36610,9445,False,1,,,,,,,,,,,,,,,,,,
1403477,ザルカ川,32869,10232,False,0,,,,,,,,,,,,,,,,,,
1405063,意宇川,24274,6273,False,0,,,,,,,,,,,,,,,,,,
1419858,正蓮寺川,28067,7789,False,0,,,,,,,,,,,,,,,,,,
1421341,津保川,32438,8016,False,1,,,,,,,,,,,,,,,,,,
1422400,伝法川 (大阪府),23334,6241,False,0,,,,,,,,,,,,,,,,,,
1424818,寒河江川,63899,13007,False,1,,,,,,,,,,,,,,,,,,
1424819,チュング川,28518,7330,False,1,,,,,,,,,,,,,,,,,,
1428291,菊田川,24651,6940,False,1,,,,,,,,,,,,,,,,,,
1431747,別府川 (鹿児島県),42762,15707,False,1,,,,,,,,,,,,,,,,,,
1434036,ラシーヌ瀬,24810,7297,False,0,,,,,,,,,,,,,,,,,,
1438281,砥川 (長野県),30730,7864,False,1,,,,,,,,,,,,,,,,,,
1440951,高田川 (奈良県),32226,7880,False,1,,,,,,,,,,,,,,,,,,
1443528,トボル川,36164,9392,False,1,,,,,,,,,,,,,,,,,,
1443566,イセチ川,31583,8194,False,1,36,0,2,0,0,2,0,0,14,0,3,1,3,6,2,0,1,2
1443605,タヴダ川,27662,7319,False,1,,,,,,,,,,,,,,,,,,
1443975,ビヤ川,28019,7186,False,1,,,,,,,,,,,,,,,,,,
1444012,カトゥニ川,29750,8248,False,1,,,,,,,,,,,,,,,,,,
1444019,チュリム川,29620,7573,False,1,,,,,,,,,,,,,,,,,,
1444036,ケチ川,31415,8657,False,1,,,,,,,,,,,,,,,,,,
1444185,ヴァフ川,29782,8248,False,1,,,,,,,,,,,,,,,,,,
1444203,タズ川,30301,8100,False,1,,,,,,,,,,,,,,,,,,
1444219,プル川,29018,7904,False,1,,,,,,,,,,,,,,,,,,
1444286,ヴァシュガン川,30024,8069,False,1,,,,,,,,,,,,,,,,,,
1444452,コトゥイ川,24712,6722,False,1,22,0,2,0,0,2,0,0,1,0,3,0,2,10,1,0,0,1
1445613,岷江,29884,8393,False,1,,,,,,,,,,,,,,,,,,
1445646,大渡河,31435,8683,False,2,,,,,,,,,,,,,,,,,,
1445687,沱江,29014,8423,False,1,,,,,,,,,,,,,,,,,,
1445785,嘉陵江,31463,8720,False,1,,,,,,,,,,,,,,,,,,
1445816,フウ江,26693,7165,False,1,,,,,,,,,,,,,,,,,,
1445831,渠江,23331,6167,False,1,,,,,,,,,,,,,,,,,,
1445843,夏井川,40586,10414,False,1,,,,,,,,,,,,,,,,,,
1445895,錦江 (四川省),26562,7734,False,1,,,,,,,,,,,,,,,,,,
1446198,雅ロウ江,73224,12320,False,2,,,,,,,,,,,,,,,,,,
1447936,烏江,70696,11543,False,1,,,,,,,,,,,,,,,,,,
1449784,平久里川,29455,7544,False,1,,,,,,,,,,,,,,,,,,
1451781,テスト川,37538,10787,False,0,,,,,,,,,,,,,,,,,,
1453419,月光川,41041,11934,False,1,,,,,,,,,,,,,,,,,,
1455167,赤水河,68215,11438,False,1,,,,,,,,,,,,,,,,,,
1455188,青衣江,27971,8582,False,1,,,,,,,,,,,,,,,,,,
1455270,ヴァルダル川,39428,11923,False,1,,,,,,,,,,,,,,,,,,
1458292,平川 (熊本県),25144,6455,False,0,,,,,,,,,,,,,,,,,,
1459021,桧木内川,51136,10495,False,1,,,,,,,,,,,,,,,,,,
1461594,ガリリャーノ川,36865,10740,False,1,48,0,6,0,0,6,0,2,11,1,2,1,6,9,2,1,0,1
1461614,ラーピド川,24752,6666,False,1,,,,,,,,,,,,,,,,,,
1462549,途別川,56141,10853,False,1,,,,,,,,,,,,,,,,,,
1462558,旧途別川,24483,6958,False,1,,,,,,,,,,,,,,,,,,
1462918,グリハルバ川,29879,7614,False,1,23,1,1,0,1,2,1,0,5,0,2,0,3,3,2,0,0,2
1463187,オルチャ川,24633,6727,False,1,,,,,,,,,,,,,,,,,,
1463365,イーグル川 (コロラド州),33401,8562,False,1,,,,,,,,,,,,,,,,,,
1463683,ヴァルタ川,36300,11193,False,1,,,,,,,,,,,,,,,,,,
1463787,ノテチ川,33978,11026,False,1,,,,,,,,,,,,,,,,,,
1463832,サンフランシスコ川 (アメリカ合衆国),31531,7690,False,1,,,,,,,,,,,,,,,,,,
1466471,立谷沢川,31312,8319,False,1,,,,,,,,,,,,,,,,,,
1469914,海河,42094,14760,False,1,,,,,,,,,,,,,,,,,,
1470221,永定河,30077,9047,False,1,,,,,,,,,,,,,,,,,,
1470249,桑乾河,25817,7402,False,1,,,,,,,,,,,,,,,,,,
