page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,IATA（空港コード）,ICAO（空港コード）,別名,名前の謂れ,名称由来人物の地位職業名,国,年間利用客数,年間利用者数データの年,年間発着回数,年間発着回数データの年,座標・経度,座標・緯度,所在地,旧称,標高,母都市,滑走路の長さ,滑走路数,総面積,読み,近隣空港,運営者,運用時間,開港年
1037279,アジスチプト国際空港,77585,16713,False,1,27,1,1,4,1,1,2,0,0,0,0,3,4,2,0,1,1,2,0,0,1,1,2,0,0
1038458,グワーハーティー国際空港,51662,15238,False,1,23,1,1,6,0,0,2,1,1,1,0,1,2,2,0,2,0,1,0,0,1,0,1,0,0
1038463,スルターン・アジ・ムハンマド・スレイマン空港,62939,12378,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1038467,シャーアマーナト国際空港,48577,9396,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1038472,コックスバザール空港,37664,8119,False,1,20,1,1,2,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,1,0,0,0,0
1038479,アフマダーバード空港,55104,12876,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1039537,サンボアンガ国際空港,43238,9184,False,1,19,1,1,3,0,0,2,0,0,0,0,3,3,2,0,2,0,0,0,0,1,0,1,0,0
1039539,スービック・ベイ国際空港,34839,7979,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1039543,タンブラー空港,42239,8987,False,1,24,1,1,3,0,0,2,1,0,1,2,3,4,2,0,1,1,1,0,0,1,0,0,0,0
1039549,カリカット国際空港,52485,10920,False,1,28,1,1,4,0,0,2,1,1,1,1,3,4,3,0,1,2,1,0,0,1,0,1,0,0
1039563,アムリトサル国際空港,44197,9746,False,1,28,1,1,6,1,1,1,0,0,0,0,0,7,3,2,2,0,1,0,0,1,0,1,0,0
1039567,ラオアグ国際空港,37432,8081,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1040949,アリス・スプリングス空港,44230,9469,False,1,27,2,2,2,0,0,2,1,1,1,1,0,8,2,0,1,1,2,0,0,1,0,0,0,0
1041012,プレジデンテ・ニコラウ・ロバト国際空港,42023,8930,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1042467,エディンバラ空港,93835,15363,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1042592,ニュルンベルク空港,64828,13638,False,1,26,1,1,1,0,0,4,1,1,1,1,4,4,3,0,2,0,1,0,0,0,0,1,0,0
1042608,ナポリ・カポディキーノ国際空港,60223,11658,False,1,24,1,1,3,0,0,2,1,1,1,1,4,4,2,0,1,0,1,0,0,0,0,1,0,0
1042624,バリツェ空港,45888,9025,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1043122,アレッポ国際空港,40138,8324,False,1,19,1,1,1,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,0,0,1,0,0
1043623,コーク空港,36604,7767,False,1,21,1,1,1,0,0,2,0,0,0,0,4,4,2,0,2,0,2,0,0,1,0,1,0,0
1044320,シャノン空港,46261,14077,False,1,29,1,1,4,0,0,1,0,0,0,0,4,4,4,0,2,1,4,0,0,1,0,1,0,1
1044321,アンタルヤ空港,72648,13763,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1044324,サビハ・ギョクチェン国際空港,45029,9282,False,1,28,1,1,3,1,1,3,1,1,0,0,4,4,3,0,1,0,1,0,0,1,1,1,0,0
1049993,ベルゲン空港,62897,11727,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1052898,グランカーズ・エスペランサ飛行場,40834,9287,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1054074,蔚珍飛行場,153407,73973,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
1054099,ウルムチ地窩堡国際空港,94883,14688,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
1060821,煙台莱山国際空港,45993,10448,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
1065364,ラユーン・ハサン1世空港,36671,7965,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1066655,藤沢飛行場,43863,12342,False,1,20,0,0,3,0,0,1,0,0,0,0,4,4,4,0,0,0,1,0,0,1,1,1,0,0
1069921,シーモア・ジョンソン空軍基地,37773,9230,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1071577,ラングレー空軍基地,37235,9074,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1073771,所沢陸軍飛行場,36410,10833,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
1092665,シモン・ボリバル国際空港,39161,8908,False,1,27,1,1,4,2,0,4,0,0,0,0,4,4,2,0,2,0,2,0,0,0,0,1,0,0
1096808,サントス・ドゥモン空港,57888,15854,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1103967,関西三空港の経緯と現状,230067,109016,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
1108123,フアン・サンタマリーア国際空港,67474,13149,False,1,24,1,1,1,1,1,5,1,1,0,0,2,2,3,0,1,1,1,0,0,0,0,1,0,1
1111442,ラ・アウロラ国際空港,50465,11172,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1126886,ファンチョ・E・ヨラウスクィン飛行場,42101,11644,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1152096,船橋飛行場,22276,6490,False,0,11,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,1,0,0,0,3
1157915,フジャイラ国際空港,34132,7574,False,1,18,1,0,3,0,0,2,0,0,0,0,3,4,2,0,2,0,1,0,0,0,0,0,0,0
1157936,ラアス・アル＝ハイマ国際空港,35597,7974,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1160633,コーチン国際空港,64346,14079,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1165140,コート・ダジュール空港,57714,12688,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1174891,ウォーカー空軍基地,51486,20188,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
1192279,木浦空港,44975,12882,False,1,23,1,1,2,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,1,2,1,0,0
1195302,東京空港,22250,6605,True,0,,,,,,,,,,,,,,,,,,,,,,,,,
1209379,福州長楽国際空港,85384,14300,False,2,30,1,1,6,0,0,2,0,0,0,0,4,4,3,0,2,0,1,0,0,3,1,1,0,1
1219815,オウル空港,42515,8686,False,1,24,1,1,3,0,0,2,1,1,1,1,4,4,2,0,1,0,1,0,0,0,0,1,0,0
1263836,フォートマクマレー空港,39452,8800,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1264317,北京南苑空港,70236,11352,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
1349423,シャルム・エル・シェイク国際空港,65005,13401,False,1,22,1,1,3,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,1,0,1,0,0
1355047,アレクサンドリア国際空港,38129,8046,False,1,17,1,1,3,0,0,2,0,0,0,0,2,2,2,0,1,0,2,0,0,0,1,0,0,0
1355553,ホルヘ・ニューベリー空港,43863,9191,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1371285,タリン空港,45596,9413,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1373669,マウントガンビア空港,27086,6582,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1386673,アル・アサード航空基地,28020,9576,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
1389668,モンロビア・ロバーツ国際空港,45053,9768,False,1,27,1,1,3,1,1,3,1,1,0,0,4,4,2,0,2,0,2,0,0,1,0,0,0,0
1401098,ケンペゴウダ国際空港,74212,20556,False,1,37,1,1,5,1,0,1,1,1,1,1,4,4,3,2,2,1,1,0,0,1,2,2,0,2
1401159,成増飛行場,39027,13728,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
1401165,高松飛行場,20563,5861,True,0,,,,,,,,,,,,,,,,,,,,,,,,,
1407791,ルンギ国際空港,41725,8904,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1408554,空港警備,59370,14184,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
1409575,鶉野飛行場,57893,15632,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
1411112,ヴァヴァウ国際空港,35325,7742,False,1,19,1,1,2,0,0,2,0,0,0,0,4,4,2,0,1,0,1,0,0,0,0,1,0,0
1411788,ボイシ空港,55740,15214,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1414858,アイダホフォールズ地域空港,41000,10583,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1416067,イェーガー空港,46368,12354,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1416943,ビリングス・ローガン国際空港,43816,11273,False,1,31,2,1,1,1,1,2,0,0,0,0,4,4,5,2,2,0,3,0,0,1,0,1,0,1
1419441,エプリー・エアフィールド,52651,13894,False,1,35,2,1,1,1,1,2,1,2,0,0,4,4,9,0,2,0,3,0,1,0,0,1,0,0
1419535,ルアンパバーン国際空港,59101,10980,False,1,23,1,1,3,0,0,2,0,0,0,0,4,4,3,0,2,0,1,0,0,1,0,1,0,0
1420448,T・F・グリーン空港,54273,14378,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1422127,マンタ空軍基地,32866,8730,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1424357,プリシュティナ国際空港,42723,8916,False,1,31,1,1,6,0,0,3,1,1,1,1,4,4,3,0,1,1,1,0,0,0,0,1,0,1
1425995,スーフォールズ地域空港,39827,10358,False,1,27,2,1,5,1,2,2,0,0,0,0,2,2,2,0,2,0,3,1,0,1,0,1,0,0
1429627,マンチェスター・ボストン地域空港,64528,18972,False,1,39,2,1,3,0,0,2,1,1,0,0,4,4,4,7,2,0,3,1,0,1,0,1,0,2
1432638,ピーターソン空軍基地,32224,8008,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1433805,福岡第一飛行場,41489,13670,False,1,27,0,0,2,0,0,1,0,0,0,0,4,4,2,6,0,0,2,1,1,1,1,0,0,2
1434827,ウェワク国際空港,37203,8333,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1441029,上海大場空港,31035,7734,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
1448475,チカルサーナ空港,41049,9130,False,1,25,1,1,5,0,0,2,0,0,0,0,4,4,3,0,2,0,1,0,0,1,0,1,0,0
1458550,済南遥墻国際空港,47160,9660,False,2,26,1,1,3,0,0,2,0,0,0,0,4,4,2,0,2,0,2,0,0,3,0,1,0,1
1463206,ハサヌディン国際空港,60381,11960,False,1,25,1,1,4,0,0,2,0,0,0,0,4,4,2,0,2,1,1,0,0,1,1,1,0,0
1473604,リエージュ空港,44219,13455,False,1,20,1,1,1,0,0,2,0,0,0,0,4,4,2,0,2,0,2,0,0,0,0,1,0,0
1477303,シンガポール・チャンギ国際空港の受賞歴,43645,20319,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
1478030,セラパラン空港,56985,10778,False,1,24,1,1,3,0,0,2,0,0,0,0,4,4,2,0,2,1,1,0,0,1,1,1,0,0
1481015,ノーマン・マンレー国際空港,41947,8890,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1481136,ドンホイ空港,37148,8157,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1482301,ヘルシンキ・マルミ空港,52037,15489,False,1,42,1,1,4,0,0,6,1,1,0,0,4,4,9,0,2,0,2,0,1,1,2,2,0,1
1483504,VCバード国際空港,40446,9211,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1484271,ダナン国際空港,66515,13296,False,1,27,2,1,5,0,0,2,0,0,0,0,4,4,3,0,2,0,2,0,0,1,0,1,0,0
1484372,クィーンアリア国際空港,81446,19138,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1484608,フバイ国際空港,37105,8853,False,1,23,1,1,4,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,1,0,1,0,0
1485499,カマウ空港,36889,7853,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1487002,コモド空港,34064,7473,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1489410,サヌア国際空港,44539,8956,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1491113,マタハウ空港,34899,7582,False,1,19,1,1,4,0,0,2,0,0,0,0,4,4,2,0,0,0,1,0,0,0,0,0,0,0
1491294,フランシスコ・メンデス国際空港,28496,7497,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
1491359,マヤマヤ空港,53202,11689,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1492650,リーブルヴィル国際空港,57698,11357,False,1,21,1,1,4,0,0,1,0,0,0,0,4,4,2,0,2,0,1,0,0,1,0,0,0,0
1493759,静石飛行場,40886,13137,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1496510,ドゥアラ国際空港,65086,14210,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1498387,浅茅野飛行場,30455,10741,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
1499393,ザグレブ国際空港,47685,9845,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1500862,ホセ・マルティ国際空港,64207,14442,False,1,31,1,1,1,1,1,8,0,0,0,0,4,4,5,0,2,0,1,0,0,1,0,1,0,0
1501966,クアトロ・デ・フェベレイロ空港,65885,13620,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1505963,ヨハン・アドルフ・ペンヘル国際空港,41518,8732,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1508869,ロングアイランド・マッカーサー空港,40992,9122,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1509333,ランセリア国際空港,42255,9040,False,1,22,1,1,2,0,0,1,0,0,0,0,4,4,2,0,2,0,2,0,0,1,0,1,0,1
1514003,モパ空港,49008,9298,False,1,21,1,1,4,0,0,2,0,0,0,0,3,4,2,0,2,0,1,0,0,1,0,0,0,0
1517362,ランド空港,37769,8288,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1524463,ドン・ミゲル・イダルゴ・イ・コスティージャ国際空港,48942,10413,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1524486,クチャ空港,39326,9886,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
1530138,南寧呉キョ国際空港,44979,9566,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
1532919,モショエショエ1世国際空港,37623,8031,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1537095,サワンナケート空港,50798,9594,False,1,22,1,1,2,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,1,0,1,0,1
1537332,ケベック・ジャン・ルサージ国際空港,47777,9798,False,1,27,1,1,2,1,1,2,0,0,0,0,4,4,2,4,1,0,2,0,0,0,0,1,0,1
1538190,マプト国際空港,38390,8340,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1542003,カンゲルルススアーク空港,35271,8050,False,1,16,1,1,3,0,0,0,0,0,0,0,2,2,4,0,1,0,1,0,0,0,0,1,0,0
1542123,ヌーク空港,36570,8056,False,1,15,1,1,3,0,0,0,0,0,0,0,2,2,2,0,1,0,2,0,0,0,0,1,0,0
1543680,マノ・ダヤク国際空港,34749,7683,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1547354,ネルソン・マンデラ国際空港,52911,10637,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1548362,スコピエ空港,48572,11350,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1554395,ンナムディ・アジキウェ国際空港,62991,13035,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1557705,福岡空港,286934,88582,False,2,38,1,1,4,0,0,1,1,1,2,2,3,4,3,2,2,0,2,1,1,1,2,1,1,2
1559729,キング郡国際空港,44587,11840,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1560679,アブラハム・リンカーン・キャピタル空港,38383,8564,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1562157,延吉朝陽川空港,74961,12074,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
1568051,富士山静岡空港 (企業),37960,9824,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1573479,ハゴイ飛行場,62361,15544,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1573999,シーサンパンナ・ガサ空港,74184,11897,False,2,32,1,1,10,0,0,2,0,0,0,0,4,4,3,0,2,0,1,0,0,2,0,1,0,1
1574422,ハフマンプレーリー,27835,9085,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
1576293,ファーストフライト空港,30339,7559,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1577449,カムラン国際空港,47345,9356,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1582686,ジョージ・ベスト・ベルファスト・シティ空港,42492,10601,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1593796,高敞飛行場,37485,12240,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1594643,混雑空港,32210,10236,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
1596691,寧波櫟社国際空港,53934,10871,False,2,35,1,1,4,0,0,2,1,1,1,1,4,4,2,2,2,0,3,0,0,3,0,2,0,1
1597173,ロスキレ空港,35484,11247,False,1,31,1,1,3,0,0,2,2,2,0,0,2,2,3,0,1,1,2,0,0,0,3,3,2,1
1598576,ダイアヴィック空港,28918,7003,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1600866,シャンゴンゴ空港,35617,7761,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1605203,サン・ペドロ空港,38510,8145,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1607040,ビントゥル空港,56079,10175,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1607203,リンバン空港,55387,9529,False,1,28,1,1,2,0,0,2,1,1,1,1,4,4,3,0,2,0,1,0,0,1,0,1,2,0
1607377,シトカ・ロッキー・グティエレス空港,35906,8991,False,1,25,1,1,2,2,1,2,0,0,0,0,4,4,2,0,2,0,1,1,0,0,0,2,0,0
1607928,シブ空港,57546,10289,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1607946,ラハッ・ダトゥ空港,59078,10683,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1608699,クルアン飛行場,32185,7517,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1614823,ソウル空港,20839,5973,True,0,,,,,,,,,,,,,,,,,,,,,,,,,
1624873,ルイビル国際空港,43956,11698,False,1,27,2,1,2,0,0,2,0,0,0,0,4,4,2,4,2,0,3,0,0,0,0,0,0,1
1627687,オーフス空港,35528,11123,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1627712,ムンド・マヤ国際空港,40173,9025,False,1,22,1,1,4,0,0,3,0,0,0,0,4,4,2,0,1,0,1,0,0,0,0,1,0,0
1634716,金堤空港,47884,18978,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1637594,ブレヴェスニク空港,35840,8845,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1649784,バグラム空軍基地,58000,17133,False,1,22,1,1,2,0,0,6,0,0,0,0,2,2,2,0,1,0,1,0,0,0,0,2,0,2
1653086,ノバ・リスボア空港,35993,7795,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1657333,アデン・アッデ国際空港,52010,11106,False,1,26,1,1,4,1,1,3,0,0,0,0,4,4,2,1,2,0,1,0,0,1,0,0,0,0
1665046,マーストリヒト・アーヘン空港,41972,8960,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1665303,フローニンゲン・エールデ空港,35682,8192,False,1,28,1,1,2,0,0,3,1,1,0,0,4,4,2,0,2,0,2,0,0,1,0,2,2,0
1665376,アーメラント空港,30462,7765,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1665402,ソーステルベルフ航空基地,39516,10398,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1666656,ローリー・ダーラム国際空港,68883,18475,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1666673,フォルケル航空基地,35132,8298,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1672726,アドナン・メンデレス空港,36028,7774,False,1,22,1,1,3,1,1,2,0,0,0,0,4,4,1,0,2,0,1,0,0,0,0,1,0,0
1679837,パルマ・デ・マヨルカ空港,55048,11501,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1687622,緑島空港,44792,8193,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
1691985,カントー国際空港,40639,8771,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1693323,ヴァトリー国際空港,44806,9504,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1712283,下館飛行場,33932,8664,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
1713949,大刀洗陸軍飛行場,34578,9258,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
1719908,バーリ空港,46917,10993,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1721453,蘇南碩放国際空港,74968,13946,False,2,33,1,1,6,0,0,2,1,1,1,1,4,4,2,1,2,0,1,0,0,2,0,1,0,2
1726754,フェリックス・ウフェ＝ボワニ国際空港,58247,12276,False,1,25,1,1,4,1,1,2,0,0,0,0,4,4,2,0,2,0,1,0,0,1,0,0,1,0
1732557,ラール・バハードゥル・シャーストリー空港,50497,10814,False,1,26,1,1,5,1,1,2,0,0,0,0,4,4,2,0,2,0,1,0,0,1,0,1,0,0
1737682,清津空港,37438,8997,False,2,26,1,1,8,0,0,2,0,0,0,0,2,2,5,0,0,1,1,0,0,3,0,0,0,0
1737700,海州空港,36950,11338,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
1746822,東雲飛行場,25347,7089,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
1751496,マッサワ国際空港,37763,8285,False,1,19,1,1,2,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,0,0,0,0,0
1751633,アッサブ国際空港,36240,8004,False,1,20,1,1,2,0,0,2,0,0,0,0,4,4,3,0,2,0,1,0,0,0,0,0,0,0
1753541,イグアスの滝国際空港,36649,8128,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1753714,フォス・ド・イグアス国際空港,37568,8171,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1760161,ムルタラ・モハンマド国際空港,87011,17705,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1763149,ラファイ空港,36052,7768,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1766753,陽江合山空港,32071,7327,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
1768803,チチェスター・グッドウッド空港,41768,10339,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1769927,オボック空港,32051,7441,False,1,19,1,1,1,0,0,2,0,0,0,0,0,8,2,0,2,0,1,0,0,0,0,1,0,0
1774169,マタベリ国際空港,41322,10033,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1780733,ダックスフォード飛行場,47352,10275,False,1,19,1,1,2,0,0,2,0,0,0,0,2,2,2,0,2,0,2,0,0,0,0,3,0,0
1781195,愛国飛行場 (釧路市),29738,7941,False,0,6,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0
1782826,根室第一飛行場,24112,6395,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
1782828,根室第二飛行場,24914,6731,False,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1
1782909,敷生飛行場,26186,6889,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
1792165,テセル国際空港,33891,8443,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1795006,静岡空港,233316,64870,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1799283,東京国際空港,557336,160527,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1803455,ポカラ空港,35695,7627,False,1,21,1,1,2,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,0,0,2,0,0
1811541,丹東浪頭空港,41744,8876,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
1814824,コロンボ空港,21013,5983,True,0,,,,,,,,,,,,,,,,,,,,,,,,,
1820985,四川九寨黄龍空港,49609,13443,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
1823201,長野飛行場,31115,9056,False,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1
1826557,キーシュ国際空港,38067,8571,False,1,20,1,1,3,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,0,0,0,0,0
1830023,アフヴァーズ空港,34587,7681,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1830635,アルダビール空港,34153,7686,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1830660,バム空港,32613,7287,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1833246,成田国際空港,744970,205577,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1833650,グスタフ3世飛行場,38558,8730,False,1,24,1,1,6,1,0,1,0,0,0,0,4,4,2,0,1,0,3,0,0,0,0,0,0,0
1837839,ポワントノワール空港,45170,9346,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1844788,アトカ空港,40803,9026,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1847386,ティラムック空港,39742,8663,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1850793,ネヴシェヒル・カッパドキア空港,40103,8441,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1855111,矢吹陸軍飛行場,40130,10900,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1876971,スルタン・アズラン・シャー空港,60955,11094,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1885821,大利根飛行場,52655,9248,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1885919,珠海金湾空港,67977,10438,False,2,26,1,1,2,0,0,2,1,1,0,0,4,4,2,0,2,0,1,0,0,3,0,1,0,1
1891032,マジャンタ空港,42897,10310,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1891658,百里飛行場,225149,59661,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1897090,東京国際空港ターミナル,34099,8904,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1897247,ヴォルゴグラード国際空港,40832,8806,False,1,24,1,1,4,0,0,2,0,0,0,0,4,4,2,0,2,0,3,0,0,0,0,1,0,0
1898558,銀川河東国際空港,49762,10013,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
1899475,前橋飛行場,37015,14160,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1
1906813,銀川空港,20227,5762,True,0,,,,,,,,,,,,,,,,,,,,,,,,,
1906966,貴陽龍洞堡国際空港,72934,11159,False,2,25,1,1,1,0,0,2,0,0,0,0,4,4,3,1,2,0,1,0,0,3,0,1,0,1
1907865,パリ・ボーヴェ・ティレ空港,47146,9948,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1910318,舟山普陀山空港,31610,7217,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
1920728,西安西関空港,45475,10796,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
1933980,クロイドン空港,38568,8515,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1937893,ノースウエストアーカンソー地方空港,40250,9542,False,1,23,3,1,2,0,0,2,0,0,1,1,0,4,2,0,2,3,1,0,0,0,0,0,0,1
1938330,ランディヴィジオ海軍航空基地,39426,9074,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1938451,ランヴェオック＝プルミック海軍航空基地,40112,9188,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1938866,マデイラ空港,50870,11269,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1938987,ラン＝ビウエ海軍航空基地,42821,10732,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1938993,ニーム＝ギャロン海軍航空基地,40571,9456,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
