page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,人数,人数データの年,代表者,代表者の役職,出版物,別名,後継組織,成立時の構成組織,所属組織,本拠地,本拠地国,業界,機関紙,法令,活動内容,種類,解散年,設立年,設立目的,設立者,読み,資本金,資本金データの年
2194789,民団韓食ネット協議会,33655,10262,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2195591,日本精神分析学会,29385,7584,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2196120,宗教事業協会,41120,12865,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2196539,モンドラゴン協同組合企業,43616,15283,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2196555,日本血液学会,26508,6912,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2198117,メルコ学術振興財団,44735,9829,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2199000,アメリカ合衆国チェス連盟,44902,11368,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2199167,ニジェール民主労働者総連合,30386,7886,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2199284,ニジェール労働総連合,28937,7484,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2200453,生活衛生同業組合,54466,11215,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2200457,生活衛生同業小組合,54449,11168,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2200464,生活衛生同業組合連合会,60764,12445,False,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,1,0,1,0,0
2200695,国際宇宙航行アカデミー,26064,7470,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2201127,全国興行生活衛生同業組合連合会,22268,6068,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2202555,全国飲食業生活衛生同業組合連合会,22123,6146,False,0,12,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,5,0,1,0,0,1,0,0
2202572,全国すし商生活衛生同業組合連合会,23191,6352,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2202796,五戸町ケーブルテレビ,27425,6893,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2203453,全国法人会総連合,21570,5913,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2204447,六郷印章業連合組合,24391,7769,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2205064,農林漁業団体職員共済組合,28338,7338,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2206296,日本貿易会,25534,7422,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2206357,こども環境学会,24720,7208,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2207540,栗原市民バス,64903,26481,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2208173,北海道立総合研究機構,54102,15136,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2209117,ひろしまジン大学,31564,10924,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2209894,国際ジェンダー学会,27172,6816,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2210153,北海道交通安全協会,43929,11230,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2210175,宮城県交通安全協会,43368,9829,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2210273,山梨県交通安全協会,46881,10372,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2210331,気象キャスターネットワーク,29701,8289,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2210943,総合人間学会,24922,7143,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2211586,情報文化学会,24822,6394,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2212276,日本宇宙生物科学会,30394,8519,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2212495,愛知県交通安全協会,48888,10410,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2212518,和歌山県交通安全協会,38865,8463,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2212927,医療系産学連携ネットワーク協議会,35792,8421,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2212952,家族問題研究学会,27185,6877,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2212990,岡山県交通安全協会,48712,11052,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2213014,山口県交通安全協会,52593,11343,False,0,15,0,0,0,0,0,1,0,0,0,0,0,2,0,0,7,2,0,0,2,0,1,0,0
2213054,福岡県交通安全協会,46393,10574,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2213719,富士学会,30275,9572,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2214419,国際環境研究協会,29226,7952,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2214502,仏教学術振興会,25466,6739,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2214574,日本小児科学会,26045,6794,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2214751,アジア政経学会,37071,9688,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2215679,日本労使関係研究協会,25917,7104,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2215890,現代音楽協会,36996,10852,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2215938,ロシア・プロレタリア音楽家同盟,23073,6617,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2216293,地中海学会,23341,6327,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2216380,カザルスホールを守る会,42561,11639,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2216559,自由チベット,22853,6925,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2216690,インド思想史学会,101456,13731,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2217925,欧州自動車工業会,40186,13803,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2218173,日本希土類学会,23937,6387,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2219406,海洋気象学会,26588,6840,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2219616,東邦協会,43010,11884,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2219802,全国社会保険協会連合会,46493,11578,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2220653,園芸学会,23221,6090,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2220706,日本マーケティング協会,28457,7836,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2220736,日本コミュニケーション学会,27975,7094,False,0,9,0,0,0,0,0,2,0,0,0,1,0,0,2,0,1,1,0,1,0,0,1,0,0
2220929,全国国民健康保険組合協会,39147,13864,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2221852,住まい・まちづくり活動推進協議会,32603,10836,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2222145,北海道サッカー協会,45406,8381,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2222249,全国女性シェルターネット,31411,8576,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2223528,新経済連盟,36704,10189,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2224145,ニューライフ・アドベンチャー運動実行委員会,32960,9400,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2224255,表現学会,22964,5904,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2224962,言語人文学会,23627,6080,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2225505,SETI協会,34823,9736,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2225614,意匠学会,23330,6205,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2226249,日本環境学会,25665,6791,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2227670,オトキタ,30518,9858,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2227806,国民健康保険中央会,47152,8605,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2227832,国民年金基金連合会,51922,9711,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2227882,日本国際文化学会,23094,6055,False,0,8,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,0,0,1,0,1,0,0
2228396,POSSE (NPO法人),58225,17688,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2228726,北九州フィルム・コミッション,33564,10284,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2229266,美学会,23929,6213,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2229921,たたら研究会,23119,6146,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2230047,リオデジャネイロ地下鉄,70537,13832,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2231140,ジェンダー史学会,26391,6641,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2232178,Unified EFI Forum,31356,8893,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2232345,教育哲学会,22637,5943,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2232673,労働解放団,24186,6611,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2232876,公正取引協議会,31296,9740,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2233230,関西倫理学会,23080,5883,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2233630,熊本県サッカー協会,41277,7371,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2234046,国際服飾学会,22228,6036,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2234377,日本歯科臨床医学会,21434,5792,False,0,13,0,0,1,1,0,3,0,0,0,0,0,0,0,0,4,2,0,1,0,0,1,0,0
2234396,日本総義歯補綴学会,22967,6081,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2234631,サイコアナリティカル英文学会,23825,6154,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2234802,ハウジングアンドコミュニティ財団,26178,7592,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2234805,日本唐揚協会,38033,11872,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2234811,岩見沢地区消防事務組合,51612,10950,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2234916,日本地下鉄協会,39734,9544,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2235843,交通史研究会,23177,6115,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2236133,アメリカ矯正歯科学会,28259,7723,False,0,11,2,2,0,0,0,2,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0
2237099,農村計画学会,27313,7062,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2237594,殖民協会,27272,7826,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2238883,出版倫理協議会,29159,9184,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2239310,日本ドラッグチェーン会,46147,9838,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2239787,日本印度学仏教学会,40862,8465,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2239967,ジャパン・スタッドブック・インターナショナル,32501,8968,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2239969,競馬国際交流協会,23845,6584,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2240387,生命の起原および進化学会,28501,7405,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2241012,日本分光学会,28296,7620,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2241095,スポーツ史学会,27239,7296,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2241181,全国町並み保存連盟,27612,8034,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2242565,国際生命情報科学会,25685,7537,False,0,21,0,0,2,2,0,3,0,0,0,1,0,0,1,0,7,1,0,1,2,0,1,0,0
2242743,英米文化学会,23145,5945,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2242968,英国動物虐待防止協会,37140,13326,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2243419,明るい警察を実現する全国ネットワーク,24392,6383,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2243557,日本エネルギー学会,24899,6647,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2244158,密教研究会,22816,5968,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2244633,経済産業調査会,31176,8951,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2244671,郵政産業労働組合,31460,9649,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2244768,舞踊学会,22424,5963,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2245091,見世物学会,29955,7520,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2246129,総合観光学会,22575,5849,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2246287,道路交通公団,37590,7964,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2246702,日本景観学会,24666,6374,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2247466,漁業経済学会,22533,5907,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2248528,東京都小学校PTA協議会,31082,9683,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2248675,マーキュリー・フェニックス・トラスト,90218,15240,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2249938,植生学会,21890,5850,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2250237,シカゴ映画批評家協会,53915,9727,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2250474,沖縄平和運動センター,56973,13709,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2250482,日本観光学会,22679,6001,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2250999,社叢学会,27486,7385,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2251747,生活経済学会,23645,6342,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2252415,ポーランド数学会,26020,7630,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2252524,組織学会,25650,6719,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2252606,ノルウェー数学会,24261,6702,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2253200,ジャパンブリーダーズカップ協会,35604,8859,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2253217,英語コーパス学会,23051,6004,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2253621,日本科学協会,42782,16788,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2253954,ドイツ連邦軍協会,32038,11375,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2254018,応用地域学会,42292,9505,False,3,,,,,,,,,,,,,,,,,,,,,,,,
2254330,日本口腔検査学会,45755,11423,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2254729,宗教哲学会,22353,5929,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2255913,哲学会,23607,6511,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2256186,セントルイス映画批評家協会,53871,10123,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2256373,三里塚芝山連合空港反対同盟,130217,39659,False,2,,,,,,,,,,,,,,,,,,,,,,,,
2256484,日本演劇学会,23282,6538,False,0,16,0,0,0,0,0,2,0,0,1,1,0,0,2,0,5,1,0,2,1,0,1,0,0
2256666,日本コンテンツ審査センター,39993,10969,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2256690,日本出版取次協会,27823,7877,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2257187,同台経済懇話会,27347,8278,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2257322,萬葉学会,23409,5864,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2257599,サウスイースタン映画批評家協会,62341,11419,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2257891,白山史学会,22055,5853,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2258227,ヒューストン映画批評家協会,49982,9532,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2258545,東方学会,26585,7122,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2258727,国際ビジネスコミュニケーション学会,25870,6682,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2259263,文理シナジー学会,25885,7326,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2259273,アメリカ自動車協会,31360,8371,False,1,22,1,0,0,0,0,5,0,0,2,1,2,1,0,0,4,3,0,2,0,0,1,0,0
2259929,種生物学会,23836,6344,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2260769,説話・伝承学会,26271,6975,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2260863,世界政治学会,30512,8035,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2261273,書学書道史学会,22331,6169,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2261424,日本ボディーガード協会,27929,7818,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2261976,北日本漁業経済学会,23153,6154,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2262445,ヨーロッパ大学協会,26930,7193,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2262503,国際看護師協会,27119,7471,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2262598,ヨーロッパ学生連盟,30445,10644,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2264381,プロジェクトK,28283,10736,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2264753,ダラス・フォートワース映画批評家協会,72131,11171,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2265226,古代アメリカ学会,22906,6145,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2265309,北海道東北開発公庫,22529,6438,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2266315,静電気学会,22874,6234,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2266407,全日本産業別労働組合会議,49719,13867,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2266816,日本現代中国学会,25762,8829,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2269237,日本臨床救急医学会,34774,10672,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2269275,日本神経救急学会,35732,10048,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2269437,日本パラサイクリング連盟,26503,7080,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2271905,環保触覚,37500,11115,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2271997,アスリートネットワーク,25545,6968,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2272092,日本煙火協会,28890,10164,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2272695,パナソニック教育財団,25437,8351,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2272786,日本労働組合全国協議会,63349,13604,False,0,26,1,0,0,1,0,5,0,1,5,0,1,1,1,0,4,2,1,1,1,0,1,0,0
2273301,全日本博物館学会,23754,6314,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2275996,東洋音楽学会,25609,6810,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2276101,オールジャパンメガネチェーン,33446,8058,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2276723,環太平洋産業連関分析学会,25359,6935,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2277256,徳島商工会議所,29195,7687,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2277902,ジョイセフ,34192,9934,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2278079,生き物文化誌学会,24774,6933,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2278849,中華民国サッカー協会,69826,13582,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2279532,中国サッカー協会,63863,11467,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2280065,異文化経営学会,27966,7763,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2280069,一人一票実現国民会議,34817,9930,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2280803,五ヶ瀬町コミュニティバス,29360,8977,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2282918,日本放射光学会,23508,6689,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2283555,海洋調査技術学会,28216,8167,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2284407,環境芸術学会,25129,6973,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2286057,街づくり区画整理協会,66129,28440,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2286062,全国市街地再開発協会,23298,7800,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2286092,朝鮮民主主義人民共和国サッカー協会,53178,10073,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2286093,グアムサッカー協会,50212,8964,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2286095,マカオサッカー協会,46567,8192,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2286512,極限環境生物学会,25324,7305,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2288159,アルザス＝ロレーヌ鉄道,58231,15721,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2289110,日本災害医療教育研修協会,24163,7188,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2290342,都市計画コンサルタント協会,46053,11189,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2292424,TABLE FOR TWO International,52312,12820,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2292518,日本動物学会,47685,10148,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2292636,JRグループ健康保険組合,59866,11542,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2292693,タイ赤十字社,118678,21817,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2292914,日中経済貿易センター,27761,9585,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2293645,徳島県看護協会,45946,9054,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2294537,徳島県教育会,28460,7523,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2294854,世界大タワー連盟,24122,6289,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2295688,幸福会ヤマギシ会,294273,135977,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2295795,南方開発金庫,50287,27567,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2295797,バイオインテグレーション学会,30380,8050,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2296895,越後ながおかバイオマス地域協議会,27203,8446,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2297505,世界遺産アカデミー,30538,9721,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2297623,緑の地球防衛基金,28199,8865,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2297853,日本労働者協同組合(ワーカーズコープ)連合会,29341,8643,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2297890,大学コンソーシアム石川,47436,11988,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2298621,デトロイト映画批評家協会,38041,7540,False,0,7,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0
2298973,日本プロレタリア作家同盟,25572,8108,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2299196,健和会 (福岡県),29314,8793,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2299968,Software Freedom Law Center,111826,23675,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2301784,東日本盲導犬協会,24720,7147,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2302370,全米知事協会,25587,7439,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2302393,日本民謡協会,21169,5963,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2302700,日本幼少年体育協会,37034,11077,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2303528,やまつみスポーツクラブ,33574,10085,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2304153,日本機関紙協会,85876,15205,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2305275,日本文書情報マネジメント協会,26469,8340,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2305941,国際歯科連盟,29559,8265,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2306682,The Document Foundation,44575,12995,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2307667,プログラミング自由連盟,35795,9159,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2308785,天空キックボクシング協会,49966,11091,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2308854,日本ガスメーター工業会,30707,8735,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2309334,インターネットコンテンツセーフティ協会,126251,31572,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2309976,ゲティ財団,33317,9268,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2310599,倉橋町営バス,26782,7629,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2310951,信学会,38876,12371,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2311489,市町村職員共済組合,22907,7352,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2311857,一般財団法人日本アジア振興財団,49281,17261,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2316009,全米美術大学協会,48701,10593,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2317543,中央医科グループ,49616,13062,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2317775,東京都職員共済組合,24089,6576,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2317833,オランダ航空宇宙計画局,52167,9352,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2317859,世界歴史都市連盟,51898,11449,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2318688,Xプライズ財団,33470,8891,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2320139,JR東日本労働組合,61900,13623,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2320409,JR西日本グループ労働組合連合会,37733,9882,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2321901,ラヂオきしわだ,51374,11766,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2322103,ホロコースト教育資料センター,34790,10479,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2322638,国際アイランドゲームズ協会,52642,11363,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2323215,社会思想社 (1922年),37645,11704,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2324483,クリラッド,24707,7531,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2324799,日本・イスラム交易協会,28801,8595,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2324823,カナダサッカー協会,62329,10192,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2324916,日本プロレタリア文化連盟,56335,11782,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2325627,社会保険診療報酬支払基金,51618,11959,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2326566,グリーンランドサッカー協会,25802,7019,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2326989,国際協同組合同盟,139507,35342,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2327344,東京電力労働組合,44090,12397,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2327350,モルディブサッカー協会,46044,7989,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2327962,リース事業協会,53656,11130,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2328692,大阪国際空港周辺都市対策協議会,41711,11096,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2329272,カナダ推理作家協会,24119,7321,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2329316,オーストラリア推理作家協会,26332,7936,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2329620,アメリカ私立探偵作家クラブ,179365,38522,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2330328,原子力環境整備促進・資金管理センター,33484,9495,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2330424,世界脳神経外科学会連盟,38731,11233,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2331877,全国共済水産業協同組合連合会,28888,8117,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2331956,かわせみバス,44601,18661,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2331980,国際推理作家協会,56811,18550,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2333503,ネパールサッカー協会,47559,8217,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2333545,日本原子力産業協会,80520,16393,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2335152,JR西日本労働組合,53062,10281,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2336650,国際サッカー歴史統計連盟,70800,13012,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2337065,在家仏教協会,21866,6028,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2337963,日本哲学会,34909,9899,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2338208,インドネシアサッカー協会,57154,10294,False,1,,,,,,,,,,,,,,,,,,,,,,,,
