page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,クラブカラー,スローガン,マスコット,上位組織,下位組織,代表,別名,創立年,創設地,創設関係者,加盟国・地域,加盟組織,国,大会,後継組織,所在地,活動内容,競技,統括地域,解散年,設立目的,読み,過去の組織名
3205120,ギリシャサッカー連盟,57491,9178,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3205124,ジョージアサッカー連盟,57052,9707,False,1,28,0,0,0,7,0,1,5,1,0,0,0,0,5,0,0,1,2,1,5,0,0,0,0
3205334,マルタサッカー協会,57031,9200,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3205338,モルドバサッカー連盟,56459,9122,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3205343,リヒテンシュタインサッカー連盟,60092,9988,False,1,26,0,0,0,5,0,1,5,1,0,0,0,0,4,2,0,1,2,1,4,0,0,0,0
3205698,スロバキアサッカー協会,56929,9135,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3205702,スロベニアサッカー協会,57511,9450,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3205708,セルビアサッカー協会,58552,9331,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3205711,チェコサッカー協会,57189,9093,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3205713,ノルウェーサッカー協会,54866,8998,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3205722,ポーランドサッカー協会,62302,9776,False,1,23,0,0,0,4,0,1,9,1,0,0,0,0,2,0,0,1,2,1,2,0,0,0,0
3205933,ベラルーシサッカー連盟,55790,9180,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3205935,ブルガリアサッカー連合,56817,9058,False,1,16,0,0,0,4,0,1,3,1,0,0,0,0,2,0,0,1,1,1,2,0,0,0,0
3205937,ハンガリーサッカー連盟,56725,9333,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3205941,フェロー諸島サッカー協会,58861,9315,False,1,18,0,0,0,4,0,1,5,1,0,0,0,0,2,0,0,1,1,1,2,0,0,0,0
3205942,ボスニア・ヘルツェゴビナサッカー連盟,62336,9805,False,1,19,0,0,0,6,0,1,3,1,0,0,0,0,2,0,0,1,1,1,3,0,0,0,0
3206118,リトアニアサッカー連盟,56542,9134,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3206120,ルクセンブルクサッカー連盟,56646,9292,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3206636,日本ビーチサッカー連盟,65680,11027,False,1,26,0,0,0,2,3,0,2,2,0,0,0,3,0,3,0,1,0,2,6,0,1,1,0
3216646,ジョージアラグビー協会,41409,8531,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3224430,国際サッカー連盟総会,59363,12209,False,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3232782,世界プロフェッショナルビリヤード・スヌーカー連盟,26635,6841,False,0,,,,,,,,,,,,,,,,,,,,,,,,
3249653,レディース・ゴルフ・ユニオン,28260,7610,False,0,,,,,,,,,,,,,,,,,,,,,,,,
3261105,群馬県サッカー協会,47708,8604,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3262230,世界ボウリング連盟,24228,6906,False,0,,,,,,,,,,,,,,,,,,,,,,,,
3284318,埼玉県サッカー協会,47866,8608,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3289775,韓国女子プロゴルフ協会,39292,9121,False,0,26,0,0,0,2,0,0,2,1,0,0,0,0,2,9,0,0,5,1,2,0,0,0,2
3291303,アイルランドラグビー協会,28808,7608,False,0,19,0,0,0,4,1,0,2,1,0,0,0,0,1,0,0,2,2,2,4,0,0,0,0
3300573,世界モータースポーツ評議会,24347,6769,False,0,,,,,,,,,,,,,,,,,,,,,,,,
3318153,ニュージーランドラグビー協会,38174,12144,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3330803,ヨーロッパ自転車競技連合,26451,7165,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3338180,国際ローラースポーツ連盟,27313,7411,False,0,,,,,,,,,,,,,,,,,,,,,,,,
3381040,コソボサッカー連盟,68464,13084,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3397374,日本プロテニス協会,37133,8996,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3400416,全日本大学ソフトボール連盟,27735,7135,False,0,11,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,2,1,0,1,1,0
3415424,国際総合格闘技連盟,46407,12755,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3441329,世界組手連盟,26773,7804,False,0,,,,,,,,,,,,,,,,,,,,,,,,
3449400,全日本学生剣道連盟,30225,8408,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3453291,朝鮮民主主義人民共和国オリンピック委員会,50118,11137,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3495590,全日本実業団自転車競技連盟,28436,7593,False,1,17,0,0,0,1,0,1,3,2,0,0,0,0,1,5,0,1,1,1,1,0,0,0,0
3496094,日本居合道連盟,24686,6759,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3509614,東都大学準硬式野球連盟,86085,29504,False,1,124,0,0,0,0,1,1,1,3,0,0,0,81,1,27,0,0,1,5,1,0,0,1,1
3531497,日本パワーボート協会,27625,7087,False,0,16,0,0,0,2,0,0,2,0,0,0,0,0,1,2,0,0,3,4,1,0,0,1,0
3534114,韓国野球委員会,28353,7247,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3543709,国際ラグビーリーグ連盟,32598,8495,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3551952,スポーツカークラブ・オブ・アメリカ,30661,7947,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3557007,日本障がい者サッカー連盟,93476,18737,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3565770,日本ブラインドサッカー協会,67509,20439,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3578560,全日本学生柔道連盟,170736,22918,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3586993,全日本槍道連盟,25364,6690,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3592727,日本社会人バスケットボール連盟,71827,13487,False,1,,,,,,,,,,,,,,,,,,,,,,,,
