page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,下部組織,主義・主張,人数,人数データの年,代表者,代表者の地位職業,任務,別名,協力国,参加した戦争,同盟国,国,基地,成立年,所在地,所属組織,所有兵器,種類,解散年,設立者,読み,起源
2457321,H軍集団,38512,8466,False,0,,,,,,,,,,,,,,,,,,,,,,,
2457325,リグリア軍集団,40201,9644,False,0,,,,,,,,,,,,,,,,,,,,,,,
2457993,ヒ船団,70603,27605,False,0,,,,,,,,,,,,,,,,,,,,,,,
2458762,クールマイ戦闘団,29952,7687,False,1,,,,,,,,,,,,,,,,,,,,,,,
2458857,テ04船団,40478,14445,False,1,,,,,,,,,,,,,,,,,,,,,,,
2458987,第303突撃砲旅団,33222,9497,False,1,,,,,,,,,,,,,,,,,,,,,,,
2459853,ヒ40船団,46083,15962,False,1,,,,,,,,,,,,,,,,,,,,,,,
2460958,ヒ86船団,75327,24703,False,1,86,0,0,0,0,2,1,1,0,0,3,0,3,0,2,0,4,66,3,0,0,1,0
2461282,カンプチア救国民族統一戦線,52453,17346,False,0,,,,,,,,,,,,,,,,,,,,,,,
2462615,ヒ71船団,74215,23513,False,1,,,,,,,,,,,,,,,,,,,,,,,
2463817,ヒ81船団,73511,23508,False,1,,,,,,,,,,,,,,,,,,,,,,,
2464090,神木隊,21785,6488,False,0,,,,,,,,,,,,,,,,,,,,,,,
2464763,統合任務部隊 (自衛隊),53075,19812,False,0,,,,,,,,,,,,,,,,,,,,,,,
2464988,マタ30船団,74743,24111,False,1,,,,,,,,,,,,,,,,,,,,,,,
2468789,聖アヌンツィアータ騎士団,38285,13037,False,1,,,,,,,,,,,,,,,,,,,,,,,
2475640,ヒ72船団,65382,21454,False,1,,,,,,,,,,,,,,,,,,,,,,,
2475864,ヒ88J船団,59570,19644,False,1,,,,,,,,,,,,,,,,,,,,,,,
2480928,ギリシャ陸軍,37014,11018,False,0,,,,,,,,,,,,,,,,,,,,,,,
2481584,ヒ87船団,65006,22550,False,1,,,,,,,,,,,,,,,,,,,,,,,
2483983,第1軍 (ギリシャ軍),27855,7256,False,1,,,,,,,,,,,,,,,,,,,,,,,
2485213,第1軍団 (ギリシャ軍),26327,7230,False,1,,,,,,,,,,,,,,,,,,,,,,,
2485703,第4軍団 (ギリシャ軍),27832,7792,False,1,,,,,,,,,,,,,,,,,,,,,,,
2486682,第2軍団 (ギリシャ軍),25095,6652,False,1,,,,,,,,,,,,,,,,,,,,,,,
2486718,歩兵第343連隊,27960,7036,False,1,,,,,,,,,,,,,,,,,,,,,,,
2486789,第3503船団,53062,18141,False,1,,,,,,,,,,,,,,,,,,,,,,,
2487584,カナダ陸軍,40300,12965,False,0,,,,,,,,,,,,,,,,,,,,,,,
2492228,スリランカ軍,61157,16428,False,1,57,19,0,1,0,0,0,3,2,0,17,0,2,0,1,0,2,7,1,0,0,1,1
2493545,第3530船団,46248,14994,False,1,,,,,,,,,,,,,,,,,,,,,,,
2497068,フランス航空部隊 (フランス革命),31087,11347,False,0,,,,,,,,,,,,,,,,,,,,,,,
2500350,第3606船団,49642,16704,False,1,,,,,,,,,,,,,,,,,,,,,,,
2502148,第1歩兵師団 (ギリシャ軍),27980,7153,False,1,,,,,,,,,,,,,,,,,,,,,,,
2502798,海軍水中爆破大隊,22542,6920,False,0,,,,,,,,,,,,,,,,,,,,,,,
2504827,サウジアラビア軍,53540,13470,False,1,65,32,0,1,0,1,4,1,2,2,5,3,3,0,1,0,3,3,1,0,1,1,1
2506738,ハンガリー陸軍,32668,8229,False,0,,,,,,,,,,,,,,,,,,,,,,,
2507961,ハンガリー国防軍,37255,8493,False,1,,,,,,,,,,,,,,,,,,,,,,,
2508598,第4611船団,108347,27998,False,1,,,,,,,,,,,,,,,,,,,,,,,
2509962,トンガ防衛局,32059,8171,False,1,,,,,,,,,,,,,,,,,,,,,,,
2511025,タイ王国海兵隊,40229,9720,False,1,,,,,,,,,,,,,,,,,,,,,,,
2515531,アラブ首長国連邦軍,35826,8508,False,1,,,,,,,,,,,,,,,,,,,,,,,
2516801,ブルネイ王国軍,29650,7724,False,1,,,,,,,,,,,,,,,,,,,,,,,
2518223,靖安軍,46197,12710,False,1,,,,,,,,,,,,,,,,,,,,,,,
2518592,飛行第59戦隊,29703,8867,False,1,,,,,,,,,,,,,,,,,,,,,,,
2519016,国民衛兵,40301,13492,False,0,,,,,,,,,,,,,,,,,,,,,,,
2522059,飛行点検隊,52008,10762,False,1,,,,,,,,,,,,,,,,,,,,,,,
2528083,兵営人民警察,50569,14369,False,0,,,,,,,,,,,,,,,,,,,,,,,
2530300,ノルマンディ・ニーメン,55983,18973,False,1,,,,,,,,,,,,,,,,,,,,,,,
2539139,バングラデシュ軍,42360,10150,False,1,,,,,,,,,,,,,,,,,,,,,,,
2540564,オーストリア軍,42163,9779,False,1,,,,,,,,,,,,,,,,,,,,,,,
2541566,東インド・中国艦隊 (イギリス),30472,7896,False,1,,,,,,,,,,,,,,,,,,,,,,,
2543070,ルーマニア軍,37988,8015,False,1,,,,,,,,,,,,,,,,,,,,,,,
2543577,中国艦隊 (イギリス),38164,9693,False,1,,,,,,,,,,,,,,,,,,,,,,,
2543615,スロベニア軍,67225,14363,False,1,,,,,,,,,,,,,,,,,,,,,,,
2543621,アルバニア軍,35588,7942,False,0,,,,,,,,,,,,,,,,,,,,,,,
2544855,スイス軍,52062,17579,False,0,48,15,0,1,0,0,1,0,5,0,7,0,9,0,1,0,2,4,1,0,0,1,1
2545782,ミャンマー軍,42933,11494,False,1,34,10,0,1,0,1,5,2,3,1,0,0,2,0,0,0,1,6,1,0,0,1,0
2545797,第14施設隊 (陸上自衛隊),33498,8678,False,1,,,,,,,,,,,,,,,,,,,,,,,
2547064,飛行第111戦隊,25890,7157,False,1,,,,,,,,,,,,,,,,,,,,,,,
2547066,モルドバ軍,25350,6853,False,1,,,,,,,,,,,,,,,,,,,,,,,
2550213,セルビア軍,29048,7965,False,0,,,,,,,,,,,,,,,,,,,,,,,
2551345,エストニア国防軍,43559,8833,False,1,,,,,,,,,,,,,,,,,,,,,,,
2551350,ラトビア国軍,32365,7081,False,0,,,,,,,,,,,,,,,,,,,,,,,
2551354,リトアニア軍,41044,9866,False,0,,,,,,,,,,,,,,,,,,,,,,,
2553375,特殊警察作戦大隊 (ブラジル),44867,14038,False,1,,,,,,,,,,,,,,,,,,,,,,,
2556415,朝鮮人民軍海軍,51370,13306,False,1,,,,,,,,,,,,,,,,,,,,,,,
2558847,ミマ11船団,65406,21917,False,1,,,,,,,,,,,,,,,,,,,,,,,
2561930,西海道鎮台,24452,6948,False,0,,,,,,,,,,,,,,,,,,,,,,,
2568667,民間不正規戦グループ,38148,12766,False,0,,,,,,,,,,,,,,,,,,,,,,,
2570322,第2外人落下傘連隊,49952,16140,False,1,,,,,,,,,,,,,,,,,,,,,,,
2577576,オランダ海兵隊,63266,21170,False,0,,,,,,,,,,,,,,,,,,,,,,,
2577838,スリランカ陸軍,94535,17998,False,1,,,,,,,,,,,,,,,,,,,,,,,
2580602,スリランカ空軍,61976,12463,False,1,,,,,,,,,,,,,,,,,,,,,,,
2582534,ヒ68船団,73709,22046,False,1,,,,,,,,,,,,,,,,,,,,,,,
2583319,スリランカ海軍,43727,10875,False,1,,,,,,,,,,,,,,,,,,,,,,,
2583327,第20爆撃集団,24013,6893,False,0,,,,,,,,,,,,,,,,,,,,,,,
2584827,飛行第7戦隊 (日本軍),31487,8107,False,1,,,,,,,,,,,,,,,,,,,,,,,
2585260,飛行第14戦隊 (日本軍),33444,7373,False,1,,,,,,,,,,,,,,,,,,,,,,,
2585403,飛行第9戦隊 (日本軍),30382,7865,False,1,,,,,,,,,,,,,,,,,,,,,,,
2585443,飛行第10戦隊 (日本軍),31053,7965,False,1,,,,,,,,,,,,,,,,,,,,,,,
2585892,飛行第11戦隊 (日本軍),30827,8060,False,1,,,,,,,,,,,,,,,,,,,,,,,
2586521,飛行第12戦隊 (日本軍),30619,7896,False,1,,,,,,,,,,,,,,,,,,,,,,,
2586714,特設警備隊,37186,13210,False,0,,,,,,,,,,,,,,,,,,,,,,,
2586783,飛行第13戦隊 (日本軍),31067,8047,False,1,,,,,,,,,,,,,,,,,,,,,,,
2586832,飛行第15戦隊 (日本軍),31092,8011,False,1,,,,,,,,,,,,,,,,,,,,,,,
2586851,飛行第16戦隊 (日本軍),32099,8180,False,1,,,,,,,,,,,,,,,,,,,,,,,
2587027,地区特設警備隊,33068,11084,False,0,,,,,,,,,,,,,,,,,,,,,,,
2592015,国家人民軍地上軍,114298,26277,False,1,197,36,0,1,0,1,3,2,4,0,0,0,2,0,2,2,11,127,3,2,0,1,0
2592764,人民海軍,95712,27816,False,1,,,,,,,,,,,,,,,,,,,,,,,
2593741,国家人民軍航空軍,77354,24976,False,1,,,,,,,,,,,,,,,,,,,,,,,
2594046,フェリックス・ジェルジンスキー衛兵連隊,67098,23065,False,1,,,,,,,,,,,,,,,,,,,,,,,
2594189,ロストック海軍司令部,40248,13878,False,0,,,,,,,,,,,,,,,,,,,,,,,
2595988,カナ304船団,60574,19163,False,1,,,,,,,,,,,,,,,,,,,,,,,
2597663,サヴォイア十字軍,113292,42337,False,0,,,,,,,,,,,,,,,,,,,,,,,
2597676,ゾンダーコマンド・ノルト,42703,12579,False,0,,,,,,,,,,,,,,,,,,,,,,,
2597712,ポトマック軍,142219,48602,False,1,,,,,,,,,,,,,,,,,,,,,,,
2597747,ドイツ陸軍 (国防軍),59034,20428,False,1,,,,,,,,,,,,,,,,,,,,,,,
2598488,騎兵第27連隊,29443,7684,False,1,,,,,,,,,,,,,,,,,,,,,,,
2598585,カタ604船団,47349,15048,False,1,,,,,,,,,,,,,,,,,,,,,,,
2600918,バージニア軍,32676,9312,False,1,,,,,,,,,,,,,,,,,,,,,,,
2601479,フランス外人部隊,84785,28639,False,0,,,,,,,,,,,,,,,,,,,,,,,
2601573,第10軍 (アメリカ軍),85757,19378,False,1,,,,,,,,,,,,,,,,,,,,,,,
2601586,ドイツ空軍 (国防軍),124315,24327,False,1,,,,,,,,,,,,,,,,,,,,,,,
2602374,第1軍団 (北軍),40878,12901,False,1,,,,,,,,,,,,,,,,,,,,,,,
2602974,ドイツ海軍 (国防軍),52018,15923,False,1,,,,,,,,,,,,,,,,,,,,,,,
2603861,第2軍団 (北軍),56466,22183,False,1,,,,,,,,,,,,,,,,,,,,,,,
2604512,第3軍団 (北軍),52548,18799,False,1,,,,,,,,,,,,,,,,,,,,,,,
2604908,ベルサリエリ,31736,10126,False,0,,,,,,,,,,,,,,,,,,,,,,,
2605179,インド陸軍,58446,15518,False,1,,,,,,,,,,,,,,,,,,,,,,,
2605363,第4軍団 (北軍),38314,11511,False,1,,,,,,,,,,,,,,,,,,,,,,,
2606178,ベトナム人民陸軍,79884,15152,False,0,,,,,,,,,,,,,,,,,,,,,,,
2606220,メキシコ海兵隊,31795,8736,False,0,,,,,,,,,,,,,,,,,,,,,,,
2606475,第5軍団 (北軍),58596,21866,False,1,,,,,,,,,,,,,,,,,,,,,,,
2607996,第6軍団 (北軍),55559,22080,False,1,,,,,,,,,,,,,,,,,,,,,,,
2608069,第7軍団 (北軍),23517,6754,False,0,,,,,,,,,,,,,,,,,,,,,,,
2609005,第8軍団 (北軍),31634,10412,False,0,,,,,,,,,,,,,,,,,,,,,,,
2609856,シェナンドー軍 (北軍),36756,11621,False,1,,,,,,,,,,,,,,,,,,,,,,,
2610086,自由シリア軍,125819,23896,False,1,,,,,,,,,,,,,,,,,,,,,,,
2610516,西バージニア軍,32971,9616,False,1,,,,,,,,,,,,,,,,,,,,,,,
2610850,シリア軍,102618,27414,False,2,,,,,,,,,,,,,,,,,,,,,,,
2611676,第9軍団 (北軍),69271,26734,False,1,,,,,,,,,,,,,,,,,,,,,,,
2611799,イエメン軍,34720,8066,False,1,,,,,,,,,,,,,,,,,,,,,,,
2611822,ヨルダン軍,35732,8349,False,1,,,,,,,,,,,,,,,,,,,,,,,
2612936,リュッツォウ義勇部隊 (解放戦争),68373,21370,False,0,,,,,,,,,,,,,,,,,,,,,,,
2613923,オマーン軍,34262,8076,False,1,,,,,,,,,,,,,,,,,,,,,,,
2614354,オハイオ軍,59726,19479,False,1,,,,,,,,,,,,,,,,,,,,,,,
2615288,新疆派,40074,9917,False,0,,,,,,,,,,,,,,,,,,,,,,,
2615659,オハイオ軍管区,26894,8669,False,0,,,,,,,,,,,,,,,,,,,,,,,
2616208,カンバーランド軍,64201,22138,False,1,,,,,,,,,,,,,,,,,,,,,,,
2616549,サウジアラビア海軍,55292,12330,False,1,,,,,,,,,,,,,,,,,,,,,,,
2617834,フィンランド空軍,41342,14875,False,1,,,,,,,,,,,,,,,,,,,,,,,
2618232,第10軍団 (北軍),32231,8801,False,1,,,,,,,,,,,,,,,,,,,,,,,
2618480,陸軍衛生会議,32318,10813,False,0,,,,,,,,,,,,,,,,,,,,,,,
2618626,パレスチナ解放民主戦線,46112,12119,False,1,,,,,,,,,,,,,,,,,,,,,,,
2618651,オマーン空軍,31792,7419,False,1,,,,,,,,,,,,,,,,,,,,,,,
2619057,第11軍団 (北軍),48977,18451,False,1,,,,,,,,,,,,,,,,,,,,,,,
2621535,第12軍団 (北軍),50458,18784,False,1,,,,,,,,,,,,,,,,,,,,,,,
2622715,第13軍団 (北軍),36518,14095,False,0,,,,,,,,,,,,,,,,,,,,,,,
2623336,第14軍団 (北軍),35638,9842,False,1,,,,,,,,,,,,,,,,,,,,,,,
2623763,ジョージア軍 (北軍),34416,9232,False,1,,,,,,,,,,,,,,,,,,,,,,,
2625681,迅衝隊,84509,25071,False,0,,,,,,,,,,,,,,,,,,,,,,,
2627524,テネシー軍,226248,99966,False,1,,,,,,,,,,,,,,,,,,,,,,,
2628254,水雷戦隊,99847,20661,False,1,,,,,,,,,,,,,,,,,,,,,,,
2633044,ミシシッピ軍,35193,10590,False,1,,,,,,,,,,,,,,,,,,,,,,,
2633417,南西部軍,34043,11139,False,1,,,,,,,,,,,,,,,,,,,,,,,
2633581,境界軍,29622,9456,False,0,,,,,,,,,,,,,,,,,,,,,,,
2634210,フロンティア軍,37111,12868,False,1,,,,,,,,,,,,,,,,,,,,,,,
2634526,メキシコ湾岸軍,36305,11157,False,1,,,,,,,,,,,,,,,,,,,,,,,
2634575,ジェームズ軍,46878,13864,False,1,,,,,,,,,,,,,,,,,,,,,,,
2634692,ケンタッキー軍 (北軍),32456,9953,False,1,,,,,,,,,,,,,,,,,,,,,,,
2634715,第25軍団 (北軍),22925,6439,False,0,,,,,,,,,,,,,,,,,,,,,,,
2635330,ベトナム共和国陸軍,110899,28700,False,1,,,,,,,,,,,,,,,,,,,,,,,
2635357,第24軍団 (北軍),22466,6687,False,0,,,,,,,,,,,,,,,,,,,,,,,
2635838,ベトナム共和国軍,32120,9501,False,1,,,,,,,,,,,,,,,,,,,,,,,
2635858,第23軍団 (北軍),28353,8433,False,0,,,,,,,,,,,,,,,,,,,,,,,
2636099,臨時航空隊,36262,10409,False,1,18,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5,8,1,0,0,1,0
2636441,第22軍団 (北軍),42800,12171,False,1,,,,,,,,,,,,,,,,,,,,,,,
2636714,ハンブルク市民軍,95367,32390,False,0,,,,,,,,,,,,,,,,,,,,,,,
2636717,第76「ハンブルク」歩兵連隊 (ハンザ都市第2連隊),104435,28215,False,1,,,,,,,,,,,,,,,,,,,,,,,
2636957,第21軍団 (北軍),22456,6579,False,0,,,,,,,,,,,,,,,,,,,,,,,
2637475,第20軍団 (北軍),37218,10956,False,1,,,,,,,,,,,,,,,,,,,,,,,
2638141,第19軍団 (北軍),25817,7802,False,0,,,,,,,,,,,,,,,,,,,,,,,
2638176,第18軍団 (北軍),29099,8641,False,0,28,1,0,0,0,2,3,0,2,0,8,0,1,0,1,2,4,0,3,1,0,0,0
2639384,第17軍団 (北軍),33475,10389,False,0,,,,,,,,,,,,,,,,,,,,,,,
2640808,第16軍団 (北軍),33700,10804,False,0,,,,,,,,,,,,,,,,,,,,,,,
2641172,第15軍団 (北軍),30669,8682,False,1,,,,,,,,,,,,,,,,,,,,,,,
2641543,第197船団,89851,29661,False,1,,,,,,,,,,,,,,,,,,,,,,,
2641821,北バージニア軍,109415,37554,False,1,,,,,,,,,,,,,,,,,,,,,,,
2643546,民間防衛隊 (東ドイツ),38422,12031,False,0,,,,,,,,,,,,,,,,,,,,,,,
2644987,特設護衛船団司令部,70345,23768,False,0,,,,,,,,,,,,,,,,,,,,,,,
2645743,バーレーン国防軍,36120,8325,False,1,,,,,,,,,,,,,,,,,,,,,,,
2646536,ミ船団,45312,16216,False,0,,,,,,,,,,,,,,,,,,,,,,,
2647467,ARVNレンジャー,43639,16233,False,0,,,,,,,,,,,,,,,,,,,,,,,
2650052,クウェート軍,37603,8553,False,1,,,,,,,,,,,,,,,,,,,,,,,
2650346,ポトマック軍 (南軍),44364,14939,False,1,,,,,,,,,,,,,,,,,,,,,,,
2651018,シェナンドー軍 (南軍),41012,13926,False,1,44,8,0,0,0,5,4,2,3,0,10,0,2,0,1,3,3,0,1,1,1,0,0
2651690,北西部軍 (南軍),30927,8854,False,1,,,,,,,,,,,,,,,,,,,,,,,
2652221,半島軍 (南軍),27648,7471,False,1,,,,,,,,,,,,,,,,,,,,,,,
2652833,第502SS猟兵大隊,36503,10727,False,0,,,,,,,,,,,,,,,,,,,,,,,
2660032,ウズベキスタン軍,60722,9879,False,0,,,,,,,,,,,,,,,,,,,,,,,
2660045,タジキスタン軍,43126,7614,False,0,,,,,,,,,,,,,,,,,,,,,,,
2662371,ボスニア・ヘルツェゴビナ軍,27363,7190,False,0,,,,,,,,,,,,,,,,,,,,,,,
2663300,地上軍司令部 (国家人民軍),42814,13516,False,1,,,,,,,,,,,,,,,,,,,,,,,
2665129,フリードリヒ・エンゲルス衛兵連隊,37050,10721,False,1,,,,,,,,,,,,,,,,,,,,,,,
2667179,東寧重砲兵連隊,42549,13056,False,1,,,,,,,,,,,,,,,,,,,,,,,
2668934,ヒ85船団,87711,28779,False,2,,,,,,,,,,,,,,,,,,,,,,,
2669350,歩兵第292連隊,29626,7402,False,1,,,,,,,,,,,,,,,,,,,,,,,
2678449,海軍突撃歩兵中隊,34533,11070,False,0,,,,,,,,,,,,,,,,,,,,,,,
2680220,サウジアラビア陸軍,39825,10171,False,1,,,,,,,,,,,,,,,,,,,,,,,
2680818,ゾンダーコマンド・エルベ,53862,17697,False,1,37,0,2,0,0,2,2,2,3,0,1,0,1,4,2,0,5,5,1,2,4,0,1
2689461,ベトナム共和国海軍,66165,20209,False,1,,,,,,,,,,,,,,,,,,,,,,,
2689614,南方軍集団,57292,12622,False,0,,,,,,,,,,,,,,,,,,,,,,,
2695988,第52戦闘航空団,90498,22910,False,1,,,,,,,,,,,,,,,,,,,,,,,
2703169,ラスカンボニ軍,84623,19058,False,1,,,,,,,,,,,,,,,,,,,,,,,
2705385,海兵大隊,50564,15719,False,0,,,,,,,,,,,,,,,,,,,,,,,
2706433,F軍集団,46290,10345,False,0,,,,,,,,,,,,,,,,,,,,,,,
2706575,第40航空突撃連隊,71362,30598,False,1,,,,,,,,,,,,,,,,,,,,,,,
2709033,ベトナム共和国陸軍特殊部隊,44039,13620,False,0,,,,,,,,,,,,,,,,,,,,,,,
2709366,第54戦闘航空団,88251,25996,False,1,,,,,,,,,,,,,,,,,,,,,,,
2710657,ノルウェー十字軍,57663,16138,False,1,,,,,,,,,,,,,,,,,,,,,,,
2711210,アル・スンナ・ワル・ジャマー,112658,21464,False,1,,,,,,,,,,,,,,,,,,,,,,,
2711943,西アフリカ諸国経済共同体監視団,43798,16185,False,0,,,,,,,,,,,,,,,,,,,,,,,
2715316,白ロシア軍管区,45262,14186,False,0,,,,,,,,,,,,,,,,,,,,,,,
2716383,ザバイカル軍管区,44591,12731,False,1,,,,,,,,,,,,,,,,,,,,,,,
2719646,ザカフカーズ軍管区,68191,18771,False,1,,,,,,,,,,,,,,,,,,,,,,,
2722765,沿バルト軍管区,61958,17005,False,1,,,,,,,,,,,,,,,,,,,,,,,
2724218,沿カルパチア軍管区,44453,11485,False,1,,,,,,,,,,,,,,,,,,,,,,,
2735582,ベトナム共和国空軍,67215,16805,False,1,,,,,,,,,,,,,,,,,,,,,,,
2735791,アンサール (ナイジェリア),28853,8179,False,0,,,,,,,,,,,,,,,,,,,,,,,
2739933,第8飛行隊 (陸上自衛隊),27625,6750,False,1,,,,,,,,,,,,,,,,,,,,,,,
2741387,第4飛行隊 (陸上自衛隊),27559,6980,False,1,,,,,,,,,,,,,,,,,,,,,,,
2742411,第1偵察隊,28501,7371,False,1,,,,,,,,,,,,,,,,,,,,,,,
2742429,第2偵察隊,33248,8589,False,1,,,,,,,,,,,,,,,,,,,,,,,
2742772,第24輸送航空隊 (国家人民軍),33571,8899,False,1,,,,,,,,,,,,,,,,,,,,,,,
2742827,ロシア海軍歩兵,67656,19936,False,0,,,,,,,,,,,,,,,,,,,,,,,
2742866,第766独立歩兵連隊 (朝鮮人民軍),77467,25545,False,1,,,,,,,,,,,,,,,,,,,,,,,
2743493,第3偵察隊,30566,8027,False,1,,,,,,,,,,,,,,,,,,,,,,,
2743508,第7偵察隊,33579,8652,False,1,,,,,,,,,,,,,,,,,,,,,,,
2743515,第10偵察隊,26744,6936,False,1,,,,,,,,,,,,,,,,,,,,,,,
2743526,第11偵察隊,27122,6992,False,1,,,,,,,,,,,,,,,,,,,,,,,
2744519,第13偵察隊,27384,6991,False,1,,,,,,,,,,,,,,,,,,,,,,,
2744525,第14偵察隊,26739,6865,False,1,,,,,,,,,,,,,,,,,,,,,,,
2746994,空軍2325戦隊209派遣隊,38625,10645,False,2,,,,,,,,,,,,,,,,,,,,,,,
2750030,ブリティッシュ・コマンドス,249936,67559,False,1,,,,,,,,,,,,,,,,,,,,,,,
2752892,八一飛行表演隊,106068,15505,False,1,,,,,,,,,,,,,,,,,,,,,,,
2753569,第2軍団 (韓国陸軍),137905,24105,False,1,,,,,,,,,,,,,,,,,,,,,,,
2753821,ジブチ軍,30337,7821,False,1,,,,,,,,,,,,,,,,,,,,,,,
2754056,第1軍団 (韓国陸軍),142828,25249,False,1,,,,,,,,,,,,,,,,,,,,,,,
2756985,遠距離航空コマンド (ロシア航空宇宙軍),53899,12591,False,0,51,12,0,0,0,1,1,1,1,0,0,0,4,5,1,1,4,17,1,0,0,1,1
2759474,軍事輸送航空コマンド (ロシア航空宇宙軍),40653,10163,False,0,,,,,,,,,,,,,,,,,,,,,,,
2761484,E軍集団,51927,10519,False,0,,,,,,,,,,,,,,,,,,,,,,,
2763079,C軍集団,40200,8823,False,0,,,,,,,,,,,,,,,,,,,,,,,
2764808,B軍集団,54721,12893,False,0,,,,,,,,,,,,,,,,,,,,,,,
2764809,A軍集団,41900,9056,False,0,,,,,,,,,,,,,,,,,,,,,,,
2771168,革命細胞,31444,9132,False,1,,,,,,,,,,,,,,,,,,,,,,,
2771590,アル＝ヌスラ戦線,216401,44940,False,0,,,,,,,,,,,,,,,,,,,,,,,
2773128,第1戦闘航空団 (国家人民軍),41073,12330,False,1,,,,,,,,,,,,,,,,,,,,,,,
2785458,宣伝中隊,48384,18105,False,0,,,,,,,,,,,,,,,,,,,,,,,
2789516,フーゴー・エーバーライン衛兵連隊,31696,8495,False,1,,,,,,,,,,,,,,,,,,,,,,,
2791366,第17歩兵師団 (ドイツ国防軍),49612,14768,False,1,,,,,,,,,,,,,,,,,,,,,,,
2796022,第11航空・防空軍 (ロシア航空宇宙軍),56175,16329,False,0,,,,,,,,,,,,,,,,,,,,,,,
2799961,第14航空・防空軍 (ロシア航空宇宙軍),44209,11901,False,0,,,,,,,,,,,,,,,,,,,,,,,
2802652,第1防空師団 (国家人民軍),38627,13190,False,1,,,,,,,,,,,,,,,,,,,,,,,
2818551,黒い国防軍,36847,11880,False,0,,,,,,,,,,,,,,,,,,,,,,,
2818675,チンディット,38313,12130,False,1,,,,,,,,,,,,,,,,,,,,,,,
2823025,第3防空師団 (国家人民軍),39666,12573,False,1,,,,,,,,,,,,,,,,,,,,,,,
2823116,イギリス自由軍団,45154,18898,False,0,,,,,,,,,,,,,,,,,,,,,,,
2824047,地上軍航空隊 (国家人民軍),41179,11720,False,0,,,,,,,,,,,,,,,,,,,,,,,
2828541,ドイツ帝国海軍,41795,11427,False,1,,,,,,,,,,,,,,,,,,,,,,,
2832560,ロシア帝国陸軍,40462,12333,False,0,,,,,,,,,,,,,,,,,,,,,,,
2834280,ポプスキー私兵団,61173,21219,False,1,,,,,,,,,,,,,,,,,,,,,,,
2843689,シリア電子軍,95348,18721,False,0,,,,,,,,,,,,,,,,,,,,,,,
2850933,九鬼水軍,44054,14428,False,0,,,,,,,,,,,,,,,,,,,,,,,
2855393,ジェームズ川艦隊,43981,14164,False,1,,,,,,,,,,,,,,,,,,,,,,,
2860600,ドルジーナ,50749,18234,False,0,,,,,,,,,,,,,,,,,,,,,,,
2867207,ドイツ国境警察,29038,8945,False,0,,,,,,,,,,,,,,,,,,,,,,,
2870624,第7騎兵連隊 (アメリカ軍),101494,34982,False,1,,,,,,,,,,,,,,,,,,,,,,,
2873152,北アメリカ・西インド艦隊,48565,12280,False,1,,,,,,,,,,,,,,,,,,,,,,,
2878842,執行猶予大隊,38507,14686,False,0,,,,,,,,,,,,,,,,,,,,,,,
2883114,ムハンマド常勝軍,29384,8404,False,0,23,0,0,1,0,0,2,0,4,0,3,0,5,0,2,0,0,0,2,1,1,1,1
2891079,全国指導者ローゼンベルク特捜隊,89976,33488,False,0,,,,,,,,,,,,,,,,,,,,,,,
2893127,第58爆撃団,22222,6106,False,0,,,,,,,,,,,,,,,,,,,,,,,
2893154,第73爆撃団,22606,5904,False,0,,,,,,,,,,,,,,,,,,,,,,,
2893171,第21爆撃集団,23040,6054,False,0,,,,,,,,,,,,,,,,,,,,,,,
2893207,第313爆撃団,22715,5860,False,0,,,,,,,,,,,,,,,,,,,,,,,
2893210,第314爆撃団,22282,5760,False,0,,,,,,,,,,,,,,,,,,,,,,,
2893211,第315爆撃団,22305,5775,False,0,,,,,,,,,,,,,,,,,,,,,,,
2893229,第468爆撃群,26315,7650,False,0,,,,,,,,,,,,,,,,,,,,,,,
2895501,第40爆撃群,25832,8251,False,0,,,,,,,,,,,,,,,,,,,,,,,
2898511,第3歩兵師団 (アメリカ軍),97233,24375,False,1,,,,,,,,,,,,,,,,,,,,,,,
2900978,第24歩兵師団 (アメリカ軍),94055,30199,False,1,186,70,2,0,0,0,0,17,9,0,29,0,5,0,5,2,27,3,8,8,0,1,0
2901464,第7歩兵師団 (アメリカ陸軍),61581,13351,False,1,,,,,,,,,,,,,,,,,,,,,,,
2901508,第17砲兵旅団,55427,11242,False,1,,,,,,,,,,,,,,,,,,,,,,,
2901733,プエルトリコ州兵,45008,11859,False,1,42,8,0,2,0,2,10,0,4,0,0,0,3,0,1,4,2,0,2,0,4,0,0
2908452,岩国海軍航空隊,29127,8400,False,0,,,,,,,,,,,,,,,,,,,,,,,
2910171,第1自動車化狙撃兵師団 (国家人民軍),61694,17498,False,1,,,,,,,,,,,,,,,,,,,,,,,
2911658,北部軍 (ブラジル軍),31228,8710,False,0,,,,,,,,,,,,,,,,,,,,,,,
2912653,野戦憲兵 (ドイツ),46673,17046,False,1,,,,,,,,,,,,,,,,,,,,,,,
2913195,アメリカ連合国陸軍,180635,51748,False,1,,,,,,,,,,,,,,,,,,,,,,,
2916405,キリスト騎士団,49848,13463,False,1,,,,,,,,,,,,,,,,,,,,,,,
2917003,大須賀党,25668,6811,False,0,,,,,,,,,,,,,,,,,,,,,,,
2917523,第4装甲師団 (ドイツ国防軍),55495,15525,False,1,,,,,,,,,,,,,,,,,,,,,,,
