page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,主要都市,人口,人口データの年,人口密度,別名,合併自治体,国,国内位置,地名の謂れ,地形,州都・県庁・郡庁所在地,座標・経度,座標・緯度,恒例行事,成立年,所在地,接する国,消滅年,特産品,産業,種類,観光地,読み,隣接自治体,面積,首長
2690002,デラウェア郡 (オハイオ州),111781,26072,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690018,リッキング郡 (オハイオ州),90671,20141,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690023,マスキンガム郡 (オハイオ州),88200,19611,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690026,ガーンジー郡 (オハイオ州),87345,19761,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690078,キャンディ県,49240,10787,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690256,ハンバントタ県,50808,11529,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690844,ベルモント郡 (オハイオ州),93710,21336,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690851,モンロー郡 (オハイオ州),89791,20006,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690856,ノーブル郡 (オハイオ州),86345,18408,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690857,モーガン郡 (オハイオ州),83862,17744,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690861,ペリー郡 (オハイオ州),82952,17683,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690868,フェアフィールド郡 (オハイオ州),97480,21951,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690872,シャンペーン郡 (オハイオ州),82553,17548,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690881,クラーク郡 (オハイオ州),92021,21127,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2691360,マイアミ郡 (オハイオ州),86752,18772,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2691365,ダーク郡 (オハイオ州),87869,20168,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2691972,プレブル郡 (オハイオ州),86753,19439,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2691977,モンゴメリー郡 (オハイオ州),105925,23866,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2692485,グリーン郡 (オハイオ州),91200,19739,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2692488,ファイエット郡 (オハイオ州),85991,18729,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2692493,ピッカウェイ郡 (オハイオ州),86181,18843,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2692496,ホッキング郡 (オハイオ州),85016,18373,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2692502,アセンズ郡 (オハイオ州),92927,23363,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2692505,ワシントン郡 (オハイオ州),88211,19252,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693072,ビントン郡 (オハイオ州),82382,17794,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693077,ハイランド郡 (オハイオ州),86538,19758,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693301,ゴール県,42887,9910,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693407,クリントン郡 (オハイオ州),94041,23759,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693409,ウォーレン郡 (オハイオ州),121112,36494,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693410,バトラー郡 (オハイオ州),96201,22650,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693686,コルチャグア県,45290,10078,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693752,アヌラーダプラ県,45874,10281,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693798,ポロンナルワ県,38217,8707,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694083,ハミルトン郡 (オハイオ州),107731,26691,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694087,クラーモント郡 (オハイオ州),104033,27904,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694089,ブラウン郡 (オハイオ州),89703,20218,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694547,ガルダイア県,52999,9615,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694902,アダムズ郡 (オハイオ州),90459,21313,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694905,パイク郡 (オハイオ州),84953,18522,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694911,サイオト郡 (オハイオ州),114731,32399,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694914,ガリア郡 (オハイオ州),82473,17537,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694921,ローレンス郡 (オハイオ州),90940,19704,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696032,キャンベル郡 (ケンタッキー州),107475,22977,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696909,ケントン郡 (ケンタッキー州),99340,20043,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696916,ギャラティン郡 (ケンタッキー州),98383,19449,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696922,キャロル郡 (ケンタッキー州),93064,17114,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696968,トリンブル郡 (ケンタッキー州),93038,17259,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2697386,オールダム郡 (ケンタッキー州),101343,22645,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2697389,ジェファーソン郡 (ケンタッキー州),107884,26461,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2697399,シェルビー郡 (ケンタッキー州),101055,20571,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698008,ヘンリー郡 (ケンタッキー州),100888,18786,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698012,ペンドルトン郡 (ケンタッキー州),102887,21663,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698014,ブラッケン郡 (ケンタッキー州),103659,21603,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698492,ロバートソン郡 (ケンタッキー州),94250,16901,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698496,ルイス郡 (ケンタッキー州),98723,18385,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698497,グリーナップ郡 (ケンタッキー州),105785,22192,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699264,ボイド郡 (ケンタッキー州),113451,24741,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699266,ローワン郡 (ケンタッキー州),98517,18103,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699270,フレミング郡 (ケンタッキー州),99616,18869,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699271,ニコラス郡 (ケンタッキー州),96851,18098,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699356,タルカ県,39324,8583,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699772,ハリソン郡 (ケンタッキー州),100286,19266,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699777,フランクリン郡 (ケンタッキー州),105532,21012,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699780,ブリット郡 (ケンタッキー州),115051,26042,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700288,ネルソン郡 (ケンタッキー州),101799,20294,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700291,ウッドフォード郡 (ケンタッキー州),105485,20327,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700296,ファイエット郡 (ケンタッキー州),106393,21144,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700356,オッフェンバッハ郡,68857,23232,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700721,モンゴメリー郡 (ケンタッキー州),99267,18715,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700726,メニフィー郡 (ケンタッキー州),98732,17803,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700728,モーガン郡 (ケンタッキー州),98512,18078,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701283,クリコ県,47092,10824,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701301,コンセプシオン県 (チリ),39577,8831,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701677,デイヴィッドソン郡 (テネシー州),77069,16446,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703015,エリオット郡 (ケンタッキー州),103552,19789,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703017,ローレンス郡 (ケンタッキー州),99018,18964,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703022,マーティン郡 (ケンタッキー州),96298,18183,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703027,ジョンソン郡 (ケンタッキー州),132856,33540,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703030,マゴフィン郡 (ケンタッキー州),96001,17484,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703039,ウルフ郡 (ケンタッキー州),96070,17793,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703042,ジェサミン郡 (ケンタッキー州),98217,18793,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703047,マディソン郡 (ケンタッキー州),109966,24390,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703050,ゲアリド郡 (ケンタッキー州),107492,21202,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703051,マーサー郡 (ケンタッキー州),100561,19476,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703513,ボイル郡 (ケンタッキー州),102014,19448,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703516,ラルー郡 (ケンタッキー州),97756,18363,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703517,ハーディン郡 (ケンタッキー州),114595,25462,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703520,ミード郡 (ケンタッキー州),100430,19603,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703522,ブレッキンリッジ郡 (ケンタッキー州),103904,21519,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703538,デイビース郡 (ケンタッキー州),108676,23995,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703541,ウェブスター郡 (ケンタッキー州),95539,16936,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703543,マクリーン郡 (ケンタッキー州),101359,20591,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703546,グレイソン郡 (ケンタッキー州),100687,20681,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703549,ハート郡 (ケンタッキー州),99238,18315,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704228,テイラー郡 (ケンタッキー州),94536,17241,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704231,ケーシー郡 (ケンタッキー州),96154,17962,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704232,リンカーン郡 (ケンタッキー州),99054,18696,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704233,ロックキャッスル郡 (ケンタッキー州),96027,17519,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704235,ジャクソン郡 (ケンタッキー州),102762,19487,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704337,オウスリー郡 (ケンタッキー州),129085,39896,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704338,ブレシット郡 (ケンタッキー州),107193,25111,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704345,ノット郡 (ケンタッキー州),100473,19013,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704347,フロイド郡 (ケンタッキー州),101187,19599,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704349,レッチャー郡 (ケンタッキー州),115121,23313,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704923,ペリー郡 (ケンタッキー州),99770,18466,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704926,ハーラン郡 (ケンタッキー州),123646,29263,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704929,レスリー郡 (ケンタッキー州),93626,16655,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704932,クレイ郡 (ケンタッキー州),99088,18734,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704933,ローレル郡 (ケンタッキー州),104145,20161,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705901,プラスキ郡 (ケンタッキー州),101361,20581,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705902,アデア郡 (ケンタッキー州),108507,21994,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705903,メトカーフ郡 (ケンタッキー州),94776,16776,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705904,バーレン郡 (ケンタッキー州),111501,24353,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705905,エドモンソン郡 (ケンタッキー州),106244,21508,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706001,ポワトゥー,23255,7138,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706147,ウォーレン郡 (ケンタッキー州),110366,24469,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706149,バトラー郡 (ケンタッキー州),100955,19721,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706153,ミューレンバーグ郡 (ケンタッキー州),114018,28312,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706156,ホプキンス郡 (ケンタッキー州),105170,23803,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706157,コールドウェル郡 (ケンタッキー州),102368,20719,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706752,クリッテンデン郡 (ケンタッキー州),96393,17563,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706755,リビングストン郡 (ケンタッキー州),101295,18747,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706835,マクラッケン郡 (ケンタッキー州),102204,20824,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706838,バラード郡 (ケンタッキー州),100432,18922,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707476,カーライル郡 (ケンタッキー州),92845,16287,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707477,ヒックマン郡 (ケンタッキー州),97105,18531,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707479,グレイブス郡 (ケンタッキー州),103613,21219,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707480,カロウェイ郡 (ケンタッキー州),96144,18226,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707488,トリッグ郡 (ケンタッキー州),98228,18232,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707497,シンプソン郡 (ケンタッキー州),96355,17905,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708035,モンロー郡 (ケンタッキー州),101092,19980,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708038,クリントン郡 (ケンタッキー州),94972,17140,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708041,ウェイン郡 (ケンタッキー州),102986,19819,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708049,マクリアリィ郡 (ケンタッキー州),107661,25403,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708481,ノックス郡 (ケンタッキー州),104973,21466,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708494,ウィットリー郡 (ケンタッキー州),116389,25743,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708497,サリバン郡 (テネシー州),79823,16259,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709278,ホーキンス郡 (テネシー州),84407,19657,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709280,クレイボーン郡 (テネシー州),75214,14794,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709284,キャンベル郡 (テネシー州),81439,17678,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709289,スコット郡 (テネシー州),81685,16184,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709292,フェントレス郡 (テネシー州),78577,16459,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709682,ピケット郡 (テネシー州),77252,15746,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709684,オーバートン郡 (テネシー州),71088,13136,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709686,クレイ郡 (テネシー州),76702,17192,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709687,メイコン郡 (テネシー州),70935,12925,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709690,トラウスデール郡 (テネシー州),75729,15547,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709692,サムナー郡 (テネシー州),82516,16961,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709865,モンゴメリー郡 (テネシー州),78491,16923,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709869,スチュアート郡 (テネシー州),75463,14784,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710174,ウィークリー郡 (テネシー州),71521,13304,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710175,オビオン郡 (テネシー州),76627,15115,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710566,マータレー県,48172,10767,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711185,ダイアー郡 (テネシー州),75109,14779,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711187,ギブソン郡 (テネシー州),79150,16727,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711192,ベントン郡 (テネシー州),71916,13618,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711196,ヒューストン郡 (テネシー州),80122,16010,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711200,ハンフリーズ郡 (テネシー州),70217,12900,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711763,ディクソン郡 (テネシー州),79352,17940,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711766,チーザム郡 (テネシー州),71755,13910,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711772,ウィルソン郡 (テネシー州),86745,18775,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711774,ディカーブ郡 (テネシー州),74003,14777,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711781,パットナム郡 (テネシー州),81323,19235,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711782,ホワイト郡 (テネシー州),84460,18864,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711783,モーガン郡 (テネシー州),74206,14020,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711891,ガンパハ県,51035,11264,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711924,カルタラ県,46878,10355,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711930,マータラ県,38942,8831,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712311,アンダーソン郡 (テネシー州),88464,20049,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712314,ユニオン郡 (テネシー州),77518,15171,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712317,グレンジャー郡 (テネシー州),79028,15987,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712319,ハンブレン郡 (テネシー州),72461,13428,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712322,グリーン郡 (テネシー州),74856,15006,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712346,トリンコマリー県,73937,17189,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713228,ユニコイ郡 (テネシー州),77391,15656,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230,カーター郡 (テネシー州),92708,18568,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713242,セビア郡 (テネシー州),101708,24941,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713250,ノックス郡 (テネシー州),104644,28456,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713834,ジャフナ県,91138,20281,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713869,ブラウント郡 (テネシー州),92415,22243,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713873,ラウドン郡 (テネシー州),74564,14771,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713875,ローン郡 (テネシー州),72685,13631,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713881,メグズ郡 (テネシー州),79007,18620,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713883,レイ郡 (テネシー州),85692,20279,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713893,ラトゥナプラ県,42961,9921,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713908,クルネーガラ県,39939,9018,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713940,バドゥッラ県,47682,10804,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714299,ブレッドソー郡 (テネシー州),71207,13277,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714300,ヴァンビューレン郡 (テネシー州),79333,16958,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714302,シクアッチー郡 (テネシー州),72677,14666,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714305,グランディ郡 (テネシー州),82875,17781,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714306,コーフィ郡 (テネシー州),85161,17734,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714307,キャノン郡 (テネシー州),71837,13811,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714360,ヌワラ・エリヤ県,48381,10727,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714583,ラザフォード郡 (テネシー州),84932,18444,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714585,ベッドフォード郡 (テネシー州),72920,14171,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714591,マーシャル郡 (テネシー州),73093,14463,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715126,ウィリアムソン郡 (テネシー州),102181,25847,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715132,モーリー郡 (テネシー州),76291,15105,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715139,ヒックマン郡 (テネシー州),73231,13912,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715140,ルイス郡 (テネシー州),70525,13460,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715141,ペリー郡 (テネシー州),80327,16776,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715145,チェスター郡 (テネシー州),73010,14486,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715729,クロケット郡 (テネシー州),70865,13369,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715735,ヘイウッド郡 (テネシー州),82435,16375,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715743,ローダーデール郡 (テネシー州),85126,16640,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715750,ティプトン郡 (テネシー州),100559,24032,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715756,シェルビー郡 (テネシー州),99147,23260,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715758,ファイエット郡 (テネシー州),83672,18735,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716227,ハードマン郡 (テネシー州),71865,13527,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716229,マクネアリー郡 (テネシー州),77484,15982,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716231,ハーディン郡 (テネシー州),89817,20232,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716233,ウェイン郡 (テネシー州),84042,18714,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716238,ローレンス郡 (テネシー州),82705,18608,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243,ジャイルズ郡 (テネシー州),77446,16229,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716866,フランクリン郡 (テネシー州),83730,18962,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716873,マリオン郡 (テネシー州),87593,21791,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716886,ハミルトン郡 (テネシー州),103811,25527,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716887,ブラッドリー郡 (テネシー州),82054,17909,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716891,ポーク郡 (テネシー州),75858,15628,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717401,デソト郡 (ミシシッピ州),102518,24804,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717452,マーシャル郡 (ミシシッピ州),87341,17305,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717470,ティッパー郡 (ミシシッピ州),84030,16602,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717933,ティショミンゴ郡 (ミシシッピ州),91162,19426,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717939,プレンティス郡 (ミシシッピ州),82776,15828,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717948,イタワンバ郡 (ミシシッピ州),84617,16763,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717953,リー郡 (ミシシッピ州),84220,16532,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2718143,ポントトク郡 (ミシシッピ州),84313,16725,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2718149,パノラ郡 (ミシシッピ州),97183,22912,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2718151,テイト郡 (ミシシッピ州),83206,15916,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2718156,トゥニカ郡 (ミシシッピ州),87216,17189,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2718161,クイットマン郡 (ミシシッピ州),96627,21155,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2718851,コアホマ郡 (ミシシッピ州),92718,20157,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2718859,ボリバー郡 (ミシシッピ州),91557,18841,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719447,タラハチー郡 (ミシシッピ州),95534,21828,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719450,ヤロブシャ郡 (ミシシッピ州),99282,25192,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719454,チカソー郡 (ミシシッピ州),87975,17454,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719457,モンロー郡 (ミシシッピ州),87398,17315,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719462,ラウンズ郡 (ミシシッピ州),91282,19090,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719464,オクティベハ郡 (ミシシッピ州),88912,17941,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719468,ウェブスター郡 (ミシシッピ州),91106,20208,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719472,チョクトー郡 (ミシシッピ州),86616,17230,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
