page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,上位リーグ,下位リーグ,主催団体,代表,優勝決定戦,別名,創立年,創設関係者,名前の謂れ,国・地域,大会,対抗リーグ,後継組織,所属チーム数,所属組織,最多優勝チーム,構成するリーグ,歴代所属チーム,競技,解散年,読み,賞,過去の組織名,開始年
2789970,フラームス・ベースボール・リーガ,53695,11048,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2818203,ポーランド・エクストラリーガ,69557,15337,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2850286,滋賀県社会人サッカーリーグ,49437,11715,False,0,122,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,104,1,0,1,0,0,0
2850503,和歌山県社会人サッカーリーグ,35428,8144,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
2855210,アリゾナ・フォールリーグ,106955,18886,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2857701,都道府県リーグ (女子サッカー),76883,11651,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2874631,タイ・リーグ2,83731,16954,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2874855,タイ・リーグ4,106720,15418,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2881118,北海道チャンピオンズスーパーリーグ,36246,9825,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
2887246,プリメーラ・フエルサ,78602,17056,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2897398,オーバーリーガ,83646,22960,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2899145,BASEBALL FIRST LEAGUE,121648,36245,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2905555,北米4大プロスポーツリーグ,346048,64409,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
2910055,ドイツ・バレーボール・ブンデスリーガ (女子),65380,13019,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2916583,ソビエト・チャンピオンシップリーグ,31851,9007,False,1,22,0,2,0,0,0,3,2,0,0,1,0,0,1,0,0,2,0,8,1,2,0,0,0,0
2936964,関東大学女子サッカーリーグ,68942,14887,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2946363,ヨーロピアンシニアツアー,55150,11217,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
2952645,ドイツ・バレーボール・ブンデスリーガ (男子),64752,12688,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2972489,ジブラルタル・プレミアディヴィジョン,79039,13418,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2977727,エシリーガ,45157,9243,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2977800,エシリーガB,41034,8817,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2982952,リーガ・デ・ベイスボル・プロフェシオナル・デ・ラ・レプブリカ・ドミニカーナ,99126,19092,False,1,28,2,0,0,0,1,3,0,0,0,4,2,0,0,1,0,1,2,7,3,0,0,0,0,2
2983044,リーガ・ベネソラーナ・デ・ベイスボル・プロフェシオナル,62263,12373,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2983770,リーガ・コロンビアーナ・デ・ベイスボル・プロフェシオナル,66026,13309,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2984574,ドイツ・ブンデスリーガ2013-2014,158422,22208,False,1,81,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,74,0,0,0,1,0,2
2991982,ノースウェスト・ディビジョン (NBA),58102,10433,False,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0
2991984,パシフィック・ディビジョン (NBA),57926,10440,False,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0
2991991,サウスイースト・ディビジョン (NBA),58397,10421,False,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2992069,アトランティック・ディビジョン (NBA),69946,14756,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
2992072,セントラル・ディビジョン (NBA),58164,10597,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3053526,インディアン・スーパーリーグ,65685,15471,False,1,52,5,0,7,0,1,5,2,0,0,6,1,0,0,3,2,1,0,12,1,0,0,4,0,2
3075345,リーガ・ニカラグエンセ・デ・ベイスボル・プロフェシオナル,64364,12853,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3088000,高円宮杯U-18サッカーリーグ プリンスリーグ北信越,88999,17229,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3092389,高円宮杯U-18サッカーリーグ プリンスリーグ四国,72072,10902,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3097083,エアステリーガ,50911,10351,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3102117,みやざきフェニックス・リーグ,58974,18061,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3103558,スコティッシュ・プレミアリーグ,51982,12079,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3104263,プレミアリーグ2,76178,12120,False,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,0,1,0,7,2
3113324,レガ・プロ,114388,18158,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3114983,リーガ・デ・ベイスボル・プロフェシオナル・ロベルト・クレメンテ,93353,20510,False,1,51,6,0,0,1,0,4,1,4,0,7,0,0,0,2,0,1,0,22,2,0,0,0,0,1
3116064,アイリッシュ・ベースボール・リーグ,33028,9478,False,1,26,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,18,2,0,0,0,0,1
3123551,2.SNL,74961,13105,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3126643,3.SNL,84718,15157,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3127647,セルビア・プルヴァ・リーガ,111550,16021,False,1,120,4,3,0,0,0,3,1,0,0,4,1,0,0,2,1,1,0,95,1,0,0,2,1,1
3130168,ドルガHNL,69876,12177,False,1,82,5,2,0,0,0,4,2,0,0,4,1,0,0,2,1,0,0,58,1,0,0,0,0,2
3131331,NBAサマーリーグ,65536,12578,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3134292,ディヴィジオン・アン (野球),79338,19437,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3140088,オール・アメリカ・フットボール・カンファレンス,74610,13533,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3149074,アメリカン・フットボール・リーグ (1926年),35964,10097,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3149343,アメリカン・フットボール・リーグ (1936年),34667,8741,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3152602,東京六大学準硬式野球連盟,54575,16566,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3152942,Jアイス・セントラル・ディビジョン,52694,12262,False,1,49,1,0,4,0,2,5,1,0,0,1,0,6,0,2,3,1,0,16,1,0,0,0,1,5
3213739,Jリーグ U-16チャレンジリーグ,73299,13817,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3215281,インターナショナル・プレミア・テニス・リーグ,30679,8731,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3217816,カンファレンスゲーム,33059,9318,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3220988,全日本9人制バレーボールトップリーグ,52916,11356,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3227565,リーガ2,42995,8881,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3227569,リーガ3,53308,10381,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3234258,カンピオナート・カリオカ,81802,16132,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3236815,カンピオナート・ペルナンブカーノ,90906,14227,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3236916,カンピオナート・アラゴアーノ,90509,12756,False,1,56,0,1,4,0,0,2,1,0,0,3,2,0,0,1,5,2,0,34,1,0,0,0,0,0
3237402,カンピオナート・カピシャーバ,114975,17461,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3237777,カンピオナート・カタリネンセ,89589,14829,False,1,102,0,1,4,0,1,13,2,0,0,3,1,0,0,1,2,2,13,58,1,0,0,0,0,0
3238171,カンピオナート・ガウショ,83302,14951,False,1,65,0,2,4,0,0,4,1,0,0,1,1,0,0,1,1,1,0,47,1,0,0,0,0,1
3238235,カンピオナート・ロライメンセ,78488,12678,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3238249,カンピオナート・ロンドニエンセ,90349,13784,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3240406,カンピオナート・ブラジリエンセ,84575,13292,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3240440,カンピオナート・セアレンセ,85395,15219,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3240924,カンピオナート・マラニェンセ,88717,14740,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3240935,カンピオナート・セルジパーノ,86747,14198,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3241610,カンピオナート・マトグロッセンセ,91982,14988,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3241615,カンピオナート・パラエンセ,80693,13826,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3241943,カンピオナート・パライバーノ,92423,14832,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3241951,カンピオナート・ピアウイエンセ,76749,13361,False,1,67,0,2,4,0,0,3,2,0,0,4,7,0,0,2,2,2,4,33,2,0,0,0,0,0
3242099,カンピオナート・スル＝マトグロッセンセ,81191,12586,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3242110,カンピオナート・ポティグァル,78796,12624,False,1,55,0,2,4,0,2,2,1,0,0,3,1,0,0,2,2,2,2,31,1,0,0,0,0,0
3243820,カンピオナート・アマパエンセ,83123,13021,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3244171,カンピオナート・アマゾネンセ,98686,14216,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3255780,ディビシオン・デ・オノール・デ・ラグビー,88246,16202,False,1,94,2,3,2,0,0,3,1,0,0,2,0,0,0,3,0,2,0,74,2,0,0,0,0,0
3255810,関東フットサルリーグ,45747,11471,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3259284,プリメーラ・ディビシオン (フットサル),71806,17554,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3261521,ノーザンプレミアリーグ・ディヴィジョン1・ノース,53932,9756,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3262001,ノーザンプレミアリーグ・ディヴィジョン1・サウス,52396,9478,False,1,17,3,3,0,0,0,1,1,0,0,2,4,0,0,1,0,0,0,1,1,0,0,0,0,0
3268726,韓国女子囲碁リーグ,37914,11907,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3279880,ラグビー・フットボール・リーグ,30459,8029,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3295595,ブルネイ・スーパーリーグ,66268,10918,False,1,41,0,2,1,0,0,4,3,0,0,3,2,0,0,2,1,1,0,17,2,0,0,2,1,0
3301686,マレーシア・プレミアリーグ,97615,18598,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3302217,プライムリーグ,45912,10107,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3312157,セルビア・モンテネグロ・プルヴァ・リーガ,81169,12934,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3335812,ユーロリーグベースボール,66270,13352,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3350418,東海フットサルリーグ,37435,9403,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3355467,NIFLチャンピオンシップ1,57826,14588,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3355469,プロキシマス・リーグ,51446,11885,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3355610,NIFLチャンピオンシップ2,53044,11689,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3362986,東日本社会人リーグ (ラグビー),65096,14877,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3363039,関西社会人リーグ (ラグビー),77355,20635,False,0,105,0,0,2,0,0,0,0,1,0,1,0,0,3,0,0,1,0,92,2,1,0,0,1,1
3363063,西日本社会人リーグ (ラグビー),70513,18089,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3373609,リーグ・オブ・アイルランド・ファーストディビジョン,77703,13888,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3378927,鳥取県女子サッカーリーグ,67789,14208,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3378942,ライファイゼン・スーペルリーガ,88915,15169,False,1,91,3,1,2,0,0,2,2,0,1,3,1,0,0,1,5,2,3,63,1,0,0,0,1,0
3379927,日本海バレーボールリーグ,49795,15199,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3383007,鳥取県フットサルリーグ,36560,11434,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3383393,リーガ・エ・パラ,42369,9064,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3386462,JHL (ロシア),81457,22086,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3397503,ナショナルリーグA,81454,12366,False,0,37,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,26,2,0,0,0,2,1
3408557,2. ブンデスリーガ (ドイツサッカー)2016-2017,223819,32354,False,1,95,6,11,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,60,0,0,0,1,0,2
3414258,香港プレミアリーグ,75378,17307,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3414911,バスケットボール・チャンピオンズリーグ,65895,10440,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3426996,3. リーガ (ドイツサッカー)2016-2017,226281,32051,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3439740,ウェスタンリーグ (オリジナル),71738,18324,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3447492,島根県女子サッカーリーグ,50702,9161,False,1,21,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,11,2,0,1,0,0,0
3451639,関東スーパーリーグ,80978,13611,False,0,70,0,0,1,0,0,0,1,4,0,0,0,0,2,2,0,0,0,54,1,0,1,3,0,1
3452590,フォトバロヴァー・ナーロドニー・リガ,46832,9176,False,1,37,2,2,0,0,0,2,2,0,0,3,1,0,0,0,0,0,0,21,2,0,0,0,0,2
3453228,スコティッシュ・プロフェッショナル・フットボールリーグ,94635,22275,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3453537,女子サッカー・ブンデスリーガ (オーストリア),98754,19738,False,1,101,2,7,7,0,0,6,0,0,0,5,2,0,0,2,5,2,1,42,15,0,0,0,0,5
3454819,ジャパン・バスケットボールリーグ,112519,25265,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
3456973,チェスコスロヴェンスカー・フォトバロヴァー・リガ,75957,12847,False,1,28,0,2,0,0,0,2,1,0,0,3,1,0,2,0,0,0,0,14,1,1,0,0,1,0
3489534,日本女子フットサルリーグ,74181,12827,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3509614,東都大学準硬式野球連盟,86085,29504,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3533489,愛媛県サッカーリーグ,32211,8035,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3533492,徳島県サッカーリーグ,31441,7362,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3533500,香川県サッカーリーグ,31631,7502,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3533503,高知県社会人サッカーリーグ,31611,7220,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3535281,ジャパンラグビートップチャレンジリーグ,105906,19476,False,1,56,11,14,4,0,0,5,0,0,0,2,0,0,0,1,0,0,0,16,2,0,0,0,0,1
3543620,USFL,34348,11907,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3559637,バドミントンS/Jリーグ,35155,8608,False,1,38,0,1,0,0,0,1,1,0,1,2,2,0,0,3,0,0,0,20,3,0,0,0,2,2
3560472,Jアイス・リーグ,47464,10704,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3589572,ロシア・フットサルスーパーリーグ,46246,10065,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3612964,ウェルシュ・リーグカップ,67252,12477,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3613828,2. ブンデスリーガ (ドイツサッカー)2017-2018,170597,25865,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3614324,3. リーガ (ドイツサッカー)2017-2018,165242,25570,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3616920,台湾社会人甲級サッカーリーグ,63887,10945,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3646159,ウクライナ・ファーストリーグ,75341,13001,False,1,60,2,2,0,0,0,1,1,0,0,2,1,0,0,1,1,6,0,42,1,0,0,0,0,0
3678306,LEBオロ,48665,10461,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3683681,中国スーパーリーグ (卓球),28686,7717,False,0,25,0,6,0,0,0,6,1,0,0,1,0,0,0,1,0,0,6,0,2,0,0,0,2,0
3687306,フィリピン・フットボールリーグ,78087,12101,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3687849,プレミア・バレーボール・リーグ (アメリカ合衆国),93344,12473,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3692207,LNHディヴィジオン・アン,46651,12332,False,1,66,0,2,4,0,0,10,4,0,0,3,1,0,0,1,1,1,0,38,1,0,0,0,0,0
