page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,人口,使用言語,別名,名前の謂れ,国,大陸分布地域,宗教・信仰,居住地（地域）,居住地（地形）,属する民族,構成する民族,読み,身体的特徴
3645964,国栖,33420,8276,False,0,,,,,,,,,,,,,,
3649238,粛慎 (中国),61148,20656,False,0,,,,,,,,,,,,,,
3649240,粛慎 (日本),52577,19714,False,0,,,,,,,,,,,,,,
3649490,メシカ,38194,10915,False,0,,,,,,,,,,,,,,
3649930,ラグライ族,43909,10138,False,1,24,0,4,8,0,3,0,2,6,0,1,0,0,0
3651677,イツァ族,36314,10159,False,1,,,,,,,,,,,,,,
3688123,キチェ族,40878,10617,False,1,49,1,8,11,0,7,0,0,15,2,3,0,2,0
3688480,カクチケル族,43191,11137,False,1,52,1,5,5,0,7,0,1,26,2,4,0,1,0
3688870,マム族,36855,9721,False,1,30,2,3,3,0,9,0,0,9,2,1,0,1,0
3688966,ケクチ族,44328,12044,False,1,,,,,,,,,,,,,,
3692543,カンホバル族,34475,9402,False,1,,,,,,,,,,,,,,
3693711,バサイ族,33710,8218,False,1,17,1,1,3,0,3,0,0,6,0,3,0,0,0
3694153,マカタオ族,35267,8546,False,1,,,,,,,,,,,,,,
3694641,ツトゥヒル族,31245,9047,False,1,,,,,,,,,,,,,,
3694733,モパン族,31061,7851,False,1,17,2,4,2,0,4,0,0,2,0,2,0,1,0
3695029,チョルティ族,30575,7978,False,1,23,1,6,2,0,5,0,2,4,1,1,0,1,0
