page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,メンバー,作品,別名,創設者,創設者の地位職業,受賞歴,名前の謂れ,後継組織,所属組織,本拠地,本拠地の劇場,本拠地国,来日公演年,来日公演時メンバー,活動期間,演目のジャンル,現在の人数,種類,結成年,解散年,読み,過去の組織名
3325840,ヒラオコジョー・ザ・グループサウンズ,52594,20298,False,1,,,,,,,,,,,,,,,,,,,,,,,
3325850,Oi-SKALL MATES,26087,8026,False,0,,,,,,,,,,,,,,,,,,,,,,,
3325991,BANZAI JAPAN,93774,33531,False,1,,,,,,,,,,,,,,,,,,,,,,,
3326077,DelightStyle,26357,7428,False,1,,,,,,,,,,,,,,,,,,,,,,,
3326277,ナイスコンプレックス,49391,17920,False,0,,,,,,,,,,,,,,,,,,,,,,,
3326302,にごどる!,68186,29158,False,1,,,,,,,,,,,,,,,,,,,,,,,
3327257,OnePixcel,104959,34700,False,1,104,15,73,0,0,0,0,0,0,5,0,0,1,0,0,1,2,1,5,0,0,1,0
3327822,SEVENTEEN (音楽グループ),73585,22306,False,2,,,,,,,,,,,,,,,,,,,,,,,
3329009,Stereo Tokyo,61170,25947,False,1,,,,,,,,,,,,,,,,,,,,,,,
3329825,This Time,44728,16354,False,1,,,,,,,,,,,,,,,,,,,,,,,
3330539,Q-MHz,60730,17448,False,1,,,,,,,,,,,,,,,,,,,,,,,
3331977,DIANNA☆SWEET,64694,21047,False,1,,,,,,,,,,,,,,,,,,,,,,,
3332471,生ハムと焼うどん,70231,25666,False,1,,,,,,,,,,,,,,,,,,,,,,,
3333286,相席スタート,106110,28619,False,1,,,,,,,,,,,,,,,,,,,,,,,
3333497,OH MY GIRL,54652,14481,False,2,,,,,,,,,,,,,,,,,,,,,,,
3336088,ニッティー・グリッティー・ダート・バンド,104814,30931,False,1,,,,,,,,,,,,,,,,,,,,,,,
3336507,Monsta X,61642,21318,False,2,,,,,,,,,,,,,,,,,,,,,,,
3337366,フィッシュライフ,47131,15031,False,1,,,,,,,,,,,,,,,,,,,,,,,
3337651,劇団エンゼル,30020,7574,False,1,,,,,,,,,,,,,,,,,,,,,,,
3338363,ハイエイタス・カイヨーテ,40565,10367,False,1,,,,,,,,,,,,,,,,,,,,,,,
3338601,MINGO!×MINGO!,116757,65594,False,1,,,,,,,,,,,,,,,,,,,,,,,
3339328,赤色のグリッター,58661,24277,False,1,,,,,,,,,,,,,,,,,,,,,,,
3339521,Glider (バンド),30729,8525,False,1,,,,,,,,,,,,,,,,,,,,,,,
3340995,ギャルズ,88688,25361,False,1,,,,,,,,,,,,,,,,,,,,,,,
3341276,Aマッソ,100177,21640,False,1,,,,,,,,,,,,,,,,,,,,,,,
3341697,ビッグバン (日本のロックバンド),86811,18405,False,1,,,,,,,,,,,,,,,,,,,,,,,
3341750,トロワ (日本のコーラス・グループ),60663,18108,False,1,,,,,,,,,,,,,,,,,,,,,,,
3342062,TOKYO5,68791,26437,False,1,,,,,,,,,,,,,,,,,,,,,,,
3342107,だーりんず,47984,12663,False,1,,,,,,,,,,,,,,,,,,,,,,,
3342291,ジェニオ (日本の男女デュエット・コーラスグループ),66288,24603,False,1,,,,,,,,,,,,,,,,,,,,,,,
3342294,ニュー・デイ (プロレス),58367,12631,False,0,,,,,,,,,,,,,,,,,,,,,,,
3343805,こじらせハスキー,75783,20204,False,1,,,,,,,,,,,,,,,,,,,,,,,
3344180,チャイム (お笑い),64135,16268,False,1,,,,,,,,,,,,,,,,,,,,,,,
3345363,マゴノテ,48175,19279,False,0,,,,,,,,,,,,,,,,,,,,,,,
3345517,Bars and Melody,30996,10243,False,1,,,,,,,,,,,,,,,,,,,,,,,
3345854,Shout it Out,87768,39237,False,1,,,,,,,,,,,,,,,,,,,,,,,
3347148,PKシアター,32723,9023,False,0,,,,,,,,,,,,,,,,,,,,,,,
3347183,Pinky Sky,49473,18481,False,0,,,,,,,,,,,,,,,,,,,,,,,
3347569,薩摩バンド,31448,8700,False,0,,,,,,,,,,,,,,,,,,,,,,,
3347727,BiSH,119467,50398,False,1,,,,,,,,,,,,,,,,,,,,,,,
3348574,病ンドル,87683,41548,False,1,,,,,,,,,,,,,,,,,,,,,,,
3348768,スィートショップ,30722,9551,False,0,,,,,,,,,,,,,,,,,,,,,,,
3349000,マジェスティックセブン,137069,34491,False,1,,,,,,,,,,,,,,,,,,,,,,,
3352708,AyaBambi,67124,22954,False,1,,,,,,,,,,,,,,,,,,,,,,,
3353335,金属バット (お笑いコンビ),48535,17106,False,1,,,,,,,,,,,,,,,,,,,,,,,
3354333,リコチェットマイガール,49905,19338,False,0,,,,,,,,,,,,,,,,,,,,,,,
3354348,JAWEYE,65350,28909,False,1,,,,,,,,,,,,,,,,,,,,,,,
3354935,アール・ファイヴ,40326,10282,False,1,,,,,,,,,,,,,,,,,,,,,,,
3355229,原宿駅前パーティーズ,102867,35477,False,1,,,,,,,,,,,,,,,,,,,,,,,
3355483,ミキ (お笑いコンビ),68275,20527,False,1,,,,,,,,,,,,,,,,,,,,,,,
3355487,マルセイユ (お笑い),42750,14712,False,1,,,,,,,,,,,,,,,,,,,,,,,
3355712,ばってん少女隊,127281,31001,False,1,,,,,,,,,,,,,,,,,,,,,,,
3356361,セツナブルースター,34548,10105,False,1,,,,,,,,,,,,,,,,,,,,,,,
3356504,セルライトスパ,43353,13614,False,1,,,,,,,,,,,,,,,,,,,,,,,
3356523,霜降り明星,57900,18066,False,1,,,,,,,,,,,,,,,,,,,,,,,
3356544,男性ブランコ,40670,13109,False,1,,,,,,,,,,,,,,,,,,,,,,,
3356557,イブンカ,37586,13415,False,1,,,,,,,,,,,,,,,,,,,,,,,
3358766,N.Flying,42771,11819,False,1,,,,,,,,,,,,,,,,,,,,,,,
3358787,マユリカ,41270,13036,False,1,,,,,,,,,,,,,,,,,,,,,,,
3361164,QUADRANGLE,46023,16628,False,1,,,,,,,,,,,,,,,,,,,,,,,
3361929,FES☆TIVE,62005,30040,False,1,,,,,,,,,,,,,,,,,,,,,,,
3362091,StarS,38342,11481,False,1,,,,,,,,,,,,,,,,,,,,,,,
3362130,セクシーチョコレート,86625,20055,False,1,,,,,,,,,,,,,,,,,,,,,,,
3362903,トラスト・カンパニー,49102,13226,False,1,,,,,,,,,,,,,,,,,,,,,,,
3363254,DEAR KISS,83002,34284,False,1,,,,,,,,,,,,,,,,,,,,,,,
3363259,ロングロング,52060,17665,False,1,,,,,,,,,,,,,,,,,,,,,,,
3363341,X-QUEST,36130,12538,False,1,,,,,,,,,,,,,,,,,,,,,,,
3363540,SHE'S,74820,28500,False,1,,,,,,,,,,,,,,,,,,,,,,,
3363651,サクラガールズ,48516,17356,False,1,,,,,,,,,,,,,,,,,,,,,,,
3363674,FEMM,101412,35069,False,1,,,,,,,,,,,,,,,,,,,,,,,
3363800,校庭カメラガールツヴァイ,98762,38680,False,1,,,,,,,,,,,,,,,,,,,,,,,
3363941,サンドクロック,59835,22999,False,1,,,,,,,,,,,,,,,,,,,,,,,
3365609,コール・チェンバー,50411,13096,False,2,,,,,,,,,,,,,,,,,,,,,,,
3366546,コンテンポラリーな生活,56029,20054,False,1,,,,,,,,,,,,,,,,,,,,,,,
3366555,JOQgiRl,36018,9273,False,1,,,,,,,,,,,,,,,,,,,,,,,
3366982,TFBOYS,64640,18860,False,1,,,,,,,,,,,,,,,,,,,,,,,
3367037,MINAMI NiNE,60264,20594,False,1,,,,,,,,,,,,,,,,,,,,,,,
3367376,サンミニ,95407,23460,False,2,,,,,,,,,,,,,,,,,,,,,,,
3367446,ゴールデン☆ストームライダーズ,70057,13787,False,1,,,,,,,,,,,,,,,,,,,,,,,
3368032,GLITTER☆,33400,9701,False,1,,,,,,,,,,,,,,,,,,,,,,,
3368084,アッチャンズ,45953,11561,False,1,,,,,,,,,,,,,,,,,,,,,,,
3369287,はちみつロケット,161492,46035,False,1,,,,,,,,,,,,,,,,,,,,,,,
3369311,ROSARIO+CROSS,63249,29076,False,1,,,,,,,,,,,,,,,,,,,,,,,
3369680,ロッカジャポニカ,192841,54750,False,1,,,,,,,,,,,,,,,,,,,,,,,
3370151,Unlimited tone,67705,17386,False,1,,,,,,,,,,,,,,,,,,,,,,,
3370669,カリッシュ,43858,14272,False,1,,,,,,,,,,,,,,,,,,,,,,,
3370810,空中分解 feat.アンテナガール,45791,14361,False,1,,,,,,,,,,,,,,,,,,,,,,,
3371217,ЯeaL,102441,33685,False,1,,,,,,,,,,,,,,,,,,,,,,,
3371534,CICADA (日本のバンド),29471,8426,False,1,,,,,,,,,,,,,,,,,,,,,,,
3371809,Dizzy Sunfist,69215,27640,False,1,,,,,,,,,,,,,,,,,,,,,,,
3372729,校庭カメラギャル,53442,19653,False,1,,,,,,,,,,,,,,,,,,,,,,,
3372917,奥澤村,149151,48208,False,1,,,,,,,,,,,,,,,,,,,,,,,
3372998,HOWL BE QUIET,69249,27852,False,1,,,,,,,,,,,,,,,,,,,,,,,
3373331,Sober,26679,7520,False,1,,,,,,,,,,,,,,,,,,,,,,,
3373619,東京ゲゲゲイ,33819,10297,False,0,,,,,,,,,,,,,,,,,,,,,,,
3374801,桜エビ〜ず,202951,68579,False,1,,,,,,,,,,,,,,,,,,,,,,,
3375789,Love-tune,65899,16338,False,1,,,,,,,,,,,,,,,,,,,,,,,
3376789,リーフシトロン,107705,23769,False,1,,,,,,,,,,,,,,,,,,,,,,,
3377442,なかよし (お笑いコンビ),32958,8218,False,1,,,,,,,,,,,,,,,,,,,,,,,
3377711,ザ☆忍者,46462,14628,False,1,,,,,,,,,,,,,,,,,,,,,,,
3377807,白 (バンド),31086,9570,False,0,,,,,,,,,,,,,,,,,,,,,,,
3378363,宇宙少女,202883,45407,False,2,,,,,,,,,,,,,,,,,,,,,,,
3378499,RADIO FISH,139161,32429,False,1,,,,,,,,,,,,,,,,,,,,,,,
3379105,ジャイアントジャイアン,55620,18122,False,1,,,,,,,,,,,,,,,,,,,,,,,
3379262,おやすみホログラム,66234,27086,False,1,,,,,,,,,,,,,,,,,,,,,,,
3384098,LOKA (バンド),57901,23095,False,1,,,,,,,,,,,,,,,,,,,,,,,
3384174,しゃかりき,47235,14884,False,1,41,10,12,0,0,0,1,1,0,4,0,0,0,0,0,1,5,3,2,2,0,0,0
3386415,AKB48,893069,237458,False,1,,,,,,,,,,,,,,,,,,,,,,,
3386500,BOSO娘,61114,24042,False,1,,,,,,,,,,,,,,,,,,,,,,,
3387240,マリーンズカンパイガールズ,51242,24006,False,1,,,,,,,,,,,,,,,,,,,,,,,
3387596,爆烈Q (お笑いグループ),39143,10632,False,1,,,,,,,,,,,,,,,,,,,,,,,
3388444,Halo at 四畳半,64523,30586,False,1,,,,,,,,,,,,,,,,,,,,,,,
3389179,The Hitch Lowke,41688,13672,False,1,,,,,,,,,,,,,,,,,,,,,,,
3392420,Luminous,31520,9340,False,1,,,,,,,,,,,,,,,,,,,,,,,
3394262,Swimy,48655,15609,False,1,,,,,,,,,,,,,,,,,,,,,,,
3394721,エムトピ,46717,18263,False,1,50,26,11,1,0,0,0,1,0,0,0,0,1,0,0,1,1,3,4,1,0,0,0
3395032,My Hair is Bad,162704,54707,False,1,,,,,,,,,,,,,,,,,,,,,,,
3395276,くりおね,100769,25928,False,1,,,,,,,,,,,,,,,,,,,,,,,
3395526,メタルラック (お笑いコンビ),39954,12604,False,1,,,,,,,,,,,,,,,,,,,,,,,
3396063,SORAMIMI,56940,16750,False,1,,,,,,,,,,,,,,,,,,,,,,,
3396416,笛井事務所,23523,6993,False,0,,,,,,,,,,,,,,,,,,,,,,,
3396565,ぺこぱ,81252,20667,False,1,,,,,,,,,,,,,,,,,,,,,,,
3396590,MAG!C☆PRINCE,133478,30998,False,1,,,,,,,,,,,,,,,,,,,,,,,
3396593,LAMP IN TERREN,71857,30485,False,1,,,,,,,,,,,,,,,,,,,,,,,
3397458,マジカル・パンチライン,134193,48092,False,1,,,,,,,,,,,,,,,,,,,,,,,
3399436,MNL48,74468,15821,False,1,,,,,,,,,,,,,,,,,,,,,,,
3400104,劇団番町ボーイズ☆,94196,29010,False,0,,,,,,,,,,,,,,,,,,,,,,,
3400324,学園祭学園,52079,22299,False,1,,,,,,,,,,,,,,,,,,,,,,,
3400402,ヘモグロビン (お笑い),34971,9259,False,1,,,,,,,,,,,,,,,,,,,,,,,
3400458,ザ・ゴースト・インサイド,53319,16800,False,2,,,,,,,,,,,,,,,,,,,,,,,
3400465,AL (音楽バンド),40740,14479,False,1,,,,,,,,,,,,,,,,,,,,,,,
3400652,HONEST BOYZ,29374,7842,False,1,,,,,,,,,,,,,,,,,,,,,,,
3401820,Fla$hBackS,58996,22809,False,1,,,,,,,,,,,,,,,,,,,,,,,
3402021,The 3 minutes,129774,35710,False,1,,,,,,,,,,,,,,,,,,,,,,,
3402233,Veiled in Scarlet,52930,16166,False,1,,,,,,,,,,,,,,,,,,,,,,,
3403077,ニューヨーク・シティ・オペラ,35391,8787,False,0,,,,,,,,,,,,,,,,,,,,,,,
3403715,劇団チキンハート,42711,15687,False,0,,,,,,,,,,,,,,,,,,,,,,,
3403852,Cupitron,46211,13277,False,1,,,,,,,,,,,,,,,,,,,,,,,
3405413,SUNPLUS,39067,9806,False,0,,,,,,,,,,,,,,,,,,,,,,,
3405640,(M)otocompo,27901,7868,False,1,,,,,,,,,,,,,,,,,,,,,,,
3406233,フィロソフィーのダンス,94738,30213,False,1,,,,,,,,,,,,,,,,,,,,,,,
3407058,韻踏合組合,32022,10925,False,1,,,,,,,,,,,,,,,,,,,,,,,
3408055,オルケスタ・ティピカ・ヴィクトル,34563,12828,False,0,,,,,,,,,,,,,,,,,,,,,,,
3408328,STAR☆ANIS,45386,18599,False,0,,,,,,,,,,,,,,,,,,,,,,,
3408331,AIKATSU☆STARS!,50166,18344,False,0,,,,,,,,,,,,,,,,,,,,,,,
3408500,I.O.I,60167,14727,False,2,,,,,,,,,,,,,,,,,,,,,,,
3408877,BNK48,143197,32877,False,1,,,,,,,,,,,,,,,,,,,,,,,
3409167,夫婦のじかん,49379,14849,False,1,,,,,,,,,,,,,,,,,,,,,,,
3409246,楽童ミュージシャン,76842,19469,False,2,,,,,,,,,,,,,,,,,,,,,,,
3412747,Last Note.,40735,13099,False,1,,,,,,,,,,,,,,,,,,,,,,,
3413629,虫かご (AKB48グループの派生ユニット),335911,50157,False,1,,,,,,,,,,,,,,,,,,,,,,,
3413633,UNIONE,35496,13157,False,1,,,,,,,,,,,,,,,,,,,,,,,
3415067,ハイウェイ (モンテネグロのバンド),41852,9139,False,1,,,,,,,,,,,,,,,,,,,,,,,
3415154,トリオ (バンド),24689,7065,False,1,,,,,,,,,,,,,,,,,,,,,,,
3415922,ザ・なつやすみバンド,77623,25097,False,1,,,,,,,,,,,,,,,,,,,,,,,
3416579,BILLIE IDLE,64171,22656,False,1,,,,,,,,,,,,,,,,,,,,,,,
3417123,ストリート・ダンサー,27969,8018,False,0,,,,,,,,,,,,,,,,,,,,,,,
3417618,ザ・パーフェクト,72822,20314,False,1,,,,,,,,,,,,,,,,,,,,,,,
3418374,アレステッド・ディベロップメント,32524,8667,False,1,,,,,,,,,,,,,,,,,,,,,,,
3419712,アナイアレイター,47724,13472,False,1,,,,,,,,,,,,,,,,,,,,,,,
3420470,Booing!!!,82680,31725,False,1,,,,,,,,,,,,,,,,,,,,,,,
3420756,ANZEN漫才,114364,31136,False,1,,,,,,,,,,,,,,,,,,,,,,,
3421273,チーム大王イカ,47575,14813,False,0,,,,,,,,,,,,,,,,,,,,,,,
3422134,MYTH & ROID,41420,13412,False,1,,,,,,,,,,,,,,,,,,,,,,,
3422164,THE NAMPA BOYS,48251,16128,False,1,,,,,,,,,,,,,,,,,,,,,,,
3422431,ハイ・ライズ (バンド),33630,8781,False,1,,,,,,,,,,,,,,,,,,,,,,,
3422463,夜の本気ダンス,72660,31202,False,1,,,,,,,,,,,,,,,,,,,,,,,
3422744,メコン・デルタ (バンド),47763,13903,False,1,,,,,,,,,,,,,,,,,,,,,,,
3424354,Like This Parade,27594,7882,False,0,,,,,,,,,,,,,,,,,,,,,,,
3425136,トゥエンティ・ワン・パイロッツ,94026,23850,False,1,,,,,,,,,,,,,,,,,,,,,,,
3426339,RED DIAMOND DOGS,52946,15817,False,1,,,,,,,,,,,,,,,,,,,,,,,
3426943,ブラック・ウフル,26276,8070,False,1,,,,,,,,,,,,,,,,,,,,,,,
3426981,マライア (バンド),44748,15172,False,0,,,,,,,,,,,,,,,,,,,,,,,
3427233,BAD HOP,42000,21406,False,1,,,,,,,,,,,,,,,,,,,,,,,
3427343,ミルキーベリー,47654,17003,False,1,,,,,,,,,,,,,,,,,,,,,,,
3427694,HUNTER CLUB,65663,11558,False,1,,,,,,,,,,,,,,,,,,,,,,,
3428376,ポタリ,48159,18470,False,1,,,,,,,,,,,,,,,,,,,,,,,
3428756,PamperRevivePeople,37934,16593,False,1,,,,,,,,,,,,,,,,,,,,,,,
3429537,サッチ (お笑いコンビ),42903,14236,False,1,,,,,,,,,,,,,,,,,,,,,,,
3429538,ガール座,54928,17400,False,1,,,,,,,,,,,,,,,,,,,,,,,
3430525,打首獄門同好会,92365,40532,False,1,,,,,,,,,,,,,,,,,,,,,,,
3430851,Sympathy (バンド),103180,32433,False,1,,,,,,,,,,,,,,,,,,,,,,,
3431756,エラバレシ,95190,46515,False,1,,,,,,,,,,,,,,,,,,,,,,,
3431771,シュガーキューブス,27611,8548,False,1,,,,,,,,,,,,,,,,,,,,,,,
3431802,More (アイドルグループ),38302,11285,False,0,,,,,,,,,,,,,,,,,,,,,,,
3431928,ベボガ!（虹のコンキスタドール黄組）,67534,29884,False,1,,,,,,,,,,,,,,,,,,,,,,,
3432735,ヤングブラッズ (1960年代のバンド),87567,37915,False,1,,,,,,,,,,,,,,,,,,,,,,,
3434385,じゅじゅ,80178,24476,False,1,,,,,,,,,,,,,,,,,,,,,,,
3434732,ヲルタナティヴ,79558,33212,False,1,,,,,,,,,,,,,,,,,,,,,,,
3434793,埼京パンダース,47339,12663,False,1,,,,,,,,,,,,,,,,,,,,,,,
3435108,煌めき☆アンフォレント,116406,41016,False,1,,,,,,,,,,,,,,,,,,,,,,,
3435510,ARKS,77306,20449,False,1,,,,,,,,,,,,,,,,,,,,,,,
3435527,EP-4,36003,10342,False,1,,,,,,,,,,,,,,,,,,,,,,,
3436748,ELEVENPLAY,66328,23067,False,1,,,,,,,,,,,,,,,,,,,,,,,
3437354,VERONICA VERONICO,38628,11177,False,1,,,,,,,,,,,,,,,,,,,,,,,
3437840,デビッド・グリスマン・クインテット,31960,8426,False,1,,,,,,,,,,,,,,,,,,,,,,,
3437873,パンチブラザーズ,51768,15401,False,1,,,,,,,,,,,,,,,,,,,,,,,
3438120,インディゴ (お笑いコンビ),37628,12195,False,1,,,,,,,,,,,,,,,,,,,,,,,
3438646,カタトニア (ウェールズのバンド),189038,56835,False,1,,,,,,,,,,,,,,,,,,,,,,,
3438698,キングスX,42195,12271,False,1,,,,,,,,,,,,,,,,,,,,,,,
3439150,ケンタッキー・サンダー,34832,10685,False,1,,,,,,,,,,,,,,,,,,,,,,,
3439952,GINGANEKO,125538,67599,False,2,,,,,,,,,,,,,,,,,,,,,,,
3440128,レイク・ストリート・ダイヴ,38070,13208,False,0,,,,,,,,,,,,,,,,,,,,,,,
3440283,Carnavacation,47797,13900,False,1,,,,,,,,,,,,,,,,,,,,,,,
3440827,Phantom Voice,42754,13253,False,1,,,,,,,,,,,,,,,,,,,,,,,
3440848,POLTA,31387,8704,False,1,,,,,,,,,,,,,,,,,,,,,,,
3441647,メタル・チャーチ,44585,13289,False,1,,,,,,,,,,,,,,,,,,,,,,,
3441825,チャクラ (バンド),29873,7688,False,1,,,,,,,,,,,,,,,,,,,,,,,
3442320,龍雅-Ryoga-,49250,20759,False,1,,,,,,,,,,,,,,,,,,,,,,,
3442743,ポルカドットスティングレイ,74083,28031,False,1,,,,,,,,,,,,,,,,,,,,,,,
3442978,ルーカス・グラハム,43548,10634,False,1,,,,,,,,,,,,,,,,,,,,,,,
3443340,白日ノ夢,73140,36823,False,1,,,,,,,,,,,,,,,,,,,,,,,
3443360,黒姫の夢遊病,62675,28458,False,1,,,,,,,,,,,,,,,,,,,,,,,
3445001,テン (バンド),43870,12574,False,1,,,,,,,,,,,,,,,,,,,,,,,
3445727,禿夢,62601,19934,False,1,,,,,,,,,,,,,,,,,,,,,,,
3446256,電波少女,63438,25936,False,1,,,,,,,,,,,,,,,,,,,,,,,
3446709,ティンパニ・ファイブ,38789,10302,False,1,,,,,,,,,,,,,,,,,,,,,,,
3447305,ネイビーズアフロ,59163,21019,False,1,,,,,,,,,,,,,,,,,,,,,,,
3447562,少女劇団いとをかし,108759,25509,False,0,,,,,,,,,,,,,,,,,,,,,,,
3447837,ベリーグッドマン,62426,21021,False,1,,,,,,,,,,,,,,,,,,,,,,,
3449634,ワルキューレ (マクロスΔ),264952,79851,False,1,,,,,,,,,,,,,,,,,,,,,,,
3450020,雨のパレード,84397,30545,False,1,,,,,,,,,,,,,,,,,,,,,,,
3450111,シャンテイズ,55085,15280,False,1,,,,,,,,,,,,,,,,,,,,,,,
3450622,感覚ピエロ,78300,34663,False,1,,,,,,,,,,,,,,,,,,,,,,,
3451012,アストロノウツ,82058,25123,False,1,,,,,,,,,,,,,,,,,,,,,,,
3451645,NOCTURNAL BLOODLUST,111942,41069,False,1,,,,,,,,,,,,,,,,,,,,,,,
3453049,鬼越トマホーク,46199,15420,False,1,,,,,,,,,,,,,,,,,,,,,,,
3455572,アーマード・セイント,43040,12736,False,1,,,,,,,,,,,,,,,,,,,,,,,
3455811,うみのいえ,52333,16289,False,1,,,,,,,,,,,,,,,,,,,,,,,
3455924,竜馬四重奏,55517,22477,False,1,,,,,,,,,,,,,,,,,,,,,,,
3455949,最終少女ひかさ,50322,19520,False,1,,,,,,,,,,,,,,,,,,,,,,,
3455964,ツヅリ・ヅクリ,46804,13748,False,1,,,,,,,,,,,,,,,,,,,,,,,
3456025,トリプルファイヤー,316004,130777,False,1,,,,,,,,,,,,,,,,,,,,,,,
3456032,日本セーラー女子団,92992,35694,False,2,,,,,,,,,,,,,,,,,,,,,,,
3456301,ボーイズ・タウン・ギャング,29189,8227,False,1,,,,,,,,,,,,,,,,,,,,,,,
3456897,NON'SHEEP,27671,8911,False,1,,,,,,,,,,,,,,,,,,,,,,,
3457377,ぷらんくしょん,85563,24519,False,1,,,,,,,,,,,,,,,,,,,,,,,
3457501,REGIIIIINA!!,93632,26875,False,1,,,,,,,,,,,,,,,,,,,,,,,
3457995,ハッカドロップス,39063,10982,False,1,,,,,,,,,,,,,,,,,,,,,,,
3458052,ホーリー・モーゼス,45005,14435,False,1,,,,,,,,,,,,,,,,,,,,,,,
3460240,KANDYTOWN,124696,47580,False,1,,,,,,,,,,,,,,,,,,,,,,,
3460391,LILI LIMIT,89343,39445,False,1,,,,,,,,,,,,,,,,,,,,,,,
3462244,ドラマチックアラスカ,87326,27868,False,1,,,,,,,,,,,,,,,,,,,,,,,
3462639,アディーマ,54271,16385,False,1,,,,,,,,,,,,,,,,,,,,,,,
3462746,ARTIFACT OF INSTANT,39474,13610,False,0,,,,,,,,,,,,,,,,,,,,,,,
3463009,最終未来兵器mofu,25592,8032,False,0,,,,,,,,,,,,,,,,,,,,,,,
3463308,午前四時、朝焼けにツキ,55703,22385,False,1,,,,,,,,,,,,,,,,,,,,,,,
3463809,TRY TRY NIICHE,35034,14160,False,0,,,,,,,,,,,,,,,,,,,,,,,
3466059,和太鼓グループ彩 -sai-,39300,12346,False,0,,,,,,,,,,,,,,,,,,,,,,,
3466534,Yeti,52748,17351,False,1,,,,,,,,,,,,,,,,,,,,,,,
3467209,FINAL FRASH,73527,28579,False,1,,,,,,,,,,,,,,,,,,,,,,,
3467469,バーゲンセール (お笑いコンビ),104110,30590,False,1,,,,,,,,,,,,,,,,,,,,,,,
3467614,ルルルルズ,29097,8190,False,0,,,,,,,,,,,,,,,,,,,,,,,
3468091,グリム・リーパー (バンド),42442,13361,False,1,,,,,,,,,,,,,,,,,,,,,,,
3470492,大自然 (お笑いコンビ),44858,14028,False,1,,,,,,,,,,,,,,,,,,,,,,,
3471145,邪 (バンド),58244,13112,False,1,,,,,,,,,,,,,,,,,,,,,,,
3471162,桃色革命,61882,34466,False,1,,,,,,,,,,,,,,,,,,,,,,,
3471453,ヒーゼン,41853,12383,False,1,,,,,,,,,,,,,,,,,,,,,,,
3473265,さんびーち,51705,17122,False,1,,,,,,,,,,,,,,,,,,,,,,,
3473584,ぷちぱすぽ☆,104886,30167,False,1,,,,,,,,,,,,,,,,,,,,,,,
3474018,ジソンシン,41139,13040,False,1,,,,,,,,,,,,,,,,,,,,,,,
3474637,リアクション ザ ブッタ,86926,37320,False,1,,,,,,,,,,,,,,,,,,,,,,,
3474658,KANIKAPILA,68286,30011,False,1,,,,,,,,,,,,,,,,,,,,,,,
3474697,X・アンバサダーズ,38535,11413,False,1,,,,,,,,,,,,,,,,,,,,,,,
3475111,アイドル諜報機関LEVEL7,100992,44251,False,1,,,,,,,,,,,,,,,,,,,,,,,
3475701,PINK CRES.,67365,14744,False,1,,,,,,,,,,,,,,,,,,,,,,,
3475830,WEBER,47814,21037,False,1,,,,,,,,,,,,,,,,,,,,,,,
3475864,2o Love to Sweet Bullet,55086,21642,False,0,,,,,,,,,,,,,,,,,,,,,,,
3476122,あぃかちゅ,52755,15481,False,1,,,,,,,,,,,,,,,,,,,,,,,
3476775,さとり少年団,42807,14136,False,1,,,,,,,,,,,,,,,,,,,,,,,
3477061,ヤバイTシャツ屋さん,81639,32488,False,1,,,,,,,,,,,,,,,,,,,,,,,
3477626,ノエル・ギャラガーズ・ハイ・フライング・バーズ,83726,26496,False,1,,,,,,,,,,,,,,,,,,,,,,,
3477673,Sechs Kies,251257,63249,False,1,,,,,,,,,,,,,,,,,,,,,,,
3478595,Flowback,51966,22193,False,1,,,,,,,,,,,,,,,,,,,,,,,
3478725,gugudan,66477,18404,False,2,,,,,,,,,,,,,,,,,,,,,,,
3478848,Cutemen,58789,17166,False,1,,,,,,,,,,,,,,,,,,,,,,,
3479464,パール・ハーバー・アンド・ジ・エクスプロージョンズ,36966,9580,False,1,,,,,,,,,,,,,,,,,,,,,,,
3479482,Homecomings,46191,14980,False,0,,,,,,,,,,,,,,,,,,,,,,,
3479488,きみどり,40043,10617,False,1,,,,,,,,,,,,,,,,,,,,,,,
3479506,ふうらいぼう。,31778,8242,False,1,,,,,,,,,,,,,,,,,,,,,,,
3479932,助六太鼓,27901,8394,False,0,,,,,,,,,,,,,,,,,,,,,,,
3480013,エイリアンズ (バンド),32515,8484,False,0,,,,,,,,,,,,,,,,,,,,,,,
3480309,パニーニ (お笑いコンビ),81521,20776,False,1,,,,,,,,,,,,,,,,,,,,,,,
3480313,BLACKPINK,124146,31525,False,2,,,,,,,,,,,,,,,,,,,,,,,
3480592,ShuuKaRen,53720,12594,False,1,,,,,,,,,,,,,,,,,,,,,,,
3480940,ハナコ,103004,25992,False,1,,,,,,,,,,,,,,,,,,,,,,,
3481229,The THIRTEEN,31633,9835,False,1,,,,,,,,,,,,,,,,,,,,,,,
3481875,高校ズ,32029,9137,False,1,,,,,,,,,,,,,,,,,,,,,,,
3481904,WEEAST,50619,14625,False,1,,,,,,,,,,,,,,,,,,,,,,,
3483177,ラニーノーズ,33534,12375,False,1,,,,,,,,,,,,,,,,,,,,,,,
3483218,ベリョースカ (舞踊団),67986,28149,False,1,,,,,,,,,,,,,,,,,,,,,,,
3483427,XOX,68364,17200,False,1,,,,,,,,,,,,,,,,,,,,,,,
3483648,ベランパレード,39669,11663,False,1,,,,,,,,,,,,,,,,,,,,,,,
