page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,主権国家,主要都市,人口,人口データの年,人口密度,公用語,別名,国名の謂れ,地形,宗教,成立年,戦争,所在地,条約,正式名称,消滅年,現在の地名,読み,通貨,隣国,面積,首都
1611115,リャザン公国,46990,12946,False,0,,,,,,,,,,,,,,,,,,,,,,,
1611218,チェルニーヒウ公国,35209,10010,False,0,,,,,,,,,,,,,,,,,,,,,,,
1612000,ベロオーゼロ公国,23780,7018,False,0,19,2,4,0,0,0,0,2,0,3,0,2,0,2,0,0,2,1,0,0,0,0,1
1612143,ムーロム公国,26107,7957,False,0,,,,,,,,,,,,,,,,,,,,,,,
1613356,アテネ公国,58505,16859,False,0,,,,,,,,,,,,,,,,,,,,,,,
1614158,オカ川上流公国群,28641,8494,False,0,,,,,,,,,,,,,,,,,,,,,,,
1622956,アシャンティ王国,38688,10990,False,0,,,,,,,,,,,,,,,,,,,,,,,
1630297,カンプチア人民共和国,69305,15337,False,1,,,,,,,,,,,,,,,,,,,,,,,
1632551,クメン王国,46540,14586,False,0,,,,,,,,,,,,,,,,,,,,,,,
1635514,ギルガメス,47485,13912,False,0,,,,,,,,,,,,,,,,,,,,,,,
1635588,バララント,52594,18145,False,0,,,,,,,,,,,,,,,,,,,,,,,
1637775,トゥヴァ人民共和国,162715,24939,False,0,,,,,,,,,,,,,,,,,,,,,,,
1645594,トランシルヴァニア公国,54079,18405,False,0,,,,,,,,,,,,,,,,,,,,,,,
1647679,グアスタッラ公国,58769,12682,False,0,,,,,,,,,,,,,,,,,,,,,,,
1656459,ケルンテン公国,119011,22087,False,0,,,,,,,,,,,,,,,,,,,,,,,
1658471,ソコト帝国,38547,10220,False,0,,,,,,,,,,,,,,,,,,,,,,,
1658507,ベニン王国,34093,9593,False,0,,,,,,,,,,,,,,,,,,,,,,,
1676360,女国,27336,9491,False,0,,,,,,,,,,,,,,,,,,,,,,,
1680294,カタルーニャ君主国,69562,24282,False,0,,,,,,,,,,,,,,,,,,,,,,,
1682132,セルビア帝国,28643,7475,False,0,,,,,,,,,,,,,,,,,,,,,,,
1683877,孤竹国,26303,7064,False,1,,,,,,,,,,,,,,,,,,,,,,,
1687842,カリンガ国,28335,8631,False,0,,,,,,,,,,,,,,,,,,,,,,,
1695484,マツヤ国,50287,9863,False,0,19,0,2,0,0,0,0,5,0,2,0,1,0,4,0,0,0,1,0,0,2,0,2
1698614,パンチャーラ国,35797,8220,False,0,,,,,,,,,,,,,,,,,,,,,,,
1698786,クル国,46150,10802,False,0,37,0,9,0,0,0,0,2,0,3,1,1,1,2,0,0,1,12,0,0,1,0,4
1698820,オランダ,311381,89921,False,0,,,,,,,,,,,,,,,,,,,,,,,
1698824,ベルギー,279883,74404,False,0,,,,,,,,,,,,,,,,,,,,,,,
1698826,スペイン,388716,96510,False,0,,,,,,,,,,,,,,,,,,,,,,,
1698830,カナダ,379394,94002,False,1,,,,,,,,,,,,,,,,,,,,,,,
1698838,アメリカ合衆国,650145,178414,False,1,,,,,,,,,,,,,,,,,,,,,,,
1698846,南アフリカ共和国,324648,84245,False,0,,,,,,,,,,,,,,,,,,,,,,,
1698850,デンマーク,217504,52273,False,0,,,,,,,,,,,,,,,,,,,,,,,
1698859,スウェーデン,308710,81488,False,0,,,,,,,,,,,,,,,,,,,,,,,
1698868,アイスランド,232562,61098,False,0,82,0,12,2,1,1,2,9,1,32,1,2,2,3,0,3,0,0,0,3,0,2,6
1698872,フランス,536931,154320,False,1,,,,,,,,,,,,,,,,,,,,,,,
1698878,ドイツ,595915,157863,False,8,,,,,,,,,,,,,,,,,,,,,,,
1698893,イギリス,457010,115878,False,0,,,,,,,,,,,,,,,,,,,,,,,
1700509,ジャパン,39599,12548,False,0,,,,,,,,,,,,,,,,,,,,,,,
1700974,ヴァッジ国,49702,10629,False,0,,,,,,,,,,,,,,,,,,,,,,,
1701208,マッラ国,32865,8822,False,0,,,,,,,,,,,,,,,,,,,,,,,
1701286,タルテッソス,36251,10627,False,0,,,,,,,,,,,,,,,,,,,,,,,
1702139,ヴァツサ国,37449,11371,False,0,25,0,7,0,0,0,0,4,1,1,1,1,0,0,0,0,1,2,0,0,0,0,7
1702223,アチェ王国,58259,18413,False,0,,,,,,,,,,,,,,,,,,,,,,,
1702668,チェーディ国,31429,9720,False,0,,,,,,,,,,,,,,,,,,,,,,,
1713667,庸 (春秋),21800,6014,False,0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,1,0,0,0,0
1716307,モンテネグロ王国,45246,11853,False,0,,,,,,,,,,,,,,,,,,,,,,,
1716812,クスコ王国,35601,9827,False,0,,,,,,,,,,,,,,,,,,,,,,,
1716997,チュウ (春秋),37920,8644,False,1,,,,,,,,,,,,,,,,,,,,,,,
1719236,ユーゴスラビア王国,226553,67373,False,0,,,,,,,,,,,,,,,,,,,,,,,
1732060,バレンシア王国,57130,24981,False,0,,,,,,,,,,,,,,,,,,,,,,,
1738274,バドゥン王国,21167,6967,False,0,,,,,,,,,,,,,,,,,,,,,,,
1742978,チャンパーサック王国,65344,15731,False,0,,,,,,,,,,,,,,,,,,,,,,,
1757910,B.A.B.E.L.,179862,112421,False,0,,,,,,,,,,,,,,,,,,,,,,,
1758480,カラカルパク自治ソビエト社会主義共和国,92905,13236,False,0,,,,,,,,,,,,,,,,,,,,,,,
1759001,クレーマ共和国,54798,10816,False,0,,,,,,,,,,,,,,,,,,,,,,,
1759272,カザフ自治ソビエト社会主義共和国,115549,15657,False,0,,,,,,,,,,,,,,,,,,,,,,,
1760118,ヌエバ・グラナダ共和国,32777,8157,False,0,,,,,,,,,,,,,,,,,,,,,,,
1762161,北イングリア共和国,124743,17379,False,0,14,0,1,0,0,0,1,2,0,0,0,3,0,1,1,0,3,1,0,0,0,0,1
1762399,ラトビア,164784,39514,False,0,,,,,,,,,,,,,,,,,,,,,,,
1764652,ハンガリー王国 (1920年-1946年),157653,48474,False,1,,,,,,,,,,,,,,,,,,,,,,,
1769965,オヨ王国,27198,7525,False,0,14,0,1,0,0,0,1,1,0,0,0,4,0,0,0,0,4,1,0,0,0,1,1
1770717,ノースランド国,35339,8753,False,0,,,,,,,,,,,,,,,,,,,,,,,
1770779,ロシア・ツァーリ国,115283,38848,False,1,,,,,,,,,,,,,,,,,,,,,,,
1774444,バルト連合公国,160917,28615,False,0,,,,,,,,,,,,,,,,,,,,,,,
1775230,シベリア共和国,128572,18701,False,0,,,,,,,,,,,,,,,,,,,,,,,
1775735,ベトナム,567331,147570,False,0,,,,,,,,,,,,,,,,,,,,,,,
1778113,セイロン (ドミニオン),40904,9680,False,0,,,,,,,,,,,,,,,,,,,,,,,
1779001,ウェールズ公国,49296,12018,False,0,,,,,,,,,,,,,,,,,,,,,,,
1795627,サヴォイア伯国,69086,14741,False,0,,,,,,,,,,,,,,,,,,,,,,,
1795727,オーストリア大公国,48123,12599,False,0,,,,,,,,,,,,,,,,,,,,,,,
1795728,オーストリア公国,42422,10193,False,0,,,,,,,,,,,,,,,,,,,,,,,
1798261,イースト・アングリア王国,60334,9645,False,0,,,,,,,,,,,,,,,,,,,,,,,
1798680,ナクソス公国,43348,11563,False,0,,,,,,,,,,,,,,,,,,,,,,,
1802142,エストニア公国,26916,8194,False,0,,,,,,,,,,,,,,,,,,,,,,,
1806053,カルパト・ウクライナ,69687,18452,False,0,,,,,,,,,,,,,,,,,,,,,,,
1808524,ルワンダ王国,43288,10886,False,0,,,,,,,,,,,,,,,,,,,,,,,
1808567,ブルンジ王国,40711,9786,False,0,,,,,,,,,,,,,,,,,,,,,,,
1808684,パラオ,146183,42784,False,0,,,,,,,,,,,,,,,,,,,,,,,
1808768,ムザッファル朝,61674,18553,False,0,,,,,,,,,,,,,,,,,,,,,,,
1812083,マゾフシェ公国,36671,9605,False,0,,,,,,,,,,,,,,,,,,,,,,,
1812201,イタリア王国 (中世),155128,51761,False,0,,,,,,,,,,,,,,,,,,,,,,,
1812211,プロヴァンス王国,44105,12949,False,0,,,,,,,,,,,,,,,,,,,,,,,
1812288,バダホス王国,22767,5956,False,0,,,,,,,,,,,,,,,,,,,,,,,
1812324,セビリア王国,22353,5897,False,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1812329,サラゴサ王国,23801,6264,False,0,,,,,,,,,,,,,,,,,,,,,,,
1812674,トレド王国,22276,5938,False,0,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1812692,コルドバ王国,23034,6340,False,0,,,,,,,,,,,,,,,,,,,,,,,
1813621,シロンスク公国,35429,9673,False,0,,,,,,,,,,,,,,,,,,,,,,,
1813742,シロンスク公国群,54813,15332,False,0,,,,,,,,,,,,,,,,,,,,,,,
1814601,チェシン公国,57765,13826,False,0,31,2,2,1,1,0,4,8,0,0,4,2,2,2,0,0,1,0,0,0,0,0,2
1817982,フェズ王国,29784,7474,False,0,,,,,,,,,,,,,,,,,,,,,,,
1819269,セルビア公国 (近代),52342,17182,False,0,40,2,3,0,0,0,1,1,0,1,2,5,3,1,10,0,5,0,1,0,2,0,3
1819276,セルビア公国 (中世),35166,9090,False,0,,,,,,,,,,,,,,,,,,,,,,,
1819317,モンテネグロ公国,33175,8371,False,0,,,,,,,,,,,,,,,,,,,,,,,
1820131,アラシュ自治国,145944,18479,False,0,21,0,2,0,0,0,2,3,0,0,0,4,2,1,0,0,4,1,0,0,0,0,2
1822699,フィンランド社会主義労働者共和国,129446,19551,False,0,,,,,,,,,,,,,,,,,,,,,,,
1823337,クバーニ人民共和国,162184,27440,False,0,,,,,,,,,,,,,,,,,,,,,,,
1827125,リトアニア＝白ロシア・ソビエト社会主義共和国,170493,26009,False,1,,,,,,,,,,,,,,,,,,,,,,,
1832234,北カフカース・ソビエト共和国,128489,17647,False,0,,,,,,,,,,,,,,,,,,,,,,,
1835081,ルーマニア公国,34584,9188,False,0,,,,,,,,,,,,,,,,,,,,,,,
1835615,ドゥマク王国,57314,15010,False,0,16,0,0,0,0,0,0,3,0,0,5,3,0,1,0,0,2,1,1,0,0,0,0
1836522,オポーレ公国,41678,10612,False,0,12,0,1,0,0,0,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1837613,アルル王国,56286,20151,False,0,,,,,,,,,,,,,,,,,,,,,,,
1840988,バンテン王国,52813,15690,False,0,,,,,,,,,,,,,,,,,,,,,,,
1841010,パジャジャラン王国,34203,8860,False,0,,,,,,,,,,,,,,,,,,,,,,,
1843062,ハンガリー評議会共和国,74541,26540,False,0,,,,,,,,,,,,,,,,,,,,,,,
1849499,ユーラブルグント王国,30158,8359,False,0,,,,,,,,,,,,,,,,,,,,,,,
1849519,キスユラブルグント王国,46320,14842,False,0,,,,,,,,,,,,,,,,,,,,,,,
1859280,ジンバブエ・ローデシア,34925,8651,False,0,,,,,,,,,,,,,,,,,,,,,,,
1859300,オレシニツァ公国,58693,12778,False,0,,,,,,,,,,,,,,,,,,,,,,,
1860008,カフカス・アルバニア王国,27174,7576,False,0,,,,,,,,,,,,,,,,,,,,,,,
1863477,烏孫,52314,18531,False,0,,,,,,,,,,,,,,,,,,,,,,,
1864744,日本,958662,292382,False,0,,,,,,,,,,,,,,,,,,,,,,,
1867749,燕国,82638,16161,False,1,,,,,,,,,,,,,,,,,,,,,,,
1871344,那須国,27919,7678,False,0,,,,,,,,,,,,,,,,,,,,,,,
1873096,第二次サウード王国,31619,7725,False,0,15,1,1,0,0,0,1,1,0,0,1,3,1,0,0,0,4,1,0,0,0,0,1
1881201,ナゴルノ・カラバフ共和国,151626,31591,False,0,,,,,,,,,,,,,,,,,,,,,,,
1901605,イオニア七島連邦国,51676,15586,False,0,34,2,0,0,0,0,2,2,0,20,0,2,0,1,0,0,3,2,0,0,0,0,0
1906543,ペレヤースラウ公国,30164,8426,False,0,,,,,,,,,,,,,,,,,,,,,,,
1912854,莎車,40448,14670,False,0,,,,,,,,,,,,,,,,,,,,,,,
1916530,焉耆,63248,19051,False,0,,,,,,,,,,,,,,,,,,,,,,,
1917923,タタール自治ソビエト社会主義共和国,171863,20906,False,0,,,,,,,,,,,,,,,,,,,,,,,
1925899,レグニツァ公国,41880,12787,False,0,,,,,,,,,,,,,,,,,,,,,,,
1926045,ブジェク公国,29993,8301,False,0,,,,,,,,,,,,,,,,,,,,,,,
1926069,ヤヴォル公国,29081,7785,False,0,,,,,,,,,,,,,,,,,,,,,,,
1926188,大チベット,65888,25493,False,0,62,0,0,0,0,0,0,56,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
1926391,グウォグフ公国,35852,10317,False,0,,,,,,,,,,,,,,,,,,,,,,,
1926923,オシフィエンチム公国,36972,9715,False,0,,,,,,,,,,,,,,,,,,,,,,,
1932906,車師,58160,20472,False,0,,,,,,,,,,,,,,,,,,,,,,,
1938888,マラビ帝国,27964,7949,False,0,,,,,,,,,,,,,,,,,,,,,,,
1940933,コンゴ人民共和国,55387,12462,False,0,,,,,,,,,,,,,,,,,,,,,,,
1955451,クールラント・ゼムガレン公国,72266,24119,False,0,,,,,,,,,,,,,,,,,,,,,,,
1956337,マスコギー国,25716,7316,False,0,,,,,,,,,,,,,,,,,,,,,,,
1963868,イファト・スルタン国,42289,11927,False,0,31,0,8,0,0,0,0,11,0,4,1,1,0,1,0,0,1,4,0,0,0,0,0
1964978,疏勒,49493,16718,False,0,,,,,,,,,,,,,,,,,,,,,,,
1967064,ポーランド第二共和国,169424,25309,False,0,,,,,,,,,,,,,,,,,,,,,,,
1968993,アダル・スルタン国,51171,13839,False,0,,,,,,,,,,,,,,,,,,,,,,,
1971735,カタルーニャ共和国,90566,19760,False,0,,,,,,,,,,,,,,,,,,,,,,,
1972634,ドネツク＝クリヴォーイ・ローク・ソビエト共和国,125698,17116,False,0,,,,,,,,,,,,,,,,,,,,,,,
1975107,ラトビア社会主義ソビエト共和国,135641,20101,False,0,22,0,2,0,0,0,7,2,0,0,0,3,1,1,0,0,3,1,0,0,0,0,2
1979128,悦般,29889,9320,False,0,11,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,1,1,3,0,0,1,0
1979450,東インドネシア国,31924,8974,False,0,,,,,,,,,,,,,,,,,,,,,,,
1980339,クールラント・ゼムガレン公国 (1918),134430,22286,False,0,25,2,1,0,0,0,4,2,0,1,0,5,0,2,0,0,3,0,0,4,0,0,1
1982684,リトアニア王国 (1918年),129569,17763,False,0,,,,,,,,,,,,,,,,,,,,,,,
1988415,バシキール自治ソビエト社会主義共和国,175158,22434,False,0,,,,,,,,,,,,,,,,,,,,,,,
1988979,タジク自治ソビエト社会主義共和国,102756,14100,False,0,,,,,,,,,,,,,,,,,,,,,,,
1992881,メクレンブルク＝シュヴェリーン,72400,16884,False,0,,,,,,,,,,,,,,,,,,,,,,,
2004445,インディアン・ストリーム共和国,38949,13681,False,0,,,,,,,,,,,,,,,,,,,,,,,
2009483,アフガニスタン民主共和国,32978,8995,False,0,,,,,,,,,,,,,,,,,,,,,,,
2009500,ドイツ騎士団国,41522,10143,False,0,,,,,,,,,,,,,,,,,,,,,,,
2011110,スペイン第一共和政,66229,11081,False,6,,,,,,,,,,,,,,,,,,,,,,,
2011124,フランコ体制下のスペイン,123922,26685,False,6,,,,,,,,,,,,,,,,,,,,,,,
2013368,ハイチ帝国 (1804年-1806年),30483,8080,False,0,,,,,,,,,,,,,,,,,,,,,,,
2013386,ハイチ帝国 (1849年-1859年),34488,9227,False,0,,,,,,,,,,,,,,,,,,,,,,,
2013402,ハイチ国,25227,6519,False,0,,,,,,,,,,,,,,,,,,,,,,,
2013417,ハイチ王国,26909,7180,False,0,,,,,,,,,,,,,,,,,,,,,,,
2014094,モルディブ・スルターン国,33725,8679,False,0,,,,,,,,,,,,,,,,,,,,,,,
2014136,チュニジア王国,28101,7480,False,0,,,,,,,,,,,,,,,,,,,,,,,
2021795,ケイ賓,36552,11708,False,0,,,,,,,,,,,,,,,,,,,,,,,
2030914,姑墨,37716,10907,False,0,,,,,,,,,,,,,,,,,,,,,,,
2031599,キティオン,29894,9416,False,0,,,,,,,,,,,,,,,,,,,,,,,
2041644,投馬国,22955,6539,False,0,,,,,,,,,,,,,,,,,,,,,,,
2050363,ザトル公国,34021,9520,False,0,,,,,,,,,,,,,,,,,,,,,,,
2058292,ヘロデ朝,131471,19454,False,0,,,,,,,,,,,,,,,,,,,,,,,
2060481,ポーランド人民共和国,186565,43599,False,0,,,,,,,,,,,,,,,,,,,,,,,
2060983,ポメラニア公国,57193,15939,False,0,,,,,,,,,,,,,,,,,,,,,,,
2063179,クラクフ大公国,31345,8434,False,0,,,,,,,,,,,,,,,,,,,,,,,
2068195,ジェマイティヤ公国,28670,8151,False,0,,,,,,,,,,,,,,,,,,,,,,,
2070589,古蜀,30748,8785,False,0,,,,,,,,,,,,,,,,,,,,,,,
2075936,モザンビーク人民共和国,55766,11396,False,0,,,,,,,,,,,,,,,,,,,,,,,
2075953,アンゴラ人民共和国,51951,10796,False,0,,,,,,,,,,,,,,,,,,,,,,,
2077547,イングランド・フランス二重王国,112332,53126,False,0,,,,,,,,,,,,,,,,,,,,,,,
2082309,アルメニア第一共和国,129225,17887,False,0,,,,,,,,,,,,,,,,,,,,,,,
2084806,ビトム公国,32254,8465,False,0,,,,,,,,,,,,,,,,,,,,,,,
2086357,ラチブシュ公国,34247,8931,False,0,,,,,,,,,,,,,,,,,,,,,,,
2086466,不弥国,21868,6038,False,0,,,,,,,,,,,,,,,,,,,,,,,
2087117,メクレンブルク＝シュトレーリッツ,67230,15565,False,0,,,,,,,,,,,,,,,,,,,,,,,
2087421,ベナン人民共和国,52730,10663,False,0,,,,,,,,,,,,,,,,,,,,,,,
2094125,マッサゲタイ,53162,21435,False,0,,,,,,,,,,,,,,,,,,,,,,,
2100237,ワイ公国,65740,10779,False,0,14,0,1,1,1,0,1,2,0,0,0,2,0,1,0,0,0,0,1,2,0,1,1
2109872,真臘,45984,12138,False,1,31,2,5,0,0,0,1,6,0,1,0,2,0,1,0,0,3,3,1,0,0,0,6
2112928,沈,26472,7350,False,1,,,,,,,,,,,,,,,,,,,,,,,
2119420,ガリツィア・ロドメリア王国,73187,14779,False,0,,,,,,,,,,,,,,,,,,,,,,,
2121918,シンガポール,376410,105898,False,0,,,,,,,,,,,,,,,,,,,,,,,
2121942,マレーシア,286441,77992,False,0,,,,,,,,,,,,,,,,,,,,,,,
2126041,ドルーア帝国,81581,24599,False,0,,,,,,,,,,,,,,,,,,,,,,,
2140810,在日バングラデシュ人,52237,9582,False,1,,,,,,,,,,,,,,,,,,,,,,,
2144435,ブラウンシュヴァイク公国,49853,11927,False,0,,,,,,,,,,,,,,,,,,,,,,,
2148630,在日ルーマニア人,59559,12802,False,1,,,,,,,,,,,,,,,,,,,,,,,
2167040,ザクセン＝ラウエンブルク,73977,22542,False,0,,,,,,,,,,,,,,,,,,,,,,,
2168276,ユーリヒ公国,133902,18688,False,0,,,,,,,,,,,,,,,,,,,,,,,
2168403,クレーフェ公国,132605,16051,False,0,,,,,,,,,,,,,,,,,,,,,,,
2168867,ベルク公国,185641,23034,False,0,,,,,,,,,,,,,,,,,,,,,,,
2170800,ユーリヒ＝クレーフェ＝ベルク連合公国,36789,10303,False,0,,,,,,,,,,,,,,,,,,,,,,,
2176961,クルノフ公国,30801,8060,False,0,,,,,,,,,,,,,,,,,,,,,,,
2177323,甘州ウイグル王国,52602,15524,False,0,17,0,1,0,0,0,1,2,0,0,0,3,0,2,0,0,4,1,1,0,1,0,1
2179977,ブリヤート自治ソビエト社会主義共和国,169867,20460,False,0,,,,,,,,,,,,,,,,,,,,,,,
2180949,チュヴァシ自治ソビエト社会主義共和国,75138,11637,False,0,,,,,,,,,,,,,,,,,,,,,,,
2198589,ナジュド及びヒジャーズ王国,28088,7085,False,0,,,,,,,,,,,,,,,,,,,,,,,
2202732,フィリピン第二共和国,67460,14585,False,1,,,,,,,,,,,,,,,,,,,,,,,
2240551,狗邪韓国,37948,11583,False,0,,,,,,,,,,,,,,,,,,,,,,,
2240704,山岳自治ソビエト社会主義共和国,181147,22525,False,0,,,,,,,,,,,,,,,,,,,,,,,
2241407,ナヒチェヴァン自治ソビエト社会主義共和国,173683,21783,False,0,,,,,,,,,,,,,,,,,,,,,,,
2242332,アジャリア自治ソビエト社会主義共和国,172055,21708,False,0,,,,,,,,,,,,,,,,,,,,,,,
2243889,モルダビア自治ソビエト社会主義共和国,109272,25033,False,0,,,,,,,,,,,,,,,,,,,,,,,
2245057,クリミア人民共和国,127705,17797,False,0,18,0,1,1,1,0,2,2,0,0,1,3,0,1,0,0,4,0,0,0,0,1,1
2245692,クバーニ＝黒海ソビエト共和国,128329,17923,False,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2245694,イデル＝ウラル国,130471,19285,False,0,,,,,,,,,,,,,,,,,,,,,,,
2246378,クバーニ・ソビエト共和国,125575,16773,False,0,,,,,,,,,,,,,,,,,,,,,,,
2246379,ヤクート自治ソビエト社会主義共和国,179065,23926,False,0,,,,,,,,,,,,,,,,,,,,,,,
2247011,黒海ソビエト共和国,120387,15832,False,0,,,,,,,,,,,,,,,,,,,,,,,
2247074,モルダヴィア民主共和国,141457,22942,False,0,19,0,1,0,0,0,2,4,0,0,0,2,0,0,1,0,3,4,0,0,0,1,1
2251435,サハラ・アラブ民主共和国,119381,27429,False,0,64,0,10,1,1,1,2,12,0,0,0,2,0,10,0,5,0,0,1,4,2,3,10
2256730,イタリア本土 (古代ローマ),92074,24279,False,0,,,,,,,,,,,,,,,,,,,,,,,
2259760,シヴェーリア公国,27066,7571,False,0,,,,,,,,,,,,,,,,,,,,,,,
2268484,プファルツ＝ツヴァイブリュッケン,54405,18946,False,0,,,,,,,,,,,,,,,,,,,,,,,
2271235,ルーシ・カガン国,161366,62832,False,1,,,,,,,,,,,,,,,,,,,,,,,
2278729,ハンガリー人民共和国 (1949年-1989年),138269,29384,False,6,,,,,,,,,,,,,,,,,,,,,,,
2296337,インド・スキタイ王国,72666,15374,False,0,,,,,,,,,,,,,,,,,,,,,,,
2297232,スダン公国,34001,9617,False,0,11,0,1,0,0,0,0,1,0,0,1,2,2,0,0,0,2,1,0,0,0,0,1
2311440,リビア国民評議会,110439,21897,False,2,,,,,,,,,,,,,,,,,,,,,,,
2317398,プント国,77774,22124,False,0,,,,,,,,,,,,,,,,,,,,,,,
2367249,カラメイコス,28658,9470,False,0,,,,,,,,,,,,,,,,,,,,,,,
2379094,モグーリスタン・ハン国,74321,24548,False,0,,,,,,,,,,,,,,,,,,,,,,,
2385072,リトアニア公国,32003,9410,False,0,,,,,,,,,,,,,,,,,,,,,,,
2389960,クリミア自治ソビエト社会主義共和国,189609,25972,False,0,,,,,,,,,,,,,,,,,,,,,,,
2390947,トゥヴァ自治ソビエト社会主義共和国,76344,12386,False,0,,,,,,,,,,,,,,,,,,,,,,,
2391385,ウドムルト自治ソビエト社会主義共和国,83941,14049,False,0,,,,,,,,,,,,,,,,,,,,,,,
2391800,フランス立憲王国,47523,9116,False,5,,,,,,,,,,,,,,,,,,,,,,,
2391989,アブハズ自治ソビエト社会主義共和国,82616,14458,False,0,,,,,,,,,,,,,,,,,,,,,,,
2392575,カレリア自治ソビエト社会主義共和国,182014,23227,False,0,,,,,,,,,,,,,,,,,,,,,,,
2393743,キルギス自治ソビエト社会主義共和国 (1926-1936),75892,11753,False,0,,,,,,,,,,,,,,,,,,,,,,,
2394284,ホラズム人民ソビエト共和国,130271,18585,False,0,,,,,,,,,,,,,,,,,,,,,,,
2394295,カルムイク自治ソビエト社会主義共和国,82730,13743,False,0,,,,,,,,,,,,,,,,,,,,,,,
2395467,ゴルノ・アルタイ自治ソビエト社会主義共和国,79135,12479,False,0,,,,,,,,,,,,,,,,,,,,,,,
2396039,コミ自治ソビエト社会主義共和国,79141,13065,False,0,,,,,,,,,,,,,,,,,,,,,,,
2396059,モルドヴィア自治ソビエト社会主義共和国,80756,13265,False,0,,,,,,,,,,,,,,,,,,,,,,,
2396713,マリ自治ソビエト社会主義共和国,79734,12670,False,0,,,,,,,,,,,,,,,,,,,,,,,
2396729,北オセチア自治ソビエト社会主義共和国,87453,15635,False,0,,,,,,,,,,,,,,,,,,,,,,,
2397297,オデッサ・ソビエト共和国,129428,18679,False,0,,,,,,,,,,,,,,,,,,,,,,,
2398371,ダゲスタン自治ソビエト社会主義共和国,94375,15957,False,0,,,,,,,,,,,,,,,,,,,,,,,
2399209,ザイン＝ヴィトゲンシュタイン,35365,12793,False,0,,,,,,,,,,,,,,,,,,,,,,,
2401350,カバルダ・バルカル自治ソビエト社会主義共和国,96219,17029,False,0,,,,,,,,,,,,,,,,,,,,,,,
2403447,火国,28296,7498,False,0,,,,,,,,,,,,,,,,,,,,,,,
2432678,ハンガリー第二共和国,70062,19170,False,0,35,0,2,1,1,0,1,6,0,0,0,4,0,0,1,2,2,0,1,11,0,1,2
2435738,ハンガリー人民共和国 (1918年-1919年),37957,9313,False,0,16,0,2,0,0,0,1,4,0,0,0,3,0,0,0,0,2,0,1,1,0,0,2
2471101,クリミア共和国,119522,28483,False,0,,,,,,,,,,,,,,,,,,,,,,,
2475361,ニュージーランド王国,81959,17658,False,0,,,,,,,,,,,,,,,,,,,,,,,
2478412,デンマーク王国共同体,43792,12914,False,1,,,,,,,,,,,,,,,,,,,,,,,
2483185,グレイホーク自由都市,102093,35750,False,0,,,,,,,,,,,,,,,,,,,,,,,
2528325,リトアニア王国 (1251年-1263年),41131,11348,False,0,,,,,,,,,,,,,,,,,,,,,,,
2534612,莱,23823,6253,False,1,,,,,,,,,,,,,,,,,,,,,,,
2536581,アンハルト＝ベルンブルク,25541,7543,False,0,,,,,,,,,,,,,,,,,,,,,,,
2539020,エジプト共和国 (1953年-1958年),29465,7966,False,0,,,,,,,,,,,,,,,,,,,,,,,
2557758,エセックス王国,125175,26151,False,0,,,,,,,,,,,,,,,,,,,,,,,
2569894,シエーナ共和国,59584,14778,False,0,,,,,,,,,,,,,,,,,,,,,,,
2582404,三朝鮮,37322,16430,False,0,,,,,,,,,,,,,,,,,,,,,,,
2592797,シャウムブルク＝リッペ侯国,46289,11990,False,0,,,,,,,,,,,,,,,,,,,,,,,
2607702,ジョホール王国,247075,84441,False,0,,,,,,,,,,,,,,,,,,,,,,,
2610206,カルナーロ＝イタリア執政府,54390,16444,False,0,,,,,,,,,,,,,,,,,,,,,,,
2616234,ベネヴェント公国,56689,13146,False,0,,,,,,,,,,,,,,,,,,,,,,,
2637790,スロバキア社会主義共和国,28943,8518,False,0,,,,,,,,,,,,,,,,,,,,,,,
2637814,チェコ社会主義共和国,28071,8591,False,0,,,,,,,,,,,,,,,,,,,,,,,
2639726,メキシコ第一帝政,48114,15129,False,0,,,,,,,,,,,,,,,,,,,,,,,
2639727,メキシコ第二帝政,54632,16970,False,0,15,0,1,1,0,0,1,2,0,0,1,3,0,1,0,0,2,0,1,1,0,0,1
2640406,スロバキア共和国 (1990年-1993年),26545,6734,False,0,,,,,,,,,,,,,,,,,,,,,,,
2640418,チェコ共和国 (1990年-1993年),25250,6427,False,0,,,,,,,,,,,,,,,,,,,,,,,
2660545,ラグサ共和国,30965,8259,False,0,,,,,,,,,,,,,,,,,,,,,,,
2691701,甌ラク,48633,15084,False,0,,,,,,,,,,,,,,,,,,,,,,,
2694430,ブルターニュ公国,32432,8974,False,0,,,,,,,,,,,,,,,,,,,,,,,
2697318,キャンディ王国,49801,12686,False,0,,,,,,,,,,,,,,,,,,,,,,,
2697969,コーッテ王国,41846,10350,False,0,,,,,,,,,,,,,,,,,,,,,,,
2699076,ジャフナ王国,60642,12593,False,0,,,,,,,,,,,,,,,,,,,,,,,
