page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,分家,別名,名前の謂れ,国,大陸地域,家紋,家領,成立年,所属する人物,所属グループ,本拠地,民族,相続者,祖,祖の地位職業,種類,解散年,読み
1437032,大宮家,116561,16103,False,2,,,,,,,,,,,,,,,,,,,
1437638,柳沢氏,138915,15767,False,1,,,,,,,,,,,,,,,,,,,
1437914,酒匂氏,23042,6311,False,0,,,,,,,,,,,,,,,,,,,
1444609,三田氏,35857,9317,False,1,,,,,,,,,,,,,,,,,,,
1445046,高野家,64519,9485,False,1,,,,,,,,,,,,,,,,,,,
1447207,依田氏,56567,15412,False,1,,,,,,,,,,,,,,,,,,,
1450764,飯尾氏,70244,9625,False,2,,,,,,,,,,,,,,,,,,,
1454482,愛洲氏,31641,8832,False,1,29,5,1,0,2,0,0,0,0,8,3,4,0,0,1,0,4,0,1
1457184,朝井家,26056,6317,False,1,,,,,,,,,,,,,,,,,,,
1458812,石井氏,61669,17547,False,0,,,,,,,,,,,,,,,,,,,
1459264,後多久氏,31240,8162,False,1,,,,,,,,,,,,,,,,,,,
1459502,阿南氏,35711,8516,False,1,,,,,,,,,,,,,,,,,,,
1459614,蜂屋氏,27672,7662,False,0,,,,,,,,,,,,,,,,,,,
1462805,小貫氏,38973,10638,False,0,,,,,,,,,,,,,,,,,,,
1465209,吉美侯部,81641,31342,False,0,,,,,,,,,,,,,,,,,,,
1473003,陸奥石川氏,156590,15050,False,1,,,,,,,,,,,,,,,,,,,
1476088,堀江氏 (武蔵国),30154,7807,False,0,,,,,,,,,,,,,,,,,,,
1476126,北原氏,98131,19191,False,1,,,,,,,,,,,,,,,,,,,
1481492,小見氏,29638,7627,False,0,,,,,,,,,,,,,,,,,,,
1482026,大河平氏,86322,12428,False,0,112,1,4,1,0,0,0,11,0,60,7,19,0,0,5,0,3,0,1
1482605,上州板垣氏,39492,11510,False,1,,,,,,,,,,,,,,,,,,,
1482693,紀州伊達氏,39191,8653,False,1,,,,,,,,,,,,,,,,,,,
1483287,対馬氏,27822,8341,False,0,,,,,,,,,,,,,,,,,,,
1484649,霧峰林家,84625,9321,False,0,,,,,,,,,,,,,,,,,,,
1486134,直江氏,53409,11058,False,1,,,,,,,,,,,,,,,,,,,
1492992,北条氏 (赤橋流),45257,8058,False,0,,,,,,,,,,,,,,,,,,,
1492995,北条氏 (普恩寺流),31750,6697,False,0,,,,,,,,,,,,,,,,,,,
1494524,田部氏,28146,8201,False,0,,,,,,,,,,,,,,,,,,,
1501470,ボーブリンスキー家,46092,14501,False,0,,,,,,,,,,,,,,,,,,,
1505343,ストロガノフ家,41816,12116,False,0,,,,,,,,,,,,,,,,,,,
1507067,越智氏,36724,10570,False,1,,,,,,,,,,,,,,,,,,,
1511471,北条氏 (伊具流),48635,7825,False,0,,,,,,,,,,,,,,,,,,,
1511838,トラスタマラ家,319103,20041,False,0,,,,,,,,,,,,,,,,,,,
1517335,木田氏,36698,9030,False,0,,,,,,,,,,,,,,,,,,,
1518126,ヴァロワ＝オルレアン家,288299,19209,False,0,152,5,1,0,2,0,0,0,1,122,6,0,0,0,7,6,1,0,1
1518179,鴨部氏,24951,7200,False,0,,,,,,,,,,,,,,,,,,,
1518276,小田氏,118034,13462,False,0,,,,,,,,,,,,,,,,,,,
1520229,能勢氏,96398,14043,False,1,,,,,,,,,,,,,,,,,,,
1520587,周参見氏,29793,8081,False,0,19,0,1,0,1,0,0,2,2,2,3,5,0,0,0,0,2,0,1
1521544,生地氏,24928,6921,False,0,,,,,,,,,,,,,,,,,,,
1522277,榎本氏,26470,6539,False,2,,,,,,,,,,,,,,,,,,,
1523359,亘理氏,82984,10195,False,0,,,,,,,,,,,,,,,,,,,
1523654,市河氏,47644,17124,False,0,,,,,,,,,,,,,,,,,,,
1534638,米沢武田家,23196,6232,False,0,,,,,,,,,,,,,,,,,,,
1536237,菅野氏,35885,10162,False,1,,,,,,,,,,,,,,,,,,,
1542000,ブラウンシュヴァイク＝リューネブルク家,62606,15696,False,0,,,,,,,,,,,,,,,,,,,
1544329,舟山氏,32344,7744,False,0,,,,,,,,,,,,,,,,,,,
1546607,守家,18496,5383,False,0,,,,,,,,,,,,,,,,,,,
1546659,外山家,66795,9905,False,1,,,,,,,,,,,,,,,,,,,
1548706,宮原氏,27465,8687,False,0,42,1,0,0,1,0,0,1,0,25,4,3,0,0,4,0,2,0,1
1549647,ヴァロワ＝アランソン家,87578,12734,False,0,,,,,,,,,,,,,,,,,,,
1551872,喜多見氏,44760,10598,False,1,,,,,,,,,,,,,,,,,,,
1552869,アウグステンブルク家,71076,9758,False,0,,,,,,,,,,,,,,,,,,,
1553731,オブレノヴィッチ家,50420,9971,False,0,51,0,2,1,4,1,0,0,0,29,2,0,0,0,5,1,6,0,0
1558890,松木家,144104,13291,False,1,,,,,,,,,,,,,,,,,,,
1566371,平岩氏,27340,8962,False,0,,,,,,,,,,,,,,,,,,,
1566890,小幡氏,66185,25024,False,0,,,,,,,,,,,,,,,,,,,
1567159,横岳鍋島家,28569,9275,False,0,,,,,,,,,,,,,,,,,,,
1569649,十八松平,43658,12885,False,0,,,,,,,,,,,,,,,,,,,
1571572,高岡氏,40493,10291,False,0,,,,,,,,,,,,,,,,,,,
1572729,内海氏,22611,6153,False,0,,,,,,,,,,,,,,,,,,,
1572791,川勝氏,102451,15752,False,1,133,5,6,0,2,0,5,3,1,81,4,16,0,0,6,0,3,0,1
1573467,長谷川氏,27212,8238,False,0,,,,,,,,,,,,,,,,,,,
1573985,レプニン家,26549,8012,False,0,,,,,,,,,,,,,,,,,,,
1580847,大胡氏,101898,19304,False,1,135,0,2,0,1,0,1,2,0,93,4,14,0,0,8,0,9,0,1
1582615,ピャスト家,333437,25577,False,0,,,,,,,,,,,,,,,,,,,
1582777,秋元氏,91141,10798,False,1,,,,,,,,,,,,,,,,,,,
1583979,目黒氏,30651,8388,False,1,,,,,,,,,,,,,,,,,,,
1588471,アンスカリ家,205538,17687,False,0,,,,,,,,,,,,,,,,,,,
1588482,椎尾氏,24516,7090,False,0,,,,,,,,,,,,,,,,,,,
1588945,下田広氏,29897,7833,False,1,,,,,,,,,,,,,,,,,,,
1589499,八条上杉家,29233,7632,False,0,,,,,,,,,,,,,,,,,,,
1590377,御堂流,36827,12005,False,0,,,,,,,,,,,,,,,,,,,
1595604,上泉氏,74080,12959,False,1,93,1,1,0,2,0,0,1,0,56,15,6,0,0,7,0,3,0,1
1596341,富澤氏,25313,7182,False,0,,,,,,,,,,,,,,,,,,,
1599746,小禄御殿,29507,8189,False,1,,,,,,,,,,,,,,,,,,,
1599806,読谷山御殿,26132,7274,False,1,,,,,,,,,,,,,,,,,,,
1599889,義村御殿,26620,7658,False,1,,,,,,,,,,,,,,,,,,,
1600632,高嶺御殿,31214,8858,False,1,,,,,,,,,,,,,,,,,,,
1600639,本部御殿,28126,8152,False,1,,,,,,,,,,,,,,,,,,,
1600723,勝連御殿,21635,6595,False,0,,,,,,,,,,,,,,,,,,,
1603166,和気氏,36304,8916,False,1,,,,,,,,,,,,,,,,,,,
1605866,亀井氏,54130,12696,False,1,,,,,,,,,,,,,,,,,,,
1610573,エヴルー家,154679,12806,False,0,,,,,,,,,,,,,,,,,,,
1613890,水間氏,20339,6146,False,0,,,,,,,,,,,,,,,,,,,
1614615,ドルゴルーコフ家,29127,8223,False,0,,,,,,,,,,,,,,,,,,,
1616080,安中氏,40237,12775,False,0,,,,,,,,,,,,,,,,,,,
1620404,刑部氏,26016,6991,False,0,6,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1
1621427,愛甲氏,34020,8066,False,1,,,,,,,,,,,,,,,,,,,
1621435,粟飯原氏,29384,7836,False,0,,,,,,,,,,,,,,,,,,,
1621443,青方氏,60080,8056,False,1,,,,,,,,,,,,,,,,,,,
1621448,県犬養氏,25489,6619,False,1,,,,,,,,,,,,,,,,,,,
1623977,安部氏,86065,10467,False,1,,,,,,,,,,,,,,,,,,,
1625037,福永氏,27913,7120,False,1,,,,,,,,,,,,,,,,,,,
1631819,薩摩平氏,28976,8812,False,0,,,,,,,,,,,,,,,,,,,
1632026,戸川氏,100214,10697,False,0,,,,,,,,,,,,,,,,,,,
1634242,中村氏 (伯耆国),25946,7576,False,0,,,,,,,,,,,,,,,,,,,
1634378,ブロワ家,216452,14277,False,0,,,,,,,,,,,,,,,,,,,
1634736,於曾氏,30406,8140,False,1,,,,,,,,,,,,,,,,,,,
1636562,近衛家,188024,18931,False,1,,,,,,,,,,,,,,,,,,,
1638590,良岑氏,37122,9440,False,1,,,,,,,,,,,,,,,,,,,
1639513,密陽朴氏,23860,6355,False,1,,,,,,,,,,,,,,,,,,,
1639536,丹波氏,273861,15332,False,1,,,,,,,,,,,,,,,,,,,
1639720,栗原氏,30849,9036,False,0,,,,,,,,,,,,,,,,,,,
1639724,平田家,45773,14246,False,1,,,,,,,,,,,,,,,,,,,
1639932,ブラウンシュヴァイク＝ベーヴェルン家,32108,7830,False,0,,,,,,,,,,,,,,,,,,,
1640734,孕石氏,25090,6525,False,1,,,,,,,,,,,,,,,,,,,
1641732,梅戸氏,22997,5957,False,0,15,0,0,0,1,0,0,0,1,5,1,0,0,0,2,0,2,2,1
1644221,高河原氏,45186,11918,False,1,,,,,,,,,,,,,,,,,,,
1644740,小泉氏 (安芸国),36967,9483,False,0,,,,,,,,,,,,,,,,,,,
1644808,浦氏,42380,10686,False,0,,,,,,,,,,,,,,,,,,,
1647206,アンジュー＝シチリア家,144073,13684,False,0,,,,,,,,,,,,,,,,,,,
1649285,禰寝氏,145240,22511,False,1,,,,,,,,,,,,,,,,,,,
1653036,香宗我部氏,52160,11948,False,1,,,,,,,,,,,,,,,,,,,
1654352,久米氏,55443,11358,False,6,,,,,,,,,,,,,,,,,,,
1655077,カエサル家,27886,8553,False,0,29,1,2,4,5,0,0,0,0,11,1,1,0,0,0,0,4,0,0
1655802,鹿野氏,36384,9327,False,1,,,,,,,,,,,,,,,,,,,
1658878,ヴァロワ＝アンジュー家,97709,12482,False,0,,,,,,,,,,,,,,,,,,,
1658920,木原氏,34854,9132,False,1,,,,,,,,,,,,,,,,,,,
1659619,江陵劉氏,27754,6870,False,1,,,,,,,,,,,,,,,,,,,
1664644,生口氏,35398,9331,False,0,,,,,,,,,,,,,,,,,,,
1664722,ヴァロワ＝ブルゴーニュ家,156425,22741,False,0,,,,,,,,,,,,,,,,,,,
1665016,小梨氏 (安芸国),26050,7502,False,0,,,,,,,,,,,,,,,,,,,
1665232,長久保氏,24737,6815,False,0,,,,,,,,,,,,,,,,,,,
1665426,ブルゴーニュ家,107256,10256,False,0,,,,,,,,,,,,,,,,,,,
1665430,伊庭氏,28632,6729,False,1,,,,,,,,,,,,,,,,,,,
1667672,大神氏,42064,10815,False,1,,,,,,,,,,,,,,,,,,,
1668688,ゲディミナス家,148330,41933,False,0,,,,,,,,,,,,,,,,,,,
1669055,常陸平氏,58223,19007,False,0,,,,,,,,,,,,,,,,,,,
1669865,葛貫氏,26616,7016,False,0,26,6,0,1,1,0,0,0,0,9,1,1,0,0,3,1,1,0,2
1670507,越後平氏,30879,9170,False,0,,,,,,,,,,,,,,,,,,,
1673364,椙杜氏,66931,12701,False,0,,,,,,,,,,,,,,,,,,,
1675091,志道氏,49765,11391,False,1,,,,,,,,,,,,,,,,,,,
1675685,浅原氏,26320,7216,False,0,,,,,,,,,,,,,,,,,,,
1677155,口羽氏,42588,9783,False,1,,,,,,,,,,,,,,,,,,,
1683219,護得久御殿,23877,7549,False,0,,,,,,,,,,,,,,,,,,,
1684998,バルセロナ家,319406,23186,False,0,241,8,11,0,15,2,0,13,1,174,1,0,0,0,3,5,7,1,0
1686008,温品氏,21647,6154,False,0,,,,,,,,,,,,,,,,,,,
1692252,梨羽氏,30956,8523,False,0,,,,,,,,,,,,,,,,,,,
1693752,北条氏 (名越流),65372,12305,False,0,,,,,,,,,,,,,,,,,,,
1693874,古志長尾家,22650,6211,False,0,,,,,,,,,,,,,,,,,,,
1695893,アルトワ家,100219,10408,False,0,,,,,,,,,,,,,,,,,,,
1696078,城氏 (平氏),30581,8553,False,1,47,0,2,1,1,0,1,1,0,24,6,3,0,0,4,0,3,0,1
1696084,城氏 (藤原姓菊池一門),50616,7926,False,0,,,,,,,,,,,,,,,,,,,
1696835,池原氏,27031,7282,False,1,,,,,,,,,,,,,,,,,,,
1698159,日置家,71360,9386,False,0,,,,,,,,,,,,,,,,,,,
1698496,阿比留氏,25877,7046,False,1,,,,,,,,,,,,,,,,,,,
1699048,多気氏,40608,11342,False,0,,,,,,,,,,,,,,,,,,,
1699072,常陸吉田氏,33720,9035,False,0,,,,,,,,,,,,,,,,,,,
1704162,三桓氏,35213,9154,False,0,,,,,,,,,,,,,,,,,,,
1717134,肥田氏,73253,23113,False,1,,,,,,,,,,,,,,,,,,,
1721962,麻植氏,34987,9785,False,0,,,,,,,,,,,,,,,,,,,
1729781,久志御殿,21896,6569,False,0,,,,,,,,,,,,,,,,,,,
1730282,ラジヴィウ家,47902,15470,False,1,,,,,,,,,,,,,,,,,,,
1730459,佐伯氏 (豊後国),90277,11147,False,0,,,,,,,,,,,,,,,,,,,
1732089,敬嬪朴氏,29686,7858,False,1,,,,,,,,,,,,,,,,,,,
1733244,苻氏,22742,6894,False,0,21,0,2,1,5,0,0,0,1,6,1,1,0,0,0,0,2,1,1
1738404,境氏,36954,9894,False,1,,,,,,,,,,,,,,,,,,,
1747473,日記の家,31333,8598,False,0,,,,,,,,,,,,,,,,,,,
1751409,真良氏,27615,7123,False,0,,,,,,,,,,,,,,,,,,,
1755532,沼田氏,38707,11163,False,1,,,,,,,,,,,,,,,,,,,
1759053,稗貫氏,70309,14351,False,0,,,,,,,,,,,,,,,,,,,
1762188,富田氏,55675,13603,False,3,,,,,,,,,,,,,,,,,,,
1763203,オリバーレス伯爵,39975,9012,False,0,,,,,,,,,,,,,,,,,,,
1763407,阿佐美氏,23312,6621,False,0,,,,,,,,,,,,,,,,,,,
1765763,高丘氏,31739,7630,False,1,,,,,,,,,,,,,,,,,,,
1766217,ドルー家,235625,21405,False,0,,,,,,,,,,,,,,,,,,,
1767820,阿曽沼氏,67963,11745,False,1,,,,,,,,,,,,,,,,,,,
1768499,他田部氏,22177,6523,False,0,,,,,,,,,,,,,,,,,,,
1769207,片桐氏,116641,17849,False,1,183,1,12,0,3,0,1,4,0,112,6,6,0,0,3,0,33,0,2
1770131,長岡氏,33856,9050,False,0,,,,,,,,,,,,,,,,,,,
1771535,松原氏,31163,9007,False,1,,,,,,,,,,,,,,,,,,,
1771794,春日家,33142,7331,False,2,,,,,,,,,,,,,,,,,,,
1772063,蛭川氏,22899,7340,False,0,,,,,,,,,,,,,,,,,,,
1772106,丹党,39893,11602,False,0,,,,,,,,,,,,,,,,,,,
1772492,坊門家,74104,10887,False,1,,,,,,,,,,,,,,,,,,,
1776775,牧西氏,34138,11024,False,0,,,,,,,,,,,,,,,,,,,
1777233,山上氏,36267,10341,False,1,44,0,0,1,1,0,0,5,0,19,3,7,0,0,4,0,3,0,1
1777539,久下塚氏,46730,14253,False,1,,,,,,,,,,,,,,,,,,,
1777645,太田垣氏,30874,8972,False,0,,,,,,,,,,,,,,,,,,,
1781274,オギンスキ家,30377,8451,False,0,,,,,,,,,,,,,,,,,,,
1782954,チャルトリスキ家,38466,10096,False,0,,,,,,,,,,,,,,,,,,,
1788070,安島氏,362116,153865,False,0,,,,,,,,,,,,,,,,,,,
1789795,溝延氏,46698,9768,False,1,,,,,,,,,,,,,,,,,,,
1793741,樋口氏,27346,7152,False,0,,,,,,,,,,,,,,,,,,,
1795482,陶山氏,68049,22920,False,0,,,,,,,,,,,,,,,,,,,
1801513,和知氏,51140,14926,False,1,103,8,1,0,2,0,3,2,0,67,11,5,0,0,0,0,3,0,1
1801536,吉成氏,58137,16252,False,0,,,,,,,,,,,,,,,,,,,
1805158,吉高氏,25150,6599,False,0,19,0,0,0,0,0,0,0,0,8,6,0,0,0,1,0,3,0,1
1805198,八柳氏,34825,9615,False,0,,,,,,,,,,,,,,,,,,,
1805950,サングシュコ家,29606,8563,False,0,44,5,3,1,3,0,2,6,0,14,2,3,0,1,1,1,1,1,0
1810545,芳賀氏,42819,14468,False,0,,,,,,,,,,,,,,,,,,,
1812196,牛丸氏,31725,9507,False,0,,,,,,,,,,,,,,,,,,,
1812216,安部井氏,24092,6517,False,0,,,,,,,,,,,,,,,,,,,
1812900,皆川氏,37767,10720,False,1,,,,,,,,,,,,,,,,,,,
1813670,立原氏,52781,15494,False,0,,,,,,,,,,,,,,,,,,,
1813772,人見氏,34267,8851,False,0,,,,,,,,,,,,,,,,,,,
1817034,中目氏,38641,10346,False,2,,,,,,,,,,,,,,,,,,,
1817158,鯨岡氏,44870,10616,False,1,,,,,,,,,,,,,,,,,,,
1817491,上野赤井氏,34311,9762,False,1,,,,,,,,,,,,,,,,,,,
1819007,ヴァレンベリ家,36334,11487,False,0,,,,,,,,,,,,,,,,,,,
1820048,川井氏,51195,11435,False,1,,,,,,,,,,,,,,,,,,,
1820940,国安氏,65572,16107,False,1,,,,,,,,,,,,,,,,,,,
1821298,高久氏,34325,9569,False,0,,,,,,,,,,,,,,,,,,,
1824281,江橋氏,28661,8266,False,0,,,,,,,,,,,,,,,,,,,
1825250,松平大膳家,143054,10889,False,0,,,,,,,,,,,,,,,,,,,
1827618,安保氏,38424,11873,False,1,,,,,,,,,,,,,,,,,,,
1830381,仁平氏,37616,10629,False,0,,,,,,,,,,,,,,,,,,,
1833663,ハンター (ガーゴイルズ),47622,21825,False,0,,,,,,,,,,,,,,,,,,,
1838447,一条家 (中御門流),71054,12761,False,1,,,,,,,,,,,,,,,,,,,
1850847,天城池田家,31488,8298,False,0,,,,,,,,,,,,,,,,,,,
1853090,石黒氏,37722,6614,False,0,,,,,,,,,,,,,,,,,,,
1860484,都野氏,24623,6867,False,0,,,,,,,,,,,,,,,,,,,
1860534,水野氏 (桓武平氏),33951,8566,False,1,,,,,,,,,,,,,,,,,,,
1865910,磯部氏,34486,10055,False,1,,,,,,,,,,,,,,,,,,,
1869114,熊懐氏,82990,12601,False,1,,,,,,,,,,,,,,,,,,,
1882276,戸次氏,89256,9904,False,1,,,,,,,,,,,,,,,,,,,
1882617,遠江松井氏,31262,9629,False,0,,,,,,,,,,,,,,,,,,,
1887489,北畠家,229971,27910,False,1,,,,,,,,,,,,,,,,,,,
1888551,臼杵氏,46841,8044,False,0,,,,,,,,,,,,,,,,,,,
1889026,ロスチャイルド家,316262,81447,False,0,,,,,,,,,,,,,,,,,,,
1889746,出雲源氏,44221,12030,False,0,,,,,,,,,,,,,,,,,,,
1893478,片桐池田家,21952,5690,False,0,,,,,,,,,,,,,,,,,,,
1893600,粟屋氏,56624,15943,False,2,,,,,,,,,,,,,,,,,,,
1897389,ラーコーツィ家,30916,8816,False,0,,,,,,,,,,,,,,,,,,,
1903138,与那城御殿,27038,7992,False,1,,,,,,,,,,,,,,,,,,,
1910181,クヤヴィ・ピャスト家,41217,8974,False,0,,,,,,,,,,,,,,,,,,,
1910255,ヴィエルコポルスカ・ピャスト家,40814,8638,False,0,,,,,,,,,,,,,,,,,,,
1910315,マゾフシェ・ピャスト家,59418,11808,False,0,,,,,,,,,,,,,,,,,,,
1922682,ケーストゥティス家,38957,8562,False,0,,,,,,,,,,,,,,,,,,,
1923773,白戸家,211440,108927,False,0,,,,,,,,,,,,,,,,,,,
1924411,シロンスク・ピャスト家,88809,27826,False,0,387,0,7,0,110,1,2,115,0,103,10,12,0,0,10,0,15,2,0
1926159,岡崎氏,31364,8091,False,1,,,,,,,,,,,,,,,,,,,
1926364,日向氏,42477,14762,False,0,,,,,,,,,,,,,,,,,,,
1927134,佐原氏,41005,10078,False,1,,,,,,,,,,,,,,,,,,,
1931834,アポーストル家,31386,10877,False,0,,,,,,,,,,,,,,,,,,,
1932713,ロズモーヴシクィイ家,60413,17529,False,0,,,,,,,,,,,,,,,,,,,
1939629,クーデンホーフ＝カレルギー,74100,20858,False,1,,,,,,,,,,,,,,,,,,,
1943978,許斐氏,41500,10426,False,1,,,,,,,,,,,,,,,,,,,
1950063,仁保氏,123677,14526,False,0,,,,,,,,,,,,,,,,,,,
1960917,広瀬氏,33630,8826,False,1,99,0,3,0,1,0,1,0,0,78,4,4,0,0,4,0,3,0,1
1962031,二川氏,22422,6279,False,0,27,3,2,0,0,0,0,2,0,6,2,7,0,0,3,0,1,0,1
1966921,カエキリウス・メテッルス家,100578,10822,False,0,,,,,,,,,,,,,,,,,,,
1970488,小俣氏,36152,9732,False,1,,,,,,,,,,,,,,,,,,,
1970747,真木氏 (牧野家重臣),35275,11292,False,0,,,,,,,,,,,,,,,,,,,
1972548,入江氏,79692,9488,False,1,90,11,0,1,2,0,1,2,2,54,3,7,0,0,2,0,4,0,1
1978223,滋野氏 (神別),52474,9575,False,1,,,,,,,,,,,,,,,,,,,
1981497,大村氏 (神別),39744,11860,False,1,,,,,,,,,,,,,,,,,,,
1982334,三吉氏,66964,11211,False,1,,,,,,,,,,,,,,,,,,,
1982739,四戸氏,48107,20031,False,0,,,,,,,,,,,,,,,,,,,
1982746,金田一氏,43341,11196,False,0,,,,,,,,,,,,,,,,,,,
1991592,加古氏,27396,7235,False,1,,,,,,,,,,,,,,,,,,,
1995232,赤座氏,22720,6214,False,0,,,,,,,,,,,,,,,,,,,
1999743,西高辻家,28002,7318,False,1,,,,,,,,,,,,,,,,,,,
2004878,岡部氏 (小野氏),41134,8675,False,1,,,,,,,,,,,,,,,,,,,
2005511,岡見氏,48141,7266,False,0,58,0,1,0,0,0,0,0,0,33,5,17,0,0,0,0,0,2,0
2007399,プファルツ＝ジンメルン家,45094,10867,False,0,,,,,,,,,,,,,,,,,,,
2007407,ホイットニー家,33957,10885,False,0,,,,,,,,,,,,,,,,,,,
2007431,プファルツ＝ノイマルクト家,29158,7881,False,0,,,,,,,,,,,,,,,,,,,
2009333,プファルツ＝ビルケンフェルト家,45550,11261,False,0,,,,,,,,,,,,,,,,,,,
2015906,八戸氏,59433,15480,False,0,,,,,,,,,,,,,,,,,,,
2016738,鹿島家,36718,9691,False,1,,,,,,,,,,,,,,,,,,,
2017626,安芸福原氏,58921,16456,False,1,,,,,,,,,,,,,,,,,,,
2025706,具志川御殿,29736,8760,False,1,,,,,,,,,,,,,,,,,,,
2031143,風間氏,71083,18343,False,1,,,,,,,,,,,,,,,,,,,
2042146,古ヴェルフ家,98292,14923,False,0,,,,,,,,,,,,,,,,,,,
2045580,垪和氏,90888,25717,False,0,,,,,,,,,,,,,,,,,,,
2058602,八木氏,37038,10043,False,1,,,,,,,,,,,,,,,,,,,
2058807,加賀美氏,73670,14734,False,1,,,,,,,,,,,,,,,,,,,
2059566,伊丹氏,62867,9865,False,1,,,,,,,,,,,,,,,,,,,
2060395,野木氏,30905,10156,False,0,,,,,,,,,,,,,,,,,,,
2061859,讃岐忌部氏,55633,23142,False,1,138,0,4,0,1,0,0,1,0,22,12,46,0,0,30,18,3,0,1
2061937,黒羽根氏,26057,7524,False,0,,,,,,,,,,,,,,,,,,,
2063082,ゾンダーブルク家,134497,17546,False,0,,,,,,,,,,,,,,,,,,,
2064745,国司氏,47817,13364,False,0,,,,,,,,,,,,,,,,,,,
2064896,鵜殿松平家,59960,12359,False,0,,,,,,,,,,,,,,,,,,,
2068025,プファルツ＝クレーブルク,35680,8633,False,0,,,,,,,,,,,,,,,,,,,
2068236,大原氏,46106,11339,False,2,,,,,,,,,,,,,,,,,,,
2068263,高島氏,29019,8326,False,1,,,,,,,,,,,,,,,,,,,
2079804,トルイ家,29095,9443,False,0,,,,,,,,,,,,,,,,,,,
2079844,オゴデイ家,27326,8476,False,0,,,,,,,,,,,,,,,,,,,
2082754,アルベルティン家,184456,18131,False,1,,,,,,,,,,,,,,,,,,,
2082964,エルネスティン家,218053,22087,False,1,218,10,10,1,68,0,0,0,2,106,11,0,1,1,5,3,0,0,0
2083840,長田氏,35980,8242,False,1,,,,,,,,,,,,,,,,,,,
2085925,ブラガンサ＝コブルゴ家,100576,12746,False,1,,,,,,,,,,,,,,,,,,,
2090708,小長谷部氏,28341,7717,False,0,,,,,,,,,,,,,,,,,,,
2091639,ヴュルテンベルク家,206336,17218,False,0,,,,,,,,,,,,,,,,,,,
2091660,ウラッハ家,49331,17025,False,0,82,0,3,0,27,3,0,0,3,25,7,1,1,3,5,0,4,0,0
2094753,稲垣氏 (牧野家重臣),29580,10498,False,0,,,,,,,,,,,,,,,,,,,
2096077,北条氏 (佐介流),45294,7718,False,0,,,,,,,,,,,,,,,,,,,
2099598,善山金氏,26322,7059,False,1,,,,,,,,,,,,,,,,,,,
2101074,仙波氏,30995,8821,False,0,,,,,,,,,,,,,,,,,,,
2101719,北条氏 (阿蘇流),33216,7241,False,0,,,,,,,,,,,,,,,,,,,
2103472,北条氏 (塩田流),34286,7432,False,0,,,,,,,,,,,,,,,,,,,
2104252,栗田氏,45853,11172,False,0,,,,,,,,,,,,,,,,,,,
2111386,全州金氏,24717,6317,False,1,,,,,,,,,,,,,,,,,,,
2113054,岩佐氏,40263,10704,False,0,,,,,,,,,,,,,,,,,,,
2115205,オーストリア＝エステ家,178213,18101,False,1,,,,,,,,,,,,,,,,,,,
2117773,大宜見御殿,26932,7843,False,1,,,,,,,,,,,,,,,,,,,
2117839,チャガタイ家,34931,12036,False,0,,,,,,,,,,,,,,,,,,,
2119182,清岡氏,45423,9756,False,1,,,,,,,,,,,,,,,,,,,
2120129,伊爾根覚羅氏,36088,8668,False,0,,,,,,,,,,,,,,,,,,,
2120164,覚羅氏,30090,8122,False,0,,,,,,,,,,,,,,,,,,,
2125229,ジョチ家,34399,11802,False,0,,,,,,,,,,,,,,,,,,,
2128807,ヤグラカル氏,31888,9149,False,0,48,0,1,0,5,0,0,0,0,30,0,0,6,0,1,4,1,0,0
2131322,他田氏,30948,9002,False,1,,,,,,,,,,,,,,,,,,,
2131801,倉橋部氏,32605,8348,False,0,,,,,,,,,,,,,,,,,,,
2135840,金刺部氏,28207,8421,False,0,,,,,,,,,,,,,,,,,,,
2144675,小山田氏,125933,38900,False,2,,,,,,,,,,,,,,,,,,,
2146014,名和氏,52275,14500,False,1,,,,,,,,,,,,,,,,,,,
2154941,富士氏,88940,23958,False,1,,,,,,,,,,,,,,,,,,,
2164166,バーベンベルク家,142945,16110,False,0,,,,,,,,,,,,,,,,,,,
2164978,大神氏 (豊後国),75152,34382,False,1,,,,,,,,,,,,,,,,,,,
2174576,千田氏,39692,10454,False,1,,,,,,,,,,,,,,,,,,,
2175324,熊野八庄司,26485,6574,False,0,,,,,,,,,,,,,,,,,,,
2177938,多治比氏,65637,9671,False,1,,,,,,,,,,,,,,,,,,,
2184368,茂木氏,29011,8349,False,0,21,4,0,1,0,0,0,0,0,1,1,10,0,0,1,1,1,0,1
2206769,オストロージクィイ家,30967,8339,False,0,17,0,4,0,2,0,0,1,0,3,1,2,2,0,1,0,1,0,0
2207978,駒木根氏,37513,8313,False,2,,,,,,,,,,,,,,,,,,,
2217286,玉城御殿,21829,6860,False,0,,,,,,,,,,,,,,,,,,,
2225454,亘理伊達氏,56200,9765,False,1,,,,,,,,,,,,,,,,,,,
2226015,赤尾氏,54529,15929,False,1,,,,,,,,,,,,,,,,,,,
2226431,美作菅氏,77469,31000,False,1,,,,,,,,,,,,,,,,,,,
2226559,アノアイ・ファミリー,68869,11015,False,0,,,,,,,,,,,,,,,,,,,
2227545,アスカーニエン家,401925,31731,False,0,,,,,,,,,,,,,,,,,,,
2233298,大光寺氏,32944,8571,False,1,,,,,,,,,,,,,,,,,,,
2235521,町村家,183451,17020,False,1,,,,,,,,,,,,,,,,,,,
